name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,31.945699019142857,0.8738602502533283
Ni01,Ni,0.025600899381675098,8.895,22.772,30.633894698000002,0.5657848223198364
Ir01,Ir,0.024510884051532653,22.51,55.174,29.997801526,0.6259007808783045
Cu01,Cu,0.024961448206503523,8.949,22.338,29.371455497999996,0.5778867147439642
Fe01,Fe,0.025464022374777528,7.866,20.03,28.913971262,0.5815350892509645
Ni02,Ni,0.02598988195615514,8.895,23.118,28.428200592000003,0.5985151756763145
Ir02,Ir,0.024700577521101733,22.51,55.601,27.749661412,0.6629146730840751
Cu02,Cu,0.024946921443736732,8.949,22.325,27.08426798,0.6127697429236529
Fe02,Fe,0.02544749555047038,7.866,20.017,26.598047454000003,0.6177671904432268
Ni03,Ni,0.025112984822934233,8.895,22.338,26.090069676000002,0.6342323713287229
Ir03,Ir,0.024719235895157707,22.51,55.643,25.377684881999997,0.6907241416778814
Cu03,Cu,0.024933512124259694,8.949,22.313,24.667952408000005,0.6553850524928087
Fe03,Fe,0.02535977625222477,7.866,19.948,24.147099174,0.6621441653722532
Ni04,Ni,0.02327599775154581,8.895,20.704,23.622640601999997,0.6754850474533672
Ir04,Ir,0.024877832074633496,22.51,56.0,22.876270137600002,0.7356613212298694
Cu04,Cu,0.024901106268856856,8.949,22.284,22.109150514000003,0.7086897603475979
Ni05,Ni,0.024472175379426645,8.895,21.768,21.518907696,0.7256770273668387
Ir05,Ir,0.02450510884051533,22.51,55.161,20.7137484576,0.7857686064444297
Cu05,Cu,0.025078779751927592,8.949,22.443,19.8962903865,0.7567972769570994
Ni06,Ni,0.025700955593029793,8.895,22.861,19.238338300500004,0.7816545325223744
Ir06,Ir,0.02475832963127499,22.51,55.731,18.343382827,0.8504770926447627
Cu06,Cu,0.0250262599173092,8.949,22.396,17.447062875,0.8293823040798101
Ni07,Ni,0.025960652051714446,8.895,23.092,16.717571969999998,0.8585628782796978
Ir07,Ir,0.025182141270546424,22.51,56.685,15.713573658750002,0.9409337962386826
Cu07,Cu,0.024941334227287965,8.949,22.32,14.703831725000002,0.9260733277486856
Ni08,Ni,0.02519280494659921,8.895,22.409,13.887971053000001,0.9702738535331513
Ir08,Ir,0.02577965348733896,22.51,58.03,12.737839722,1.0824096147979112
Cu08,Cu,0.025031847133757962,8.949,22.401,11.54564772075,1.0888696345735471
Ni09,Ni,0.024441821247892074,8.895,21.741,10.578328273333335,1.1609986599392002
Ir09,Ir,0.025175033318525098,22.51,56.669,9.21334164882353,1.332887145155768
Cu09,Cu,0.025058665772712038,8.949,22.425,7.721159447571429,1.4298269113086632
Ni10,Ni,0.02596177627880832,8.895,23.093,6.3277782678,1.6758403628638474
Ir10,Ir,0.024462461128387382,22.51,55.065,4.289495637658537,2.061434679888102
Cu10,Cu,0.024934629567549448,8.949,22.314,2.123786330630137,1.955207271411629
SS02,SS_316,0.12862547288776796,7.93,102.0,0.22590456605940598,0.7465484850822621
