name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,32.74001258078571,0.8906558336848324
Ni01,Ni,0.025600899381675098,8.895,22.772,31.38941592434999,0.5677095265168577
Ir01,Ir,0.024510884051532653,22.51,55.174,30.733656828049995,0.6309940578465517
Cu01,Cu,0.024961448206503523,8.949,22.338,30.087879263749993,0.5797335921206332
Fe01,Fe,0.025464022374777528,7.866,20.03,29.616629273549997,0.5832651296468007
Ni02,Ni,0.02598988195615514,8.895,23.118,29.116254289649994,0.6008667215700282
Ir02,Ir,0.024700577521101733,22.51,55.601,28.416460771049994,0.6686607343816925
Cu02,Cu,0.024946921443736732,8.949,22.325,27.730130775049993,0.6150003983970426
Fe02,Fe,0.02544749555047038,7.866,20.017,27.229062874749996,0.6198924927304014
Ni03,Ni,0.025112984822934233,8.895,22.338,26.705497380649998,0.6368969338046612
Ir03,Ir,0.024719235895157707,22.51,55.643,25.9704323472,0.6963261350530007
Cu03,Cu,0.024933512124259694,8.949,22.313,25.237941531549996,0.6581991254960919
Fe03,Fe,0.02535977625222477,7.866,19.948,24.700829485749995,0.6648582421598158
Ni04,Ni,0.02327599775154581,8.895,20.704,24.159930054699995,0.6785007495593832
Ir04,Ir,0.024877832074633496,22.51,56.0,23.389217602409992,0.7417915672619809
Cu04,Cu,0.024901106268856856,8.949,22.284,22.596866206199998,0.7123643648789177
Ni05,Ni,0.024472175379426645,8.895,21.768,21.98761903305,0.7297353430067388
Ir05,Ir,0.02450510884051533,22.51,55.161,21.155489815679996,0.7928655586385799
Cu05,Cu,0.025078779751927592,8.949,22.443,20.310372853649994,0.7611037925237508
Ni06,Ni,0.025700955593029793,8.895,22.861,19.630537184362495,0.7867018143935639
Ir06,Ir,0.02475832963127499,22.51,55.731,18.704584072624996,0.8589497733478619
Cu06,Cu,0.0250262599173092,8.949,22.396,17.776705512224996,0.8353451497030069
Ni07,Ni,0.025960652051714446,8.895,23.092,17.021714268239997,0.8653651384049256
Ir07,Ir,0.025182141270546424,22.51,56.685,15.981092880431245,0.9518908941343928
Cu07,Cu,0.024941334227287965,8.949,22.32,14.933543975899996,0.9345884907377925
Ni08,Ni,0.02519280494659921,8.895,22.409,14.086929222574996,0.980427078431993
Ir08,Ir,0.02577965348733896,22.51,58.03,12.89104541175,1.0987317286928608
Cu08,Cu,0.025031847133757962,8.949,22.401,11.649248540943747,1.1039379372493778
Ni09,Ni,0.024441821247892074,8.895,21.741,10.639945010309999,1.1788379669626763
Ir09,Ir,0.025175033318525098,22.51,56.669,9.210433008344115,1.3640342566809027
Cu09,Cu,0.025058665772712038,8.949,22.425,7.6392636939299985,1.470329450346091
Ni10,Ni,0.02596177627880832,8.895,23.093,6.156074351924998,1.7447627369483738
Ir10,Ir,0.024462461128387382,22.51,55.065,3.9830612190456516,2.1258112375032217
Cu10,Cu,0.024934629567549448,8.949,22.314,1.7724774557553187,1.8718289337775655
SS02,SS_316,0.12862547288776796,7.93,102.0,0.16563019564158413,0.6120677767476209
