name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,31.994155600000003,0.8612396984908675
Ni01,Ni,0.025600899381675098,8.895,22.772,30.742350826000006,0.5611849277244692
Ir01,Ir,0.024510884051532653,22.51,55.174,30.135948502,0.6166394695151747
Cu01,Cu,0.024961448206503523,8.949,22.338,29.539240544000002,0.5727057826236644
Fe01,Fe,0.025464022374777528,7.866,20.03,29.103839468,0.5761930299938355
Ni02,Ni,0.02598988195615514,8.895,23.118,28.641853416,0.591872734443082
Ir02,Ir,0.024700577521101733,22.51,55.601,27.99683106,0.6511208051316411
Cu02,Cu,0.024946921443736732,8.949,22.325,27.364889728,0.6052533081017286
Fe02,Fe,0.02544749555047038,7.866,20.017,26.903784688000002,0.6099314075605082
Ni03,Ni,0.025112984822934233,8.895,22.338,26.422421938,0.6250343266160061
Ir03,Ir,0.024719235895157707,22.51,55.643,25.747812882,0.6767759054671303
Cu03,Cu,0.024933512124259694,8.949,22.313,25.07648913,0.64452641542131
Fe03,Fe,0.02535977625222477,7.866,19.948,24.584839642000002,0.6506827536498198
Ni04,Ni,0.02327599775154581,8.895,20.704,24.090352285999998,0.6628302009704855
Ir04,Ir,0.024877832074633496,22.51,56.0,23.386929406500002,0.7253889372712806
Cu04,Cu,0.024901106268856856,8.949,22.284,22.665444934000003,0.6928186212665878
Ni05,Ni,0.024472175379426645,8.895,21.768,22.111813438000002,0.7080100948733854
Ir05,Ir,0.02450510884051533,22.51,55.161,21.357268561200005,0.7621854180786207
Cu05,Cu,0.025078779751927592,8.949,22.443,20.592765358000005,0.7418759767367669
Ni06,Ni,0.025700955593029793,8.895,22.861,19.980322213500003,0.7572705655447467
Ir06,Ir,0.02475832963127499,22.51,55.731,19.148118594,0.8184089901066968
Cu06,Cu,0.0250262599173092,8.949,22.396,18.3174178605,0.7981777138467364
Ni07,Ni,0.025960652051714446,8.895,23.092,17.645405728500002,0.8271396447199133
Ir07,Ir,0.025182141270546424,22.51,56.685,16.722790043142858,0.8970869034194455
Cu07,Cu,0.024941334227287965,8.949,22.32,15.799874838,0.8803000309912944
Ni08,Ni,0.02519280494659921,8.895,22.409,15.061744038,0.9161274066802362
Ir08,Ir,0.02577965348733896,22.51,58.03,14.025617745333333,1.0095278011578994
Cu08,Cu,0.025031847133757962,8.949,22.401,12.962877125,1.0058134272993846
Ni09,Ni,0.024441821247892074,8.895,21.741,12.117660144857142,1.0561409770162162
Ir09,Ir,0.025175033318525098,22.51,56.669,10.938659398615385,1.1819752294521189
Cu09,Cu,0.025058665772712038,8.949,22.425,9.686925963,1.22013852693984
Ni10,Ni,0.02596177627880832,8.895,23.093,8.591333291538461,1.3387479426684115
Ir10,Ir,0.024462461128387382,22.51,55.065,7.053711912,1.583415585732724
Cu10,Cu,0.024934629567549448,8.949,22.314,5.326312386521739,1.8281998049477073
SS02,SS_316,0.12862547288776796,7.93,102.0,1.364483656930693,1.9984516719437047
