name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,30.247284853028567,0.9016465805626808
Ni01,Ni,0.025600899381675098,8.895,22.772,28.871938016899993,0.5718592969868858
Ir01,Ir,0.024510884051532653,22.51,55.174,28.2047918548,0.6369583945904439
Cu01,Cu,0.024961448206503523,8.949,22.338,27.5469600912,0.5857065771413427
Fe01,Fe,0.025464022374777528,7.866,20.03,27.064276033299997,0.5900399609538808
Ni02,Ni,0.02598988195615514,8.895,23.118,26.550968501199996,0.609011217306599
Ir02,Ir,0.024700577521101733,22.51,55.601,25.834951513799997,0.6632670341748361
Cu02,Cu,0.024946921443736732,8.949,22.325,25.130972362099993,0.6257332776765723
Fe02,Fe,0.02544749555047038,7.866,20.017,24.613857372499997,0.6318413125833069
Ni03,Ni,0.025112984822934233,8.895,22.338,24.072374027899997,0.6506584958484826
Ir03,Ir,0.024719235895157707,22.51,55.643,23.313908832224993,0.7132644272969714
Cu03,Cu,0.024933512124259694,8.949,22.313,22.556258579799998,0.6761044449008651
Fe03,Fe,0.02535977625222477,7.866,19.948,21.9961834521,0.6846916291072842
Ni04,Ni,0.02327599775154581,8.895,20.704,21.430502839899997,0.7007044038533902
Ir04,Ir,0.024877832074633496,22.51,56.0,20.62644103278,0.7688102612648707
Cu04,Cu,0.024901106268856856,8.949,22.284,19.796886447524994,0.7343655458393152
Ni05,Ni,0.024472175379426645,8.895,21.768,19.1522673243,0.7550149972099286
Ir05,Ir,0.02450510884051533,22.51,55.161,18.272861441449997,0.8269414754201643
Cu05,Cu,0.025078779751927592,8.949,22.443,17.374798880999997,0.8050296011918741
Ni06,Ni,0.025700955593029793,8.895,22.861,16.642659884399997,0.8326810579480539
Ir06,Ir,0.02475832963127499,22.51,55.731,15.645171901424996,0.9136950752053499
Cu06,Cu,0.0250262599173092,8.949,22.396,14.636897177649997,0.8986347121988634
Ni07,Ni,0.025960652051714446,8.895,23.092,13.799683110085713,0.9433624287288586
Ir07,Ir,0.025182141270546424,22.51,56.685,12.641939495399999,1.0518778691027553
Cu07,Cu,0.024941334227287965,8.949,22.32,11.457153851549998,1.057974910020337
Ni08,Ni,0.02519280494659921,8.895,22.409,10.46542744368,1.1327898902649873
Ir08,Ir,0.02577965348733896,22.51,58.03,9.044448836683332,1.3137777233571393
Cu08,Cu,0.025031847133757962,8.949,22.401,7.501715525479999,1.408092668606649
Ni09,Ni,0.024441821247892074,8.895,21.741,6.117062533065,1.6482565729514083
Ir09,Ir,0.025175033318525098,22.51,56.669,4.0391196486666665,2.043964223927071
Cu09,Cu,0.025058665772712038,8.949,22.425,1.8211571762999996,1.8433766595234726
Ni10,Ni,0.02596177627880832,8.895,23.093,0.5632946874445544,1.1340528597279336
Ir10,Ir,0.024462461128387382,22.51,55.065,0.09655188333564356,0.38585082920685765
Cu10,Cu,0.024934629567549448,8.949,22.314,0.03366367345544553,0.06457461825068396
SS02,SS_316,0.12862547288776796,7.93,102.0,0.03136225753960397,0.004553645996510349
