name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,33.8112549621,0.7841784279219083
Ni01,Ni,0.025600899381675098,8.895,22.772,32.772575913000004,0.5449270160731586
Ir01,Ir,0.024510884051532653,22.51,55.174,32.2708382304,0.5850826671734658
Cu01,Cu,0.024961448206503523,8.949,22.338,31.778427334499998,0.5537791163779157
Fe01,Fe,0.025464022374777528,7.866,20.03,31.4214002487,0.5564709740654027
Ni02,Ni,0.02598988195615514,8.895,23.118,31.043672536800003,0.5676194661660685
Ir02,Ir,0.024700577521101733,22.51,55.601,30.5163847527,0.6099268020253082
Cu02,Cu,0.024946921443736732,8.949,22.325,30.001475912100002,0.5773810360217012
Fe02,Fe,0.02544749555047038,7.866,20.017,29.6287317249,0.5807082327344695
Ni03,Ni,0.025112984822934233,8.895,22.338,29.241075101699998,0.5911498200435442
Ir03,Ir,0.024719235895157707,22.51,55.643,28.6975612308,0.6374443090161596
Cu03,Cu,0.024933512124259694,8.949,22.313,28.159370523899998,0.6044622481695111
Fe03,Fe,0.02535977625222477,7.866,19.948,27.769091265300002,0.6084822438843593
Ni04,Ni,0.02327599775154581,8.895,20.704,27.3783912633,0.6164748190354981
Ir04,Ir,0.024877832074633496,22.51,56.0,26.8222130484,0.6697454227201253
Cu04,Cu,0.024901106268856856,8.949,22.284,26.255403150900005,0.6357190194164493
Ni05,Ni,0.024472175379426645,8.895,21.768,25.826052344399997,0.6451137925034807
Ir05,Ir,0.02450510884051533,22.51,55.161,25.2409037727,0.6970659218377174
Cu05,Cu,0.025078779751927592,8.949,22.443,24.653121362100002,0.6651904735093406
Ni06,Ni,0.025700955593029793,8.895,22.861,24.189692188200006,0.6786307253421081
Ir06,Ir,0.02475832963127499,22.51,55.731,23.561031463200003,0.7215192361057132
Cu06,Cu,0.0250262599173092,8.949,22.396,22.9400887254,0.6999545259669541
Ni07,Ni,0.025960652051714446,8.895,23.092,22.4487246984,0.7162462432245413
Ir07,Ir,0.025182141270546424,22.51,56.685,21.775946917725,0.7645258190363338
Cu07,Cu,0.024941334227287965,8.949,22.32,21.1131245787,0.7420064348290839
Ni08,Ni,0.02519280494659921,8.895,22.409,20.5991837898,0.7591649298706372
Ir08,Ir,0.02577965348733896,22.51,58.03,19.881828849959998,0.8106679841806385
Cu08,Cu,0.025031847133757962,8.949,22.401,19.1631965448,0.7943866853923356
Ni09,Ni,0.024441821247892074,8.895,21.741,18.6181253181,0.8130130772904788
Ir09,Ir,0.025175033318525098,22.51,56.669,17.86773538935,0.8652840899622585
Cu09,Cu,0.025058665772712038,8.949,22.425,17.104253599125,0.8544727701050566
Ni10,Ni,0.02596177627880832,8.895,23.093,16.49134674495,0.8827525103405199
Ir10,Ir,0.024462461128387382,22.51,55.065,15.6687505722,0.9403370533767945
Cu10,Cu,0.024934629567549448,8.949,22.314,14.84794950408,0.9389743644572061
SS02,SS_316,0.12862547288776796,7.93,102.0,12.846439349099999,1.4613398038570113
