name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,31.982574727714283,0.8538782606290617
Ni01,Ni,0.025600899381675098,8.895,22.772,30.717219104,0.5626145657565552
Ir01,Ir,0.024510884051532653,22.51,55.174,30.104211126000006,0.6190715701773197
Cu01,Cu,0.024961448206503523,8.949,22.338,29.500897228000003,0.574275248296421
Fe01,Fe,0.025464022374777528,7.866,20.03,29.060591846,0.5778013947285973
Ni02,Ni,0.02598988195615514,8.895,23.118,28.593334726000002,0.5937733033696488
Ir02,Ir,0.024700577521101733,22.51,55.601,27.94087736,0.6541055389273434
Cu02,Cu,0.024946921443736732,8.949,22.325,27.301549528,0.6073523574820281
Fe02,Fe,0.02544749555047038,7.866,20.017,26.834879302,0.6121238604563564
Ni03,Ni,0.025112984822934233,8.895,22.338,26.347617318,0.6275292569454328
Ir03,Ir,0.024719235895157707,22.51,55.643,25.664664894,0.6802781730527364
Cu03,Cu,0.024933512124259694,8.949,22.313,24.984894748000002,0.6473824313232609
Fe03,Fe,0.02535977625222477,7.866,19.948,24.486782144000003,0.6537131968093984
Ni04,Ni,0.02327599775154581,8.895,20.704,23.985677342,0.6660997016211726
Ir04,Ir,0.024877832074633496,22.51,56.0,23.2727811855,0.729980774207934
Cu04,Cu,0.024901106268856856,8.949,22.284,22.541331120000002,0.696812540122195
Ni05,Ni,0.024472175379426645,8.895,21.768,21.979691646000003,0.7123948008217148
Ir05,Ir,0.02450510884051533,22.51,55.161,21.214054686,0.7678400295654306
Cu05,Cu,0.025078779751927592,8.949,22.443,20.43795017,0.7472159260434503
Ni06,Ni,0.025700955593029793,8.895,22.861,19.8156626745,0.7631137026325153
Ir06,Ir,0.02475832963127499,22.51,55.731,18.96984914,0.8258798957265279
Cu06,Cu,0.0250262599173092,8.949,22.396,18.124962207000003,0.8054898842255496
Ni07,Ni,0.025960652051714446,8.895,23.092,17.4407028444,0.8311220736176783
Ir07,Ir,0.025182141270546424,22.51,56.685,16.500525803142857,0.9076986124559647
Cu07,Cu,0.024941334227287965,8.949,22.32,15.559144695599999,0.8911688944167561
Ni08,Ni,0.02519280494659921,8.895,22.409,14.804774600000002,0.9259293177294042
Ir08,Ir,0.02577965348733896,22.51,58.03,13.744667508,1.0260906492435597
Cu08,Cu,0.025031847133757962,8.949,22.401,12.655336272857143,1.0222241737019164
Ni09,Ni,0.024441821247892074,8.895,21.741,11.78548677075,1.0768032422080354
Ir09,Ir,0.025175033318525098,22.51,56.669,10.569575934923076,1.2125128402802599
Cu09,Cu,0.025058665772712038,8.949,22.425,9.2724075,1.2583316919126493
Ni10,Ni,0.02596177627880832,8.895,23.093,8.124969204000001,1.394928870476671
Ir10,Ir,0.024462461128387382,22.51,55.065,6.49849581216,1.6794742605604835
Cu10,Cu,0.024934629567549448,8.949,22.314,4.640536401111111,1.9507829962364864
SS02,SS_316,0.12862547288776796,7.93,102.0,0.987159409009901,1.710577141819318
