name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,31.340545107299995,0.7676456805606274
Ni01,Ni,0.025600899381675098,8.895,22.772,30.304367593499993,0.5458313797839986
Ir01,Ir,0.024510884051532653,22.51,55.174,29.804929439999995,0.5857258923277264
Cu01,Cu,0.024961448206503523,8.949,22.338,29.314517553749994,0.5556173301079582
Fe01,Fe,0.025464022374777528,7.866,20.03,28.957415529899997,0.5586910740222069
Ni02,Ni,0.02598988195615514,8.895,23.118,28.579292012699998,0.5702783830685395
Ir02,Ir,0.024700577521101733,22.51,55.601,28.052811972899995,0.6125342167109193
Cu02,Cu,0.024946921443736732,8.949,22.325,27.538354121849995,0.5812514661652909
Fe02,Fe,0.02544749555047038,7.866,20.017,27.1641678594,0.5851404717662689
Ni03,Ni,0.025112984822934233,8.895,22.338,26.774586996299995,0.596162151257247
Ir03,Ir,0.024719235895157707,22.51,55.643,26.2299077469,0.6426461900431997
Cu03,Cu,0.024933512124259694,8.949,22.313,25.690117488749994,0.6110770725751568
Fe03,Fe,0.02535977625222477,7.866,19.948,25.296514579049997,0.6158651156279443
Ni04,Ni,0.02327599775154581,8.895,20.704,24.9020379465,0.624610458218903
Ir04,Ir,0.024877832074633496,22.51,56.0,24.342197901449996,0.6784395576921911
Cu04,Cu,0.024901106268856856,8.949,22.284,23.770981505699996,0.6460063147970929
Ni05,Ni,0.024472175379426645,8.895,21.768,23.335682841899995,0.6565037508062801
Ir05,Ir,0.02450510884051533,22.51,55.161,22.744181438549997,0.6987055026367018
Cu05,Cu,0.025078779751927592,8.949,22.443,22.148712428699998,0.6794804474807185
Ni06,Ni,0.025700955593029793,8.895,22.861,21.676194132449996,0.6944711672553237
Ir06,Ir,0.02475832963127499,22.51,55.731,21.036792396262495,0.7390182917082095
Cu06,Cu,0.0250262599173092,8.949,22.396,20.403996777449997,0.7197917448979217
Ni07,Ni,0.025960652051714446,8.895,23.092,19.89931860345,0.7382737828093427
Ir07,Ir,0.025182141270546424,22.51,56.685,19.2101424372,0.7828454836664436
Cu07,Cu,0.024941334227287965,8.949,22.32,18.528957253949997,0.7698406331692261
Ni08,Ni,0.02519280494659921,8.895,22.409,17.996089758074998,0.7847182659266861
Ir08,Ir,0.02577965348733896,22.51,58.03,17.253725463974998,0.8416402006693928
Cu08,Cu,0.025031847133757962,8.949,22.401,16.507130597099998,0.8291485706827659
Ni09,Ni,0.024441821247892074,8.895,21.741,15.934045278937498,0.8522005318224087
Ir09,Ir,0.025175033318525098,22.51,56.669,15.146441803349996,0.9139848819017082
Cu09,Cu,0.025058665772712038,8.949,22.425,14.340368323709997,0.91059771072016
Ni10,Ni,0.02596177627880832,8.895,23.093,13.682758415039999,0.9471601087447612
Ir10,Ir,0.024462461128387382,22.51,55.065,12.800324023987498,1.0186225363101362
Cu10,Cu,0.024934629567549448,8.949,22.314,11.911161029625,1.0313163946592225
SS02,SS_316,0.12862547288776796,7.93,102.0,9.634199893751612,1.6909620014434532
