name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,30.1992979365,0.9180755076180139
Ni01,Ni,0.025600899381675098,8.895,22.772,28.760985371799997,0.5771986619165153
Ir01,Ir,0.024510884051532653,22.51,55.174,28.062441954799993,0.6474192007770504
Cu01,Cu,0.024961448206503523,8.949,22.338,27.373159557699996,0.5917193085973114
Fe01,Fe,0.025464022374777528,7.866,20.03,26.866850515999996,0.5962803805241739
Ni02,Ni,0.02598988195615514,8.895,23.118,26.327920315399997,0.6167845577698136
Ir02,Ir,0.024700577521101733,22.51,55.601,25.575696356099996,0.6755605584955554
Cu02,Cu,0.024946921443736732,8.949,22.325,24.835365917999994,0.63469365943398
Fe02,Fe,0.02544749555047038,7.866,20.017,24.2906152764,0.6412513231126558
Ni03,Ni,0.025112984822934233,8.895,22.338,23.719546685999997,0.6617748420273751
Ir03,Ir,0.024719235895157707,22.51,55.643,22.91926218186,0.7204599951076396
Cu03,Cu,0.024933512124259694,8.949,22.313,22.118277385599995,0.6895758271993943
Fe03,Fe,0.02535977625222477,7.866,19.948,21.5247378049,0.6990788761735612
Ni04,Ni,0.02327599775154581,8.895,20.704,20.924269915999997,0.7168110180363112
Ir04,Ir,0.024877832074633496,22.51,56.0,20.070240050299997,0.7854359526967449
Cu04,Cu,0.024901106268856856,8.949,22.284,19.186774002824997,0.7545516642660108
Ni05,Ni,0.024472175379426645,8.895,21.768,18.497555585849998,0.7779401161483596
Ir05,Ir,0.02450510884051533,22.51,55.161,17.556012934114282,0.8537605893657174
Cu05,Cu,0.025078779751927592,8.949,22.443,16.590981980099997,0.830961970861391
Ni06,Ni,0.025700955593029793,8.895,22.861,15.799085107849995,0.8647658977443802
Ir06,Ir,0.02475832963127499,22.51,55.731,14.717345920933331,0.9584375240438338
Cu06,Cu,0.0250262599173092,8.949,22.396,13.617031465399998,0.9486638200647205
Ni07,Ni,0.025960652051714446,8.895,23.092,12.6929935097625,1.0025648182092612
Ir07,Ir,0.025182141270546424,22.51,56.685,11.40734168944615,1.133838000304628
Cu07,Cu,0.024941334227287965,8.949,22.32,10.07332028439,1.157021367065967
Ni08,Ni,0.02519280494659921,8.895,22.409,8.926240158253844,1.2676351136597994
Ir08,Ir,0.02577965348733896,22.51,58.03,7.244602302712499,1.539609875775536
Cu08,Cu,0.025031847133757962,8.949,22.401,5.305962964236,1.7847892124758327
Ni09,Ni,0.024441821247892074,8.895,21.741,3.444292800837209,2.0597748290776576
Ir09,Ir,0.025175033318525098,22.51,56.669,1.333449929420792,1.6890055812402427
Cu09,Cu,0.025058665772712038,8.949,22.425,0.2346114894831683,0.6901859669040469
Ni10,Ni,0.02596177627880832,8.895,23.093,0.05002666441485149,0.19851312471131313
Ir10,Ir,0.024462461128387382,22.51,55.065,0.03186707200099009,0.03001402144677179
Cu10,Cu,0.024934629567549448,8.949,22.314,0.03135182637029703,0.0014868701679207658
SS02,SS_316,0.12862547288776796,7.93,102.0,0.031349999999999996,0.0
