name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,29.443893571950003,0.8901083454616994
Ni01,Ni,0.025600899381675098,8.895,22.772,28.094790830700003,0.5706594878839648
Ir01,Ir,0.024510884051532653,22.51,55.174,27.44104486255,0.633564152809995
Cu01,Cu,0.024961448206503523,8.949,22.338,26.79638653285,0.5847258468391371
Fe01,Fe,0.025464022374777528,7.866,20.03,26.322800030450004,0.5892150552574282
Ni02,Ni,0.02598988195615514,8.895,23.118,25.819048662000004,0.607886317771045
Ir02,Ir,0.024700577521101733,22.51,55.601,25.117130209462506,0.6604630911089655
Cu02,Cu,0.024946921443736732,8.949,22.325,24.427017860300005,0.6249670754636437
Fe02,Fe,0.02544749555047038,7.866,20.017,23.919365396850004,0.6312906827921326
Ni03,Ni,0.025112984822934233,8.895,22.338,23.387653983100005,0.6499119033841664
Ir03,Ir,0.024719235895157707,22.51,55.643,22.643768168175,0.7106564149997381
Cu03,Cu,0.024933512124259694,8.949,22.313,21.9006131014,0.6756962470808746
Fe03,Fe,0.02535977625222477,7.866,19.948,21.350367172200002,0.6845666436289133
Ni04,Ni,0.02327599775154581,8.895,20.704,20.794466934450003,0.7006455160260854
Ir04,Ir,0.024877832074633496,22.51,56.0,20.00529638052,0.7669188481876864
Cu04,Cu,0.024901106268856856,8.949,22.284,19.190961990337506,0.7348632632372124
Ni05,Ni,0.024472175379426645,8.895,21.768,18.557067645600004,0.7556865818100702
Ir05,Ir,0.02450510884051533,22.51,55.161,17.693183731300003,0.8260069446539672
Cu05,Cu,0.025078779751927592,8.949,22.443,16.810666125825,0.806443839733312
Ni06,Ni,0.025700955593029793,8.895,22.861,16.08972905067,0.8345134562669441
Ir06,Ir,0.02475832963127499,22.51,55.731,15.1085009018625,0.9143246606947566
Cu06,Cu,0.0250262599173092,8.949,22.396,14.1160553589,0.9022083155021086
Ni07,Ni,0.025960652051714446,8.895,23.092,13.289760301714288,0.947822333328792
Ir07,Ir,0.025182141270546424,22.51,56.685,12.1479953223,1.0558804962878632
Cu07,Cu,0.024941334227287965,8.949,22.32,10.9779365342625,1.0665469681763853
Ni08,Ni,0.02519280494659921,8.895,22.409,9.994291098495001,1.144548734368759
Ir08,Ir,0.02577965348733896,22.51,58.03,8.58411870525,1.3297545806564839
Cu08,Cu,0.025031847133757962,8.949,22.401,7.0447042037625005,1.4403810400363235
Ni09,Ni,0.024441821247892074,8.895,21.741,5.644046645325002,1.7022224891354858
Ir09,Ir,0.025175033318525098,22.51,56.669,3.5689075605150005,2.0462611247740963
Cu09,Cu,0.025058665772712038,8.949,22.425,1.4835331197608914,1.7083601693331973
Ni10,Ni,0.02596177627880832,8.895,23.093,0.4258730530128713,0.9744060610408818
Ir10,Ir,0.024462461128387382,22.51,55.065,0.07500237667128715,0.31323500532480086
Cu10,Cu,0.024934629567549448,8.949,22.314,0.03202329151782178,0.05185852577767624
SS02,SS_316,0.12862547288776796,7.93,102.0,0.030534600565841587,0.0039905036423248386
