#             0.000000e+00 4.114200e-01 9.312900e-01 1.316540e+00 1.408450e+00 1.918300e+00 2.015000e+00 2.051700e+00 2.144000e+00 2.211870e+00 2.255500e+00 2.301060e+00 2.470200e+00 2.490000e+00 2.539110e+00 2.577700e+00 2.600000e+00 2.813800e+00 2.872300e+00 2.938900e+00 2.982100e+00 2.984400e+00 3.028500e+00 3.072000e+00 3.076000e+00 3.108700e+00 3.285000e+00 3.311000e+00 3.362000e+00 3.419000e+00 3.456900e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.457900e+00
 3.500000e+00 1.216637e+00 7.595733e-01 1.154481e+00 8.131833e-01 8.001045e-01 6.721274e-01 1.003792e+00 9.993443e-01 9.778411e-01 4.279228e-01 4.233969e-01 4.192820e-01 9.461359e-01 9.244199e-01 1.720422e-01 9.105010e-01 3.895114e-01 7.810812e-02 5.955318e-01 5.860888e-01 1.480637e-01 3.504820e-01 8.659163e-01 1.433974e-01 1.431912e-01 5.617718e-01 6.055105e-01 7.852841e-01 1.665086e-01 1.609314e-02 6.168587e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.535712e+01
 6.000000e+00 1.555945e+00 8.640907e-01 1.778191e+00 1.693318e+00 1.677128e+00 7.701571e-01 1.330487e+00 1.325919e+00 1.582802e+00 1.307968e+00 1.300332e+00 1.273134e+00 1.273040e+00 1.524017e+00 9.014891e-01 1.508987e+00 1.220541e+00 5.720603e-01 1.409803e+00 1.397477e+00 8.382118e-01 1.173183e+00 1.200728e+00 8.255533e-01 8.249917e-01 1.366086e+00 6.833578e-01 1.382097e+00 8.007595e-01 2.733070e-01 5.064933e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.319824e+02
 8.500000e+00 4.860797e-01 2.506623e-01 6.187418e-01 6.971913e-01 6.923391e-01 2.246480e-01 4.208841e-01 4.196292e-01 5.628017e-01 6.735251e-01 6.709464e-01 6.648785e-01 4.051038e-01 5.460036e-01 6.133820e-01 5.416776e-01 6.468625e-01 5.130534e-01 6.112928e-01 6.074110e-01 5.874506e-01 6.268886e-01 3.850635e-01 5.821208e-01 5.818831e-01 5.974316e-01 2.007961e-01 5.043774e-01 5.628379e-01 3.673758e-01 4.783780e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.373017e+02
 1.100000e+01 1.202370e-01 5.874170e-02 1.622472e-01 2.021472e-01 2.008754e-01 5.266317e-02 1.042573e-01 1.039534e-01 1.483542e-01 2.201622e-01 2.194575e-01 2.192034e-01 1.004728e-01 1.442945e-01 2.328115e-01 1.432612e-01 2.143675e-01 2.295706e-01 1.800123e-01 1.790429e-01 2.252372e-01 2.075511e-01 9.580115e-02 2.236904e-01 2.236215e-01 1.765653e-01 4.767583e-02 1.345697e-01 2.184475e-01 2.040874e-01 2.184524e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.978970e+02
 1.350000e+01 2.628139e-02 1.238551e-02 3.723383e-02 5.018903e-02 4.991436e-02 1.123768e-02 2.315301e-02 2.309332e-02 3.438600e-02 5.926332e-02 5.909896e-02 5.936349e-02 2.240485e-02 3.354170e-02 6.926979e-02 3.332548e-02 5.823131e-02 7.595999e-02 4.531336e-02 4.509399e-02 6.737180e-02 5.628680e-02 2.146478e-02 6.698026e-02 6.696279e-02 4.453107e-02 1.031814e-02 3.148539e-02 6.533672e-02 7.740252e-02 7.296683e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.999033e+02
 1.600000e+01 5.685606e-03 2.603983e-03 8.358023e-03 1.202265e-02 1.196228e-02 2.375413e-03 5.036499e-03 5.024824e-03 7.769416e-03 1.508688e-02 1.505003e-02 1.517383e-02 4.891731e-03 7.600811e-03 1.901666e-02 7.557956e-03 1.492222e-02 2.244874e-02 1.098548e-02 1.094002e-02 1.857569e-02 1.442521e-02 4.713779e-03 1.848498e-02 1.848093e-02 1.082358e-02 2.218261e-03 7.196852e-03 1.796693e-02 2.514861e-02 2.171526e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.654179e+02
 1.850000e+01 1.294109e-03 5.782519e-04 1.956016e-03 2.957690e-03 2.942558e-03 5.277306e-04 1.145421e-03 1.142790e-03 1.819127e-03 3.868993e-03 3.859758e-03 3.921478e-03 1.113010e-03 1.780729e-03 5.174063e-03 1.771045e-03 3.858502e-03 6.447225e-03 2.704017e-03 2.693278e-03 5.060497e-03 3.705612e-03 1.073922e-03 5.037419e-03 5.036392e-03 2.665938e-03 4.967443e-04 1.690801e-03 4.890460e-03 7.728398e-03 6.253573e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.522442e+02
 2.100000e+01 3.107802e-04 1.363948e-04 4.811013e-04 7.564805e-04 7.526301e-04 1.249743e-04 2.763493e-04 2.757315e-04 4.482650e-04 1.018754e-03 1.016323e-03 1.041872e-03 2.687211e-04 4.389851e-04 1.428468e-03 4.366416e-04 1.025173e-03 1.850617e-03 6.914069e-04 6.886382e-04 1.397048e-03 9.757421e-04 2.594824e-04 1.390671e-03 1.390387e-03 6.815907e-04 1.185074e-04 4.172108e-04 1.345963e-03 2.330848e-03 1.795686e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.448211e+02
 2.350000e+01 7.862174e-05 3.412259e-05 1.239733e-04 2.004065e-04 1.994486e-04 3.147285e-05 7.052095e-05 7.037484e-05 1.160593e-04 2.765788e-04 2.759521e-04 2.850948e-04 6.871277e-05 1.138087e-04 4.031511e-04 1.132390e-04 2.807311e-04 5.372359e-04 1.841051e-04 1.834044e-04 3.946328e-04 2.654462e-04 6.650864e-05 3.928969e-04 3.928196e-04 1.816173e-04 3.012993e-05 1.084903e-04 3.780251e-04 7.035822e-04 5.218372e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.352036e+02
 2.600000e+01 2.082257e-05 8.972757e-06 3.325657e-05 5.475591e-05 5.451031e-05 8.323738e-06 1.881824e-05 1.878234e-05 3.127315e-05 7.718503e-05 7.702177e-05 8.008594e-05 1.837439e-05 3.071165e-05 1.162801e-04 3.056961e-05 7.894044e-05 1.585069e-04 5.060033e-05 5.042240e-05 1.139877e-04 7.428871e-05 1.783391e-05 1.135204e-04 1.134996e-04 4.996870e-05 8.037148e-06 2.938615e-05 1.085645e-04 2.146993e-04 1.542340e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.254252e+02
 2.850000e+01 5.773898e-06 2.475524e-06 9.306648e-06 1.552704e-05 1.546015e-05 2.305907e-06 5.245078e-06 5.235676e-06 8.777981e-06 2.226635e-05 2.222155e-05 2.320370e-05 5.129012e-06 8.629288e-06 3.446406e-05 8.591743e-06 2.288780e-05 4.789216e-05 1.440408e-05 1.435643e-05 3.382092e-05 2.147464e-05 4.988249e-06 3.369020e-05 3.368438e-05 1.423508e-05 2.240372e-06 8.280015e-06 3.205382e-05 6.682235e-05 4.666728e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.157286e+02
