# Nuclide Ex         27058 2.495000e-02         ----        25056         ----         ----        27057         ----         ----        25054         ----         ----        26055         ----         ----        25057         ----         ----        25056         ----         ----        27056         ----         ----        25053         ----         ----        25056         ----         ----        27055         ----         ----        27054 1.970000e-01         ----
# Particle L        100000            1         ----       000001         ----         ----       200000         ----         ----       101000         ----         ----       100010         ----         ----       020000         ----         ----       010100         ----         ----       300000         ----         ----       201000         ----         ----       120000         ----         ----       400000         ----         ----       500000            1         ----
# HalfLife    6.122000e+06 3.276000e+04 0.000000e+00 9.284000e+03 0.000000e+00 0.000000e+00 2.348000e+07 0.000000e+00 0.000000e+00 2.696000e+07 0.000000e+00 0.000000e+00 8.659000e+07 0.000000e+00 0.000000e+00 8.540000e+01 0.000000e+00 0.000000e+00 9.284000e+03 0.000000e+00 0.000000e+00 6.673000e+06 0.000000e+00 0.000000e+00 1.168000e+14 0.000000e+00 0.000000e+00 9.284000e+03 0.000000e+00 0.000000e+00 6.311000e+04 0.000000e+00 0.000000e+00 1.933000e-01 8.880000e+01 0.000000e+00
 1.000000e+00 1.301014e-04 1.914391e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 3.500000e+00 9.725627e+01 2.061254e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 6.000000e+00 3.036661e+02 9.764228e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.073652e+02 0.000000e+00 0.000000e+00 5.838113e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.762745e-13 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 8.500000e+00 2.029650e+02 8.395946e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.470502e+02 0.000000e+00 0.000000e+00 3.937654e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.084172e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.100000e+01 1.474622e+02 6.606448e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.828543e+02 0.000000e+00 0.000000e+00 1.519155e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.447947e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.350000e+01 1.302028e+02 6.069802e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.866391e+02 0.000000e+00 0.000000e+00 5.322531e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.829669e-01 0.000000e+00 0.000000e+00 1.971897e-10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.977798e-13 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.600000e+01 1.213829e+02 5.865194e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.006998e+02 0.000000e+00 0.000000e+00 9.157250e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.849566e+00 0.000000e+00 0.000000e+00 2.272516e-04 0.000000e+00 0.000000e+00 5.269193e-03 0.000000e+00 0.000000e+00 2.288487e-04 0.000000e+00 0.000000e+00 7.392458e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.850000e+01 1.153866e+02 5.754150e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.506157e+02 0.000000e+00 0.000000e+00 1.160257e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.283523e+00 0.000000e+00 0.000000e+00 3.750003e-02 0.000000e+00 0.000000e+00 1.837032e+01 0.000000e+00 0.000000e+00 1.708861e-01 0.000000e+00 0.000000e+00 1.460854e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 2.100000e+01 1.085901e+02 5.539610e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.238667e+02 0.000000e+00 0.000000e+00 1.217479e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.668061e+00 0.000000e+00 0.000000e+00 3.443944e-01 0.000000e+00 0.000000e+00 7.682063e+01 0.000000e+00 0.000000e+00 5.970741e+00 0.000000e+00 0.000000e+00 2.106959e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 2.350000e+01 1.029920e+02 5.358256e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.465794e+02 0.000000e+00 0.000000e+00 1.034715e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.422239e+00 0.000000e+00 0.000000e+00 9.775049e-01 0.000000e+00 0.000000e+00 1.180921e+02 0.000000e+00 0.000000e+00 2.923909e+01 0.000000e+00 0.000000e+00 2.147189e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
