# name, energy, flux
SS01,27.205447500000002,2.8571428571428573e-06
SS01,27.268642500000002,4.2857142857142855e-06
SS01,27.3318375,4.2857142857142855e-06
SS01,27.3950325,1.4285714285714286e-06
SS01,27.4582275,8.571428571428571e-06
SS01,27.5214225,1.4285714285714285e-05
SS01,27.5846175,2.2857142857142858e-05
SS01,27.6478125,3.857142857142857e-05
SS01,27.7110075,4.857142857142857e-05
SS01,27.7742025,6.428571428571429e-05
SS01,27.8373975,9.571428571428571e-05
SS01,27.900592500000002,0.00014857142857142857
SS01,27.963787500000002,0.00022285714285714286
SS01,28.0269825,0.00032285714285714285
SS01,28.0901775,0.0004057142857142857
SS01,28.1533725,0.0005514285714285714
SS01,28.2165675,0.0007342857142857143
SS01,28.2797625,0.0009371428571428571
SS01,28.3429575,0.0011485714285714285
SS01,28.4061525,0.0015757142857142858
SS01,28.4693475,0.0018771428571428572
SS01,28.5325425,0.0024542857142857144
SS01,28.595737500000002,0.0030885714285714284
SS01,28.6589325,0.003617142857142857
SS01,28.7221275,0.004428571428571428
SS01,28.7853225,0.005071428571428571
SS01,28.8485175,0.005925714285714286
SS01,28.9117125,0.00706
SS01,28.9749075,0.008142857142857143
SS01,29.0381025,0.009088571428571428
SS01,29.1012975,0.0105
SS01,29.1644925,0.01138
SS01,29.227687500000002,0.012342857142857143
SS01,29.290882500000002,0.013815714285714285
SS01,29.3540775,0.014947142857142857
SS01,29.4172725,0.015905714285714287
SS01,29.4804675,0.01726857142857143
SS01,29.5436625,0.017958571428571428
SS01,29.6068575,0.018552857142857142
SS01,29.6700525,0.019652857142857142
SS01,29.7332475,0.020451428571428572
SS01,29.7964425,0.02107857142857143
SS01,29.8596375,0.0221
SS01,29.922832500000002,0.022095714285714285
SS01,29.9860275,0.022212857142857142
SS01,30.0492225,0.022885714285714287
SS01,30.1124175,0.023074285714285714
SS01,30.1756125,0.023505714285714286
SS01,30.2388075,0.0
SS01,30.3020025,0.02367
SS01,30.3651975,0.02381142857142857
SS01,30.4283925,0.02390142857142857
SS01,30.4915875,0.02397
SS01,30.5547825,0.024295714285714285
SS01,30.617977500000002,0.024565714285714284
SS01,30.681172500000002,0.023997142857142856
SS01,30.7443675,0.02382142857142857
SS01,30.8075625,0.023822857142857142
SS01,30.8707575,0.023794285714285716
SS01,30.9339525,0.023744285714285714
SS01,30.9971475,0.023767142857142858
SS01,31.0603425,0.02281285714285714
SS01,31.1235375,0.02235
SS01,31.1867325,0.02172
SS01,31.249927500000002,0.021528571428571428
SS01,31.313122500000002,0.020855714285714286
SS01,31.3763175,0.020047142857142857
SS01,31.4395125,0.018664285714285713
SS01,31.5027075,0.01774142857142857
SS01,31.5659025,0.016524285714285714
SS01,31.6290975,0.01570142857142857
SS01,31.6922925,0.014522857142857143
SS01,31.7554875,0.013047142857142858
SS01,31.8186825,0.011805714285714286
SS01,31.8818775,0.010245714285714285
SS01,31.945072500000002,0.009052857142857142
SS01,32.0082675,0.008252857142857143
SS01,32.071462499999996,0.0070828571428571425
SS01,32.1346575,0.005838571428571428
SS01,32.197852499999996,0.005107142857142857
SS01,32.261047500000004,0.0038457142857142856
SS01,32.3242425,0.0034114285714285713
SS01,32.387437500000004,0.002742857142857143
SS01,32.4506325,0.00216
SS01,32.513827500000005,0.0017985714285714287
SS01,32.5770225,0.0012842857142857144
SS01,32.640217500000006,0.00092
SS01,32.7034125,0.00083
SS01,32.766607500000006,0.0005714285714285715
SS01,32.8298025,0.0003985714285714286
SS01,32.89299750000001,0.00034
SS01,32.9561925,0.00019285714285714286
SS01,33.0193875,0.00013571428571428572
SS01,33.0825825,8.571428571428571e-05
SS01,33.145777499999994,6.142857142857143e-05
SS01,33.2089725,5.2857142857142855e-05
SS01,33.272167499999995,3.142857142857143e-05
SS01,33.3353625,2e-05
SS01,33.398557499999995,1e-05
SS01,33.4617525,1.4285714285714286e-06
SS01,33.524947499999996,1.4285714285714286e-06
SS01,33.588142500000004,1e-05
SS01,33.6513375,1.4285714285714286e-06
SS01,33.714532500000004,0.0
SS01,33.7777275,0.0
SS01,33.840922500000005,0.0
Ni01,26.636692500000002,3.3333333333333333e-06
Ni01,26.6998875,6.666666666666667e-06
Ni01,26.7630825,0.0
Ni01,26.8262775,6.666666666666667e-06
Ni01,26.8894725,1e-05
Ni01,26.9526675,3e-05
Ni01,27.0158625,5e-05
Ni01,27.0790575,7e-05
Ni01,27.1422525,0.00012
Ni01,27.205447500000002,0.00012666666666666666
Ni01,27.268642500000002,0.00020666666666666666
Ni01,27.3318375,0.00034
Ni01,27.3950325,0.00042333333333333334
Ni01,27.4582275,0.00072
Ni01,27.5214225,0.0008666666666666666
Ni01,27.5846175,0.0012666666666666666
Ni01,27.6478125,0.00159
Ni01,27.7110075,0.002266666666666667
Ni01,27.7742025,0.00277
Ni01,27.8373975,0.003576666666666667
Ni01,27.900592500000002,0.00448
Ni01,27.963787500000002,0.005833333333333334
Ni01,28.0269825,0.00718
Ni01,28.0901775,0.008886666666666666
Ni01,28.1533725,0.01067
Ni01,28.2165675,0.012903333333333333
Ni01,28.2797625,0.014813333333333333
Ni01,28.3429575,0.01762
Ni01,28.4061525,0.020253333333333335
Ni01,28.4693475,0.0232
Ni01,28.5325425,0.025896666666666665
Ni01,28.595737500000002,0.0293
Ni01,28.6589325,0.0316
Ni01,28.7221275,0.03462
Ni01,28.7853225,0.037086666666666664
Ni01,28.8485175,0.03925666666666667
Ni01,28.9117125,0.040793333333333334
Ni01,28.9749075,0.042743333333333335
Ni01,29.0381025,0.043473333333333336
Ni01,29.1012975,0.04408
Ni01,29.1644925,0.04332
Ni01,29.227687500000002,0.04312666666666667
Ni01,29.290882500000002,0.042466666666666666
Ni01,29.3540775,0.04073333333333334
Ni01,29.4172725,0.03807666666666667
Ni01,29.4804675,0.03616
Ni01,29.5436625,0.03362333333333333
Ni01,29.6068575,0.030686666666666668
Ni01,29.6700525,0.027846666666666665
Ni01,29.7332475,0.024646666666666667
Ni01,29.7964425,0.022186666666666667
Ni01,29.8596375,0.019456666666666667
Ni01,29.922832500000002,0.01652
Ni01,29.9860275,0.013896666666666667
Ni01,30.0492225,0.011996666666666666
Ni01,30.1124175,0.009716666666666667
Ni01,30.1756125,0.00803
Ni01,30.2388075,0.00644
Ni01,30.3020025,0.005456666666666667
Ni01,30.3651975,0.004286666666666667
Ni01,30.4283925,0.0028833333333333332
Ni01,30.4915875,0.0025066666666666666
Ni01,30.5547825,0.002023333333333333
Ni01,30.617977500000002,0.0013333333333333333
Ni01,30.681172500000002,0.0009966666666666668
Ni01,30.7443675,0.00082
Ni01,30.8075625,0.0005066666666666667
Ni01,30.8707575,0.00034
Ni01,30.9339525,0.00023
Ni01,30.9971475,0.00019333333333333333
Ni01,31.0603425,0.00013
Ni01,31.1235375,6.666666666666667e-05
Ni01,31.1867325,4.6666666666666665e-05
Ni01,31.249927500000002,4.6666666666666665e-05
Ni01,31.313122500000002,1.6666666666666667e-05
