2.3667,2668.5,282.34
2.3667,3740.7,546.96
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
40.7,2006.1,134.36
40.7,4075.9,292.29
40.7,4415.2,1864.2
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
70.117,1762.2,75.975
70.117,31081,1354.4
70.117,2597.4,280.68
70.117,2654.6,226.29
70.117,1820.8,79.722
12.4,2194.5,248.2
12.4,2686.2,328.29
12.4,6833.4,3962
-5.9005e+07,NaN,NaN
12.4,2165.8,219.54
85.45,1628,76.701
85.45,5193.8,251.98
85.45,2063,531.56
85.45,1979.7,414.39
85.45,1770.7,85.398
56.4,1947.2,107.97
56.4,5815.3,346.08
56.4,3435.4,1143.4
56.4,2333.5,841.22
-5.9005e+07,NaN,NaN
177.1,1003.7,53.74
177.1,20870,1092.2
177.1,1381.3,574.99
177.1,1739.2,434.13
177.1,1119.9,60.155
372.23,385.62,17.257
372.23,39293,1786.3
372.23,525.33,114.7
372.23,1337.5,111.7
-5.9005e+07,NaN,NaN
34.633,2023.6,94.569
34.633,3826.3,191.64
34.633,3726.2,802.68
34.633,2342.1,508.66
34.633,2045.7,95.999
