-5.9005e+07,NaN,NaN
0.48333,1.8125e+05,25149
-5.9005e+07,NaN,NaN
5.8,33256,4642.8
-5.9005e+07,NaN,NaN
10.5,89680,12463
-5.9005e+07,NaN,NaN
13.25,76580,10642
-5.9005e+07,NaN,NaN
15.983,67798,9442.5
-5.9005e+07,NaN,NaN
18.7,61312,8539.1
-5.9005e+07,NaN,NaN
24.1,50721,7080.8
-5.9005e+07,NaN,NaN
26.783,45171,6306
-5.9005e+07,NaN,NaN
29.467,41327,5800.1
-5.9005e+07,NaN,NaN
61.833,11953,1932.5
-5.9005e+07,NaN,NaN
83.133,15384,2235.8
-5.9005e+07,NaN,NaN
88.5,97039,13472
-5.9005e+07,NaN,NaN
201.3,1.2322e+05,17754
-5.9005e+07,NaN,NaN
67.283,4490.7,740.54
-5.9005e+07,NaN,NaN
688.22,1.6034e+05,22384
-5.9005e+07,NaN,NaN
329.65,4806.2,721.14
