-5.9005e+07,NaN,NaN
1.9333,3.0134e+06,9.5077e+05
1.9333,3.3923e+06,1.9862e+05
1.9333,3.2357e+06,2.509e+05
1.9333,3.0233e+06,1.3468e+06
1.9333,2.9782e+06,1.6807e+06
1.9333,3.2258e+06,3.6765e+05
1.9333,3.2703e+06,1.2197e+06
-5.9005e+07,NaN,NaN
1.9333,3.332e+06,1.276e+06
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
#33.433,13430,7783.6
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
