-5.9005e+07,NaN,NaN
32.2,13431,2840.8
-5.9005e+07,NaN,NaN
35.15,12717,2507.3
-5.9005e+07,NaN,NaN
38.1,14032,2699.7
-5.9005e+07,NaN,NaN
41.017,12170,2457.5
-5.9005e+07,NaN,NaN
43.933,14761,2463.9
-5.9005e+07,NaN,NaN
46.833,12257,2416.5
-5.9005e+07,NaN,NaN
49.717,12910,2324.7
-5.9005e+07,NaN,NaN
52.583,13238,2371.3
-5.9005e+07,NaN,NaN
55.45,6083.2,1669.9
-5.9005e+07,NaN,NaN
67.267,4354.9,1524.5
201.3,17192,9840.5
-5.9005e+07,NaN,NaN
688.22,12455,2606.8
688.22,16276,1445.1
-5.9005e+07,NaN,NaN
120.72,8804.4,2735.8
353.68,1721.2,850.41
-5.9005e+07,NaN,NaN
