# Nuclide Ex         30065         ----         ----        29064         ----         ----        29062         ----         ----        30063         ----         ----        29062         ----         ----        29061         ----         ----        28063         ----         ----        27060 5.859000e-02         ----        30062         ----         ----        29062         ----         ----        28059         ----         ----        30061 8.840000e-02 4.181000e-01        30060         ----         ----
# Particle L        000000         ----         ----       010000         ----         ----       000010         ----         ----       200000         ----         ----       100100         ----         ----       100010         ----         ----       020000         ----         ----       011000            1         ----       300000         ----         ----       210000         ----         ----       201000         ----         ----       400000            1            3       500000         ----         ----
# HalfLife    2.108000e+07 0.000000e+00 0.000000e+00 4.572000e+04 0.000000e+00 0.000000e+00 5.802000e+02 0.000000e+00 0.000000e+00 2.308000e+03 0.000000e+00 0.000000e+00 5.802000e+02 0.000000e+00 0.000000e+00 1.200000e+04 0.000000e+00 0.000000e+00 3.194000e+09 0.000000e+00 0.000000e+00 1.663000e+08 6.280000e+02 0.000000e+00 3.309000e+04 0.000000e+00 0.000000e+00 5.802000e+02 0.000000e+00 0.000000e+00 3.187000e+12 0.000000e+00 0.000000e+00 8.910000e+01 4.300000e-01 1.400000e-01 1.428000e+02 0.000000e+00 0.000000e+00
 1.000000e+00 3.090095e-12 0.000000e+00 0.000000e+00 8.366701e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 3.500000e+00 1.249919e-02 0.000000e+00 0.000000e+00 1.636505e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.144907e-11 0.000000e+00 0.000000e+00 4.395659e-19 2.153840e-20 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 6.000000e+00 7.966709e-02 0.000000e+00 0.000000e+00 1.740640e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.176046e-03 0.000000e+00 0.000000e+00 8.555683e-08 4.665773e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 8.500000e+00 7.009471e-02 0.000000e+00 0.000000e+00 2.057156e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.478397e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.523488e-01 0.000000e+00 0.000000e+00 1.085040e-03 1.025841e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.100000e+01 3.695871e-02 0.000000e+00 0.000000e+00 1.888769e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.716707e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.968692e+00 0.000000e+00 0.000000e+00 1.133077e-01 2.989030e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.350000e+01 1.126753e-02 0.000000e+00 0.000000e+00 1.897198e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.394981e+02 0.000000e+00 0.000000e+00 4.397524e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.152311e+00 0.000000e+00 0.000000e+00 1.718997e+00 7.078012e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.343044e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.600000e+01 2.137059e-03 0.000000e+00 0.000000e+00 1.984939e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.370533e+02 0.000000e+00 0.000000e+00 8.527062e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.257883e+01 0.000000e+00 0.000000e+00 6.652039e+00 3.172632e+00 0.000000e+00 4.058569e-06 0.000000e+00 0.000000e+00 2.069512e-01 0.000000e+00 0.000000e+00 3.897400e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.850000e+01 3.423514e-04 0.000000e+00 0.000000e+00 2.003647e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.952180e+02 0.000000e+00 0.000000e+00 6.481840e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.396201e+01 0.000000e+00 0.000000e+00 1.145172e+01 5.846480e+00 0.000000e+00 2.121366e+00 0.000000e+00 0.000000e+00 3.160659e+01 0.000000e+00 0.000000e+00 3.035011e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 2.100000e+01 6.958841e-05 0.000000e+00 0.000000e+00 2.004401e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.148003e+02 0.000000e+00 0.000000e+00 1.398279e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.340326e+01 0.000000e+00 0.000000e+00 1.348485e+01 7.303956e+00 0.000000e+00 1.118262e+01 0.000000e+00 0.000000e+00 1.577237e+02 0.000000e+00 0.000000e+00 1.780007e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 2.350000e+01 2.092826e-05 0.000000e+00 0.000000e+00 1.976758e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.520634e+02 0.000000e+00 0.000000e+00 2.053898e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.213930e+01 0.000000e+00 0.000000e+00 1.296704e+01 7.358447e+00 0.000000e+00 2.451982e+01 0.000000e+00 0.000000e+00 3.046769e+02 0.000000e+00 0.000000e+00 4.539245e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
