#             0.000000e+00 6.741300e-02 2.829570e-01 6.560130e-01 9.086180e-01 1.015130e+00 1.099625e+00 1.132329e+00 1.185251e+00 1.454800e+00 1.609661e+00 1.729481e+00 1.807700e+00 1.978000e+00 1.987990e+00 1.997600e+00 2.018100e+00 2.030000e+00 2.121600e+00 2.123978e+00 2.129190e+00 2.409700e+00 2.414000e+00 2.469000e+00 2.529000e+00 2.593000e+00 2.639710e+00 2.697000e+00 2.709000e+00 2.734000e+00 2.765100e+00 2.786000e+00 2.801000e+00 2.853000e+00 2.863480e+00 2.905000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.906000e+00
 1.000000e+00 5.153442e-11 6.038578e-11 2.734201e-11 2.332309e-11 3.971182e-11 3.165134e-11 3.013576e-11 3.382350e-11 2.828819e-11 2.130099e-11 2.190975e-11 1.709249e-11 1.083160e-11 1.317355e-11 8.480844e-12 1.380704e-11 1.078783e-11 1.293401e-11 6.423514e-12 6.238001e-12 3.709507e-12 4.379890e-12 6.754467e-12 5.321359e-12 4.788692e-12 4.267092e-12 4.600914e-12 4.370535e-12 4.272059e-12 3.276445e-12 3.658740e-12 3.555227e-12 3.723961e-12 2.592671e-12 3.032716e-12 2.333272e-12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.537712e-06
 3.500000e+00 5.380323e-02 7.002032e-02 2.910328e-02 2.818087e-02 6.342693e-02 6.394469e-02 4.776655e-02 6.121835e-02 4.715044e-02 5.808324e-02 5.576307e-02 4.262779e-02 4.888214e-02 4.132124e-02 4.585042e-02 5.053776e-02 4.943206e-02 4.873559e-02 4.206987e-02 2.208420e-02 3.316605e-02 3.852083e-02 3.530772e-02 4.168063e-02 4.060512e-02 3.944895e-02 3.249292e-02 3.827100e-02 3.806763e-02 3.687432e-02 3.085224e-02 3.150301e-02 3.755764e-02 3.467962e-02 2.953061e-02 3.371665e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.073306e+00
 6.000000e+00 9.852129e-02 1.388708e-01 5.187310e-02 5.084359e-02 1.313860e-01 1.508302e-01 9.184858e-02 1.290677e-01 9.123052e-02 1.444185e-01 1.235922e-01 8.690942e-02 1.522363e-01 8.699613e-02 1.485534e-01 1.185590e-01 1.351546e-01 1.149776e-01 1.417226e-01 4.518672e-02 1.394917e-01 1.393940e-01 8.038756e-02 1.268021e-01 1.256237e-01 1.243489e-01 7.793752e-02 1.049528e-01 1.047560e-01 1.214744e-01 7.650710e-02 7.847834e-02 1.062370e-01 1.189768e-01 7.534906e-02 1.178646e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.082665e+01
 8.500000e+00 3.265436e-02 4.826039e-02 1.694103e-02 1.657347e-02 4.568724e-02 5.545279e-02 3.039528e-02 4.494675e-02 3.020241e-02 5.351710e-02 4.328147e-02 2.891365e-02 6.224079e-02 2.925256e-02 6.119125e-02 4.183795e-02 5.087867e-02 4.040419e-02 5.859918e-02 1.483987e-02 6.443661e-02 5.865359e-02 2.712825e-02 4.863039e-02 4.832168e-02 4.798988e-02 2.649696e-02 3.776183e-02 3.771202e-02 4.724961e-02 2.613681e-02 2.699359e-02 3.857302e-02 4.661481e-02 2.584946e-02 4.633451e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.753885e+01
 1.100000e+01 8.821845e-03 1.343113e-02 4.540900e-03 4.430208e-03 1.265399e-02 1.578308e-02 8.160784e-03 1.244012e-02 8.106990e-03 1.523481e-02 1.197297e-02 7.756661e-03 1.870203e-02 7.898475e-03 1.840739e-02 1.158213e-02 1.451499e-02 1.112147e-02 1.754537e-02 3.953199e-03 2.050877e-02 1.771078e-02 7.294683e-03 1.392426e-02 1.384467e-02 1.375950e-02 7.137026e-03 1.044615e-02 1.043374e-02 1.357094e-02 7.048293e-03 7.323591e-03 1.073986e-02 1.341078e-02 6.978097e-03 1.334050e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.764013e+01
 1.350000e+01 2.407108e-03 3.753119e-03 1.229940e-03 1.197093e-03 3.516518e-03 4.476250e-03 2.213012e-03 3.453259e-03 2.197707e-03 4.313222e-03 3.317765e-03 2.099739e-03 5.511508e-03 2.147110e-03 5.422095e-03 3.207094e-03 4.104688e-03 3.064648e-03 5.136049e-03 1.063404e-03 6.276655e-03 5.214025e-03 1.974739e-03 3.937955e-03 3.915775e-03 3.892116e-03 1.933057e-03 2.880713e-03 2.877389e-03 3.839992e-03 1.909797e-03 1.992898e-03 2.976108e-03 3.795998e-03 1.891494e-03 3.776773e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.893294e+01
 1.600000e+01 6.887728e-04 1.095883e-03 3.485659e-04 3.380521e-04 1.017903e-03 1.319494e-03 6.268535e-04 9.975692e-04 6.221023e-04 1.266792e-03 9.557224e-04 5.930771e-04 1.673812e-03 6.080849e-04 1.645510e-03 9.230694e-04 1.203634e-03 8.789398e-04 1.550383e-03 2.982218e-04 1.965542e-03 1.580212e-03 5.575563e-04 1.153885e-03 1.147316e-03 1.140321e-03 5.458763e-04 8.259520e-04 8.250040e-04 1.124956e-03 5.393929e-04 5.644822e-04 8.561717e-04 1.112037e-03 5.343086e-04 1.106405e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.406485e+01
 1.850000e+01 1.985880e-04 3.216318e-04 1.004351e-04 9.808616e-05 3.038458e-04 4.017875e-04 1.847124e-04 2.991230e-04 1.836291e-04 3.891004e-04 2.890590e-04 1.767353e-04 5.324344e-04 1.822292e-04 5.248753e-04 2.808958e-04 3.729472e-04 2.669625e-04 4.938235e-04 8.877009e-05 6.464347e-04 5.056791e-04 1.675242e-04 3.584746e-04 3.562701e-04 3.539278e-04 1.638058e-04 2.512094e-04 2.509031e-04 3.487994e-04 1.617537e-04 1.695320e-04 2.608294e-04 3.445076e-04 1.601512e-04 3.426423e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.116668e+01
 2.100000e+01 6.115206e-05 1.003744e-04 3.057582e-05 2.968155e-05 9.346386e-05 1.253567e-04 5.587654e-05 9.167772e-05 5.547663e-05 1.205187e-04 8.793849e-05 5.297122e-05 1.677289e-04 5.449808e-05 1.649556e-04 8.501444e-05 1.145902e-04 8.068305e-05 1.547858e-04 2.632425e-05 2.077379e-04 1.591449e-04 5.012557e-05 1.105044e-04 1.100073e-04 1.094775e-04 4.931272e-05 7.664737e-05 7.657889e-05 1.083113e-04 4.886070e-05 5.127443e-05 7.990609e-05 1.073294e-04 4.850638e-05 1.069009e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.080391e+00
 2.350000e+01 1.966321e-05 3.267767e-05 9.760750e-06 9.469628e-06 3.039141e-05 4.138053e-05 1.794203e-05 2.980501e-05 1.781246e-05 3.977039e-05 2.858143e-05 1.700480e-05 5.647519e-05 1.749266e-05 5.550566e-05 2.761331e-05 3.777801e-05 2.618507e-05 5.198110e-05 8.381095e-06 7.132172e-05 5.328778e-05 1.602077e-05 3.623538e-05 3.603344e-05 3.581887e-05 1.570340e-05 2.465799e-05 2.463103e-05 3.534921e-05 1.552857e-05 1.629293e-05 2.567566e-05 3.495610e-05 1.539210e-05 3.478524e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.659096e+00
