# Nuclide Ex         29060         ----         ----        29059         ----         ----        28059         ----         ----        27056         ----         ----        28057         ----         ----        27057         ----         ----        29058         ----         ----        27055         ----         ----        28057         ----         ----        28056         ----         ----        27056         ----         ----        27058 2.495000e-02         ----        26055         ----         ----        27057         ----         ----        25052 3.777490e-01         ----        29057         ----         ----        28057         ----         ----        27054 1.970000e-01         ----        27057         ----         ----        29056         ----         ----        29055         ----         ----
# Particle L        000000         ----         ----       100000         ----         ----       010000         ----         ----       001000         ----         ----       000010         ----         ----       000001         ----         ----       200000         ----         ----       101000         ----         ----       100100         ----         ----       100010         ----         ----       100001         ----         ----       020000            1         ----       011000         ----         ----       010100         ----         ----       002000            1         ----       300000         ----         ----       210000         ----         ----       201000            1         ----       120000         ----         ----       400000         ----         ----       500000         ----         ----
# HalfLife    1.422000e+03 0.000000e+00 0.000000e+00 8.150000e+01 0.000000e+00 0.000000e+00 3.187000e+12 0.000000e+00 0.000000e+00 6.673000e+06 0.000000e+00 0.000000e+00 1.282000e+05 0.000000e+00 0.000000e+00 2.348000e+07 0.000000e+00 0.000000e+00 3.204000e+00 0.000000e+00 0.000000e+00 6.311000e+04 0.000000e+00 0.000000e+00 1.282000e+05 0.000000e+00 0.000000e+00 5.249000e+05 0.000000e+00 0.000000e+00 6.673000e+06 0.000000e+00 0.000000e+00 6.122000e+06 3.276000e+04 0.000000e+00 8.659000e+07 0.000000e+00 0.000000e+00 2.348000e+07 0.000000e+00 0.000000e+00 4.831000e+05 1.266000e+03 0.000000e+00 1.963000e-01 0.000000e+00 0.000000e+00 1.282000e+05 0.000000e+00 0.000000e+00 1.933000e-01 8.880000e+01 0.000000e+00 2.348000e+07 0.000000e+00 0.000000e+00 9.300000e-02 0.000000e+00 0.000000e+00 2.700000e-02 0.000000e+00 0.000000e+00
 3.500000e+00 1.893269e-02 0.000000e+00 0.000000e+00 1.399675e+01 0.000000e+00 0.000000e+00 6.470434e+01 0.000000e+00 0.000000e+00 2.682258e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.376233e-12 5.781763e-12 0.000000e+00 1.221918e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 6.000000e+00 1.443804e-01 0.000000e+00 0.000000e+00 1.035561e+02 0.000000e+00 0.000000e+00 5.075736e+02 0.000000e+00 0.000000e+00 4.159089e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.107435e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.051380e-01 1.496526e-01 0.000000e+00 3.699874e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.108567e-21 8.773828e-25 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 8.500000e+00 1.709400e-01 0.000000e+00 0.000000e+00 9.965488e+01 0.000000e+00 0.000000e+00 5.846758e+02 0.000000e+00 0.000000e+00 8.039880e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.078314e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.604695e+01 2.697660e+01 0.000000e+00 2.223904e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.042669e-12 6.537637e-14 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.100000e+01 1.095008e-01 0.000000e+00 0.000000e+00 7.764387e+01 0.000000e+00 0.000000e+00 4.072359e+02 0.000000e+00 0.000000e+00 7.680140e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.500328e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.373881e+01 1.012710e+02 0.000000e+00 3.267903e+01 0.000000e+00 0.000000e+00 6.409415e-07 0.000000e+00 0.000000e+00 4.142152e-07 3.092404e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.350000e+01 3.509947e-02 0.000000e+00 0.000000e+00 6.808872e+01 0.000000e+00 0.000000e+00 3.167897e+02 0.000000e+00 0.000000e+00 4.309568e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.841302e-01 0.000000e+00 0.000000e+00 1.295693e+01 0.000000e+00 0.000000e+00 7.149844e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.323789e+02 1.407459e+02 0.000000e+00 8.068140e+01 0.000000e+00 0.000000e+00 2.599831e-01 0.000000e+00 0.000000e+00 4.128355e-04 7.741783e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.027834e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.600000e+01 5.730081e-03 0.000000e+00 0.000000e+00 6.555949e+01 0.000000e+00 0.000000e+00 2.874275e+02 0.000000e+00 0.000000e+00 2.185891e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.313969e+00 0.000000e+00 0.000000e+00 2.711899e+01 0.000000e+00 0.000000e+00 4.040403e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.655595e+02 1.531807e+02 0.000000e+00 1.227539e+02 0.000000e+00 0.000000e+00 5.919112e+00 0.000000e+00 0.000000e+00 3.451227e-02 1.207687e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.798265e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.647550e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.850000e+01 8.510058e-04 0.000000e+00 0.000000e+00 6.683670e+01 0.000000e+00 0.000000e+00 2.740078e+02 0.000000e+00 0.000000e+00 1.284824e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.748960e+00 0.000000e+00 0.000000e+00 4.163592e+01 0.000000e+00 0.000000e+00 1.297929e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.736117e+02 1.507288e+02 0.000000e+00 1.502408e+02 0.000000e+00 0.000000e+00 1.558356e+01 0.000000e+00 0.000000e+00 4.547322e-01 2.375476e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.255783e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.079410e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 2.100000e+01 1.726675e-04 0.000000e+00 0.000000e+00 6.332031e+01 0.000000e+00 0.000000e+00 2.609237e+02 0.000000e+00 0.000000e+00 8.992622e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.044920e+01 0.000000e+00 0.000000e+00 5.003946e+01 0.000000e+00 0.000000e+00 3.442568e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.634241e+02 1.397521e+02 0.000000e+00 1.608562e+02 0.000000e+00 0.000000e+00 2.522751e+01 0.000000e+00 0.000000e+00 1.767919e+00 1.121995e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.687693e+00 0.000000e+00 0.000000e+00 2.030591e-15 2.082171e-12 0.000000e+00 1.387401e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 2.350000e+01 5.515455e-05 0.000000e+00 0.000000e+00 6.111384e+01 0.000000e+00 0.000000e+00 2.500648e+02 0.000000e+00 0.000000e+00 7.050670e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.658541e+00 0.000000e+00 0.000000e+00 4.714590e+01 0.000000e+00 0.000000e+00 5.803284e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.372415e+02 1.172892e+02 0.000000e+00 1.560601e+02 0.000000e+00 0.000000e+00 3.329138e+01 0.000000e+00 0.000000e+00 3.567830e+00 2.439156e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.872484e+01 0.000000e+00 0.000000e+00 4.605016e-08 4.903040e-06 0.000000e+00 2.687319e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 2.600000e+01 2.591992e-05 0.000000e+00 0.000000e+00 5.840133e+01 0.000000e+00 0.000000e+00 2.392421e+02 0.000000e+00 0.000000e+00 5.762844e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.067879e+00 0.000000e+00 0.000000e+00 3.730273e+01 0.000000e+00 0.000000e+00 8.107057e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.141204e+02 9.695216e+01 0.000000e+00 1.347917e+02 0.000000e+00 0.000000e+00 3.836983e+01 0.000000e+00 0.000000e+00 5.100334e+00 3.568586e+00 0.000000e+00 3.401067e-04 0.000000e+00 0.000000e+00 4.833441e+01 0.000000e+00 0.000000e+00 8.020649e-05 2.284653e-03 0.000000e+00 3.627067e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
