name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,31.04709065723571,0.9161426229359229
Ni01,Ni,0.025600899381675098,8.895,22.772,29.639671218299995,0.5741261542804236
Ir01,Ir,0.024510884051532653,22.51,55.174,28.956163793699996,0.6418624574179804
Cu01,Cu,0.024961448206503523,8.949,22.338,28.282143189299994,0.5877225425362628
Fe01,Fe,0.025464022374777528,7.866,20.03,27.788245849649996,0.5919125859374081
Ni02,Ni,0.02598988195615514,8.895,23.118,27.262981295549995,0.6113661404198907
Ir02,Ir,0.024700577521101733,22.51,55.601,26.529429905549996,0.6677457950544777
Cu02,Cu,0.024946921443736732,8.949,22.325,25.808222089649995,0.6278522247664908
Fe02,Fe,0.02544749555047038,7.866,20.017,25.279103249399995,0.6337946878734322
Ni03,Ni,0.025112984822934233,8.895,22.338,24.725092263299995,0.6530157896743566
Ir03,Ir,0.024719235895157707,22.51,55.643,23.948129687624995,0.7179910508433164
Cu03,Cu,0.024933512124259694,8.949,22.313,23.171999543549994,0.6783443408111705
Fe03,Fe,0.02535977625222477,7.866,19.948,22.599006101099995,0.6867472133908965
Ni04,Ni,0.02327599775154581,8.895,20.704,22.020342694349996,0.7028993607709374
Ir04,Ir,0.024877832074633496,22.51,56.0,21.19672173762,0.7734499839525285
Cu04,Cu,0.024901106268856856,8.949,22.284,20.347045676099995,0.7363694444805075
Ni05,Ni,0.024472175379426645,8.895,21.768,19.68766544745,0.757127459831123
Ir05,Ir,0.02450510884051533,22.51,55.161,18.787027866749998,0.8314386136207105
Cu05,Cu,0.025078779751927592,8.949,22.443,17.867339420287497,0.8070959994785089
Ni06,Ni,0.025700955593029793,8.895,22.861,17.118609097589996,0.834812948391132
Ir06,Ir,0.02475832963127499,22.51,55.731,16.097306738906248,0.9181298306213629
Cu06,Cu,0.0250262599173092,8.949,22.396,15.065027373824998,0.9003572932581645
Ni07,Ni,0.025960652051714446,8.895,23.092,14.209253422649997,0.9451851841161345
Ir07,Ir,0.025182141270546424,22.51,56.685,13.024406596499997,1.0561839475769246
Cu07,Cu,0.024941334227287965,8.949,22.32,11.812122864506248,1.0590112302570192
Ni08,Ni,0.02519280494659921,8.895,22.409,10.79951097654,1.1333731516003533
Ir08,Ir,0.02577965348733896,22.51,58.03,9.347010665849998,1.3174170002386865
Cu08,Cu,0.025031847133757962,8.949,22.401,7.772132858489998,1.4043869460452092
Ni09,Ni,0.024441821247892074,8.895,21.741,6.3650197739699985,1.639974939326063
Ir09,Ir,0.025175033318525098,22.51,56.669,4.241388343725,2.0592315771251157
Cu09,Cu,0.025058665772712038,8.949,22.425,1.932859443310714,1.893551478829119
Ni10,Ni,0.02596177627880832,8.895,23.093,0.5959167543891088,1.1749772856720668
Ir10,Ir,0.024462461128387382,22.51,55.065,0.09922728586633663,0.3938574136338726
Cu10,Cu,0.024934629567549448,8.949,22.314,0.0343447838821782,0.06389783573091373
SS02,SS_316,0.12862547288776796,7.93,102.0,0.03219001584950495,0.005291258123608201
