name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,33.6657103629,0.8477782775571042
Ni01,Ni,0.025600899381675098,8.895,22.772,32.4436609497,0.5574693754846756
Ir01,Ir,0.024510884051532653,22.51,55.174,31.851430795800006,0.6108062151744845
Cu01,Cu,0.024961448206503523,8.949,22.338,31.269089682600004,0.5679324711204768
Fe01,Fe,0.025464022374777528,7.866,20.03,30.8456679531,0.5709598618104219
Ni02,Ni,0.02598988195615514,8.895,23.118,30.396888129300002,0.5856059235535159
Ir02,Ir,0.024700577521101733,22.51,55.601,29.769460066500002,0.6422663096448976
Cu02,Cu,0.024946921443736732,8.949,22.325,29.1553373034,0.5974867869237581
Fe02,Fe,0.02544749555047038,7.866,20.017,28.709082817800002,0.6014809614553831
Ni03,Ni,0.025112984822934233,8.895,22.338,28.243871964,0.6153971345885052
Ir03,Ir,0.024719235895157707,22.51,55.643,27.5906602356,0.6781483883872707
Cu03,Cu,0.024933512124259694,8.949,22.313,26.942036144099998,0.632559049529642
Fe03,Fe,0.02535977625222477,7.866,19.948,26.469180252900006,0.6377359708751985
Ni04,Ni,0.02327599775154581,8.895,20.704,25.994432425499998,0.6485227333324306
Ir04,Ir,0.024877832074633496,22.51,56.0,25.3179800874,0.7072271194640964
Cu04,Cu,0.024901106268856856,8.949,22.284,24.625556848200002,0.6747525168869266
Ni05,Ni,0.024472175379426645,8.895,21.768,24.097451809200003,0.6879377551063518
Ir05,Ir,0.02450510884051533,22.51,55.161,23.37674069115,0.7455632537316236
Cu05,Cu,0.025078779751927592,8.949,22.443,22.6488554523,0.7165121958664642
Ni06,Ni,0.025700955593029793,8.895,22.861,22.069787863200002,0.7361796824456364
Ir06,Ir,0.02475832963127499,22.51,55.731,21.282700144859998,0.7894348999874043
Cu06,Cu,0.0250262599173092,8.949,22.396,20.499966494699997,0.7686114085845168
Ni07,Ni,0.025960652051714446,8.895,23.092,19.873162645875,0.7860374179687277
Ir07,Ir,0.025182141270546424,22.51,56.685,19.012309008,0.8508725716240982
Cu07,Cu,0.024941334227287965,8.949,22.32,18.156345461100003,0.8295876414283113
Ni08,Ni,0.02519280494659921,8.895,22.409,17.481229417574998,0.8575315200934199
Ir08,Ir,0.02577965348733896,22.51,58.03,16.5349549827,0.9364100955821347
Cu08,Cu,0.025031847133757962,8.949,22.401,15.57444421764,0.9190288884622464
Ni09,Ni,0.024441821247892074,8.895,21.741,14.82716959416,0.9544718112497932
Ir09,Ir,0.025175033318525098,22.51,56.669,13.7909464693,1.0493294883250752
Cu09,Cu,0.025058665772712038,8.949,22.425,12.7142890677,1.0517625003047621
Ni10,Ni,0.02596177627880832,8.895,23.093,11.813716140187498,1.1148891955735094
Ir10,Ir,0.024462461128387382,22.51,55.065,10.585358501469232,1.2426907684655106
Cu10,Cu,0.024934629567549448,8.949,22.314,9.308117133,1.2964476534543308
SS02,SS_316,0.12862547288776796,7.93,102.0,5.476192497059017,2.8010771207137766
