name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,33.88612743054,0.7441450930144319
Ni01,Ni,0.025600899381675098,8.895,22.772,32.9414017779,0.5395975272414053
Ir01,Ir,0.024510884051532653,22.51,55.174,32.4859062066,0.5735329272014278
Cu01,Cu,0.024961448206503523,8.949,22.338,32.0392498503,0.5476792100881205
Fe01,Fe,0.025464022374777528,7.866,20.03,31.7158416036,0.5501779855244668
Ni02,Ni,0.02598988195615514,8.895,23.118,31.3740499611,0.5597075205119084
Ir02,Ir,0.024700577521101733,22.51,55.601,30.8972194608,0.5953576738658175
Cu02,Cu,0.024946921443736732,8.949,22.325,30.4320825039,0.5685306631952637
Fe02,Fe,0.02544749555047038,7.866,20.017,30.096026383500003,0.5715344547815213
Ni03,Ni,0.025112984822934233,8.895,22.338,29.746918347299996,0.580400891493954
Ir03,Ir,0.024719235895157707,22.51,55.643,29.257733297100003,0.6191849397203094
Cu03,Cu,0.024933512124259694,8.949,22.313,28.773996174000004,0.5920366114580767
Fe03,Fe,0.02535977625222477,7.866,19.948,28.4240761497,0.5955780776757346
Ni04,Ni,0.02327599775154581,8.895,20.704,28.074251066400002,0.6023685638115611
Ir04,Ir,0.024877832074633496,22.51,56.0,27.5765417235,0.6466088405370666
Cu04,Cu,0.024901106268856856,8.949,22.284,27.070152994500003,0.6186742642587317
Ni05,Ni,0.024472175379426645,8.895,21.768,26.687785324200004,0.6265237259339512
Ir05,Ir,0.02450510884051533,22.51,55.161,26.1670686123,0.6694093837244981
Cu05,Cu,0.025078779751927592,8.949,22.443,25.645034414999998,0.6432758436037279
Ni06,Ni,0.025700955593029793,8.895,22.861,25.2350962941,0.6542449337332359
Ir06,Ir,0.02475832963127499,22.51,55.731,24.679260328799998,0.6987535340057865
Cu06,Cu,0.0250262599173092,8.949,22.396,24.1320133593,0.6716275948111342
Ni07,Ni,0.025960652051714446,8.895,23.092,23.7010701081,0.684624147745487
Ir07,Ir,0.025182141270546424,22.51,56.685,23.111509684725,0.7236240758407096
Cu07,Cu,0.024941334227287965,8.949,22.32,22.5325520574,0.7048671760525859
Ni08,Ni,0.02519280494659921,8.895,22.409,22.0866472365,0.718188377555327
Ir08,Ir,0.02577965348733896,22.51,58.03,21.464759806874998,0.7645673574076536
Cu08,Cu,0.025031847133757962,8.949,22.401,20.8447519896,0.7447620678332252
Ni09,Ni,0.024441821247892074,8.895,21.741,20.3785730841,0.7585496642884857
Ir09,Ir,0.025175033318525098,22.51,56.669,19.737329656275,0.8077653308929708
Cu09,Cu,0.025058665772712038,8.949,22.425,19.0891872171,0.7921552297733175
Ni10,Ni,0.02596177627880832,8.895,23.093,18.5750836194,0.8129175123445158
Ir10,Ir,0.024462461128387382,22.51,55.065,17.886681836100003,0.8556652766016283
Cu10,Cu,0.024934629567549448,8.949,22.314,17.205645996,0.851412844029492
SS02,SS_316,0.12862547288776796,7.93,102.0,15.60111840354375,1.2234431797596454
