name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,34.529939460775,0.826470904928484
Ni01,Ni,0.025600899381675098,8.895,22.772,33.35593798184999,0.5533078447727714
Ir01,Ir,0.024510884051532653,22.51,55.174,32.7872183672,0.6031136240424032
Cu01,Cu,0.024961448206503523,8.949,22.338,32.22840025075,0.5629741902034339
Fe01,Fe,0.025464022374777528,7.866,20.03,31.822972888850003,0.5657414793305553
Ni02,Ni,0.02598988195615514,8.895,23.118,31.3935786879,0.5792655630625205
Ir02,Ir,0.024700577521101733,22.51,55.601,30.793010304099997,0.6319571652818097
Cu02,Cu,0.024946921443736732,8.949,22.325,30.2057139219,0.5900903721843255
Fe02,Fe,0.02544749555047038,7.866,20.017,29.780055001949997,0.5937190431948391
Ni03,Ni,0.025112984822934233,8.895,22.338,29.336797360200002,0.6063897983421485
Ir03,Ir,0.024719235895157707,22.51,55.643,28.714102012749997,0.6644671775390181
Cu03,Cu,0.024933512124259694,8.949,22.313,28.096478289550003,0.6218388991963925
Fe03,Fe,0.02535977625222477,7.866,19.948,27.647706437449997,0.6263782024656703
Ni04,Ni,0.02327599775154581,8.895,20.704,27.197656184600003,0.6360683492582034
Ir04,Ir,0.024877832074633496,22.51,56.0,26.556097520287498,0.6899124526184307
Cu04,Cu,0.024901106268856856,8.949,22.284,25.900462435099996,0.6593386189830975
Ni05,Ni,0.024472175379426645,8.895,21.768,25.4023909282,0.6709729436124139
Ir05,Ir,0.02450510884051533,22.51,55.161,24.722502720712498,0.7234136933522055
Cu05,Cu,0.025078779751927592,8.949,22.443,24.037245525699998,0.6957793256933701
Ni06,Ni,0.025700955593029793,8.895,22.861,23.494824238049997,0.712866390964297
Ir06,Ir,0.02475832963127499,22.51,55.731,22.7573606436,0.7681427910666975
Cu06,Cu,0.0250262599173092,8.949,22.396,22.026342028899997,0.7400468109270869
Ni07,Ni,0.025960652051714446,8.895,23.092,21.444438106849997,0.7614192179194473
Ir07,Ir,0.025182141270546424,22.51,56.685,20.64585854661,0.8165460083742841
Cu07,Cu,0.024941334227287965,8.949,22.32,19.8548712087,0.7959353300537243
Ni08,Ni,0.02519280494659921,8.895,22.409,19.236764919075,0.8123864270403409
Ir08,Ir,0.02577965348733896,22.51,58.03,18.370922372549998,0.8834550267035324
Cu08,Cu,0.025031847133757962,8.949,22.401,17.497594423649996,0.8628095476419307
Ni09,Ni,0.024441821247892074,8.895,21.741,16.827041219999998,0.8897230094384329
Ir09,Ir,0.025175033318525098,22.51,56.669,15.899696877192858,0.9674915362631024
Cu09,Cu,0.025058665772712038,8.949,22.425,14.946471539340001,0.9584040459131314
Ni10,Ni,0.02596177627880832,8.895,23.093,14.166533275675,1.0003678616609213
Ir10,Ir,0.024462461128387382,22.51,55.065,13.111585520714998,1.0910310636007552
Cu10,Cu,0.024934629567549448,8.949,22.314,12.039992835278571,1.1066488348224277
SS02,SS_316,0.12862547288776796,7.93,102.0,9.212297716005406,2.024925012832024
