name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,29.45487876940715,0.8843693812465495
Ni01,Ni,0.025600899381675098,8.895,22.772,28.119946666350007,0.5703930480490246
Ir01,Ir,0.024510884051532653,22.51,55.174,27.473274215750003,0.6320828189342814
Cu01,Cu,0.024961448206503523,8.949,22.338,26.835730449550002,0.5842622269639294
Fe01,Fe,0.025464022374777528,7.866,20.03,26.367495936100003,0.5887735781996036
Ni02,Ni,0.02598988195615514,8.895,23.118,25.86947805805,0.6070996706521392
Ir02,Ir,0.024700577521101733,22.51,55.601,25.175700526350006,0.6586210503121013
Cu02,Cu,0.024946921443736732,8.949,22.325,24.493754240450006,0.6239448213006369
Fe02,Fe,0.02544749555047038,7.866,20.017,23.992311213200004,0.6301710503832584
Ni03,Ni,0.025112984822934233,8.895,22.338,23.4672336349,0.6484526506709827
Ir03,Ir,0.024719235895157707,22.51,55.643,22.732756052325005,0.7079352093321267
Cu03,Cu,0.024933512124259694,8.949,22.313,21.999222485900003,0.6737600800264174
Fe03,Fe,0.02535977625222477,7.866,19.948,21.456424331100003,0.6824719023440655
Ni04,Ni,0.02327599775154581,8.895,20.704,20.908242929750003,0.6981761381096618
Ir04,Ir,0.024877832074633496,22.51,56.0,20.130235437510006,0.7629234783237236
Cu04,Cu,0.024901106268856856,8.949,22.284,19.327756191150005,0.7315602396940228
Ni05,Ni,0.024472175379426645,8.895,21.768,18.7036744587,0.7518199890808542
Ir05,Ir,0.02450510884051533,22.51,55.161,17.853448141650002,0.8203168894417993
Cu05,Cu,0.025078779751927592,8.949,22.443,16.985551634700002,0.8010442229799718
Ni06,Ni,0.025700955593029793,8.895,22.861,16.27752526092,0.8280982147179687
Ir06,Ir,0.02475832963127499,22.51,55.731,15.314472941006253,0.9053996637657857
Cu06,Cu,0.0250262599173092,8.949,22.396,14.341631740975002,0.8929793503093147
Ni07,Ni,0.025960652051714446,8.895,23.092,13.533633152207145,0.9364363439782339
Ir07,Ir,0.025182141270546424,22.51,56.685,12.4184288292,1.0398434580765836
Cu07,Cu,0.024941334227287965,8.949,22.32,11.27866277505,1.0478567036684532
Ni08,Ni,0.02519280494659921,8.895,22.409,10.32540792855,1.119830650177652
Ir08,Ir,0.02577965348733896,22.51,58.03,8.963754592941179,1.2915410776636194
Cu08,Cu,0.025031847133757962,8.949,22.401,7.491402773721429,1.3806219387619898
Ni09,Ni,0.024441821247892074,8.895,21.741,6.179332378594737,1.6015040276328403
Ir09,Ir,0.025175033318525098,22.51,56.669,4.2180677510158535,1.9889102456554637
Cu09,Cu,0.025058665772712038,8.949,22.425,2.067074122563699,1.8917183877440755
Ni10,Ni,0.02596177627880832,8.895,23.093,0.7205106317777229,1.2742046255688793
Ir10,Ir,0.024462461128387382,22.51,55.065,0.13479847676584159,0.49178982044348146
Cu10,Cu,0.024934629567549448,8.949,22.314,0.03582298186336635,0.10067522499747089
SS02,SS_316,0.12862547288776796,7.93,102.0,0.030572894631683174,0.009109488856621398
