name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,31.09521660653571,0.8888481072068809
Ni01,Ni,0.025600899381675098,8.895,22.772,29.749055750699995,0.5689787997522179
Ir01,Ir,0.024510884051532653,22.51,55.174,29.096152156499997,0.63174981635949
Cu01,Cu,0.024961448206503523,8.949,22.338,28.452804730349992,0.5819226454458862
Fe01,Fe,0.025464022374777528,7.866,20.03,27.981853506749996,0.5859012731964256
Ni02,Ni,0.02598988195615514,8.895,23.118,27.481399352549992,0.603928033274823
Ir02,Ir,0.024700577521101733,22.51,55.601,26.782872637949993,0.6560117173393375
Cu02,Cu,0.024946921443736732,8.949,22.325,26.096780788649994,0.6194058496034557
Fe02,Fe,0.02544749555047038,7.866,20.017,25.594249716749996,0.6249025484338134
Ni03,Ni,0.025112984822934233,8.895,22.338,25.068604167749996,0.6425651314988776
Ir03,Ir,0.024719235895157707,22.51,55.643,24.331880832187494,0.7022472342011207
Cu03,Cu,0.024933512124259694,8.949,22.313,23.5969462443,0.6658168153599678
Fe03,Fe,0.02535977625222477,7.866,19.948,23.055644983799993,0.6734444362876216
Ni04,Ni,0.02327599775154581,8.895,20.704,22.5097599012,0.6880973194325067
Ir04,Ir,0.024877832074633496,22.51,56.0,21.733412191919996,0.7523277080246918
Cu04,Cu,0.024901106268856856,8.949,22.284,20.933926041599992,0.7250682193689982
Ni05,Ni,0.024472175379426645,8.895,21.768,20.31603291753749,0.7365759029427835
Ir05,Ir,0.02450510884051533,22.51,55.161,19.472880055199997,0.8033830872780774
Cu05,Cu,0.025078779751927592,8.949,22.443,18.614431272937498,0.7803014193368576
Ni06,Ni,0.025700955593029793,8.895,22.861,17.9191683259875,0.8087938895746812
Ir06,Ir,0.02475832963127499,22.51,55.731,16.973061442071426,0.8805405925084293
Cu06,Cu,0.0250262599173092,8.949,22.396,16.021374274619998,0.861561215754462
Ni07,Ni,0.025960652051714446,8.895,23.092,15.239480824424998,0.8979941996878138
Ir07,Ir,0.025182141270546424,22.51,56.685,14.161302433849997,0.993149760964305
Cu07,Cu,0.024941334227287965,8.949,22.32,13.068723813042856,0.9856217845578303
Ni08,Ni,0.02519280494659921,8.895,22.409,12.172120678574997,1.0412619718190659
Ir08,Ir,0.02577965348733896,22.51,58.03,10.900539168396426,1.1805887239772341
Cu08,Cu,0.025031847133757962,8.949,22.401,9.559439656649998,1.2140563632644366
Ni09,Ni,0.024441821247892074,8.895,21.741,8.43183484605,1.3323852993997258
Ir09,Ir,0.025175033318525098,22.51,56.669,6.797061985428,1.615819880255743
Cu09,Cu,0.025058665772712038,8.949,22.425,4.879731713999999,1.8855084736822667
Ni10,Ni,0.02596177627880832,8.895,23.093,2.9984405021999994,2.0819597389095206
Ir10,Ir,0.024462461128387382,22.51,55.065,1.0913006557069307,1.5602492998954214
Cu10,Cu,0.024934629567549448,8.949,22.314,0.20292391815594055,0.6340588370607834
SS02,SS_316,0.12862547288776796,7.93,102.0,0.03627311764455445,0.09395240706603573
