name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,33.761463397200004,0.7951692090036969
Ni01,Ni,0.025600899381675098,8.895,22.772,32.65958861549999,0.5486206866780847
Ir01,Ir,0.024510884051532653,22.51,55.174,32.126824375800005,0.5931164860250813
Cu01,Cu,0.024961448206503523,8.949,22.338,31.603644765,0.5579670678302571
Fe01,Fe,0.025464022374777528,7.866,20.03,31.223913336000003,0.5607446800156655
Ni02,Ni,0.02598988195615514,8.895,23.118,30.8219503977,0.573075535959887
Ir02,Ir,0.024700577521101733,22.51,55.601,30.2605015713,0.6201471683695983
Cu02,Cu,0.024946921443736732,8.949,22.325,29.711839980900002,0.5835186866034263
Fe02,Fe,0.02544749555047038,7.866,20.017,29.314156733399997,0.587055578669568
Ni03,Ni,0.025112984822934233,8.895,22.338,28.9002092148,0.5986145966495534
Ir03,Ir,0.024719235895157707,22.51,55.643,28.319605313999997,0.6503172456848284
Cu03,Cu,0.024933512124259694,8.949,22.313,27.7441333785,0.6131777622593433
Fe03,Fe,0.02535977625222477,7.866,19.948,27.3260621634,0.6175506798107924
Ni04,Ni,0.02327599775154581,8.895,20.704,26.9071591635,0.6264265197781304
Ir04,Ir,0.024877832074633496,22.51,56.0,26.310619335000002,0.6861993868350786
Cu04,Cu,0.024901106268856856,8.949,22.284,25.7019976059,0.6478008308433297
Ni05,Ni,0.024472175379426645,8.895,21.768,25.2398355825,0.6583720665006724
Ir05,Ir,0.02450510884051533,22.51,55.161,24.6098643021,0.7048484611533106
Cu05,Cu,0.025078779751927592,8.949,22.443,23.975717535,0.681051222336282
Ni06,Ni,0.025700955593029793,8.895,22.861,23.4743986092,0.6963560174784345
Ir06,Ir,0.02475832963127499,22.51,55.731,22.793887237275,0.7450946390646914
Cu06,Cu,0.0250262599173092,8.949,22.396,22.1204205222,0.7208817207788801
Ni07,Ni,0.025960652051714446,8.895,23.092,21.5854702833,0.7397700519529414
Ir07,Ir,0.025182141270546424,22.51,56.685,20.8525634856,0.7880155765722646
Cu07,Cu,0.024941334227287965,8.949,22.32,20.1282324474,0.7702203794933541
Ni08,Ni,0.02519280494659921,8.895,22.409,19.563857751900002,0.7906463452138498
Ir08,Ir,0.02577965348733896,22.51,58.03,18.77544935805,0.8459371342471337
Cu08,Cu,0.025031847133757962,8.949,22.401,17.982620011124997,0.8277784669297668
Ni09,Ni,0.024441821247892074,8.895,21.741,17.376947435924997,0.8503870598907789
Ir09,Ir,0.025175033318525098,22.51,56.669,16.5416498082,0.916079484159144
Cu09,Cu,0.025058665772712038,8.949,22.425,15.687372074219999,0.9067278233449477
Ni10,Ni,0.02596177627880832,8.895,23.093,14.994226322459998,0.942687574401602
Ir10,Ir,0.024462461128387382,22.51,55.065,14.061130134974999,1.01683315346424
Cu10,Cu,0.024934629567549448,8.949,22.314,13.122045771449999,1.0226049072485004
SS02,SS_316,0.12862547288776796,7.93,102.0,10.745961765796551,1.7078777931057578
