name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,28.754955580371426,0.8164707070143262
Ni01,Ni,0.025600899381675098,8.895,22.772,27.577460889,0.5587715804908203
Ir01,Ir,0.024510884051532653,22.51,55.174,27.009382989600006,0.6084469512418043
Cu01,Cu,0.024961448206503523,8.949,22.338,26.450204021999994,0.5713287025943503
Fe01,Fe,0.025464022374777528,7.866,20.03,26.0399504178,0.5754946579207187
Ni02,Ni,0.02598988195615514,8.895,23.118,25.604340022800002,0.5905041413693347
Ir02,Ir,0.024700577521101733,22.51,55.601,24.998778723599997,0.6438676599155723
Cu02,Cu,0.024946921443736732,8.949,22.325,24.4052356482,0.6053527110214059
Fe02,Fe,0.02544749555047038,7.866,20.017,23.969551617,0.6108320720770031
Ni03,Ni,0.025112984822934233,8.895,22.338,23.514345379799998,0.6256362763671508
Ir03,Ir,0.024719235895157707,22.51,55.643,22.879252900350004,0.6727779415130025
Cu03,Cu,0.024933512124259694,8.949,22.313,22.2468270156,0.6467633222136805
Fe03,Fe,0.02535977625222477,7.866,19.948,21.780553212,0.6540057855864604
Ni04,Ni,0.02327599775154581,8.895,20.704,21.3110722044,0.6665586455117996
Ir04,Ir,0.024877832074633496,22.51,56.0,20.64644886645,0.7239766413748235
Cu04,Cu,0.024901106268856856,8.949,22.284,19.963986015600003,0.6983767971562892
Ni05,Ni,0.024472175379426645,8.895,21.768,19.436537538,0.7144415697594442
Ir05,Ir,0.02450510884051533,22.51,55.161,18.720645502680004,0.7652211403880385
Cu05,Cu,0.025078779751927592,8.949,22.443,17.994326629949995,0.745658912753342
Ni06,Ni,0.025700955593029793,8.895,22.861,17.40738881475,0.7687421025943422
Ir06,Ir,0.02475832963127499,22.51,55.731,16.613167744800002,0.8273273228897025
Cu06,Cu,0.0250262599173092,8.949,22.396,15.818610703500001,0.8151897397264979
Ni07,Ni,0.025960652051714446,8.895,23.092,15.169480286399999,0.84270553833383
Ir07,Ir,0.025182141270546424,22.51,56.685,14.281180848000002,0.9133499724402748
Cu07,Cu,0.024941334227287965,8.949,22.32,13.389132247920001,0.9101283935236256
Ni08,Ni,0.02519280494659921,8.895,22.409,12.666297788100001,0.9490618582543962
Ir08,Ir,0.02577965348733896,22.51,58.03,11.65384636812,1.0469535385509585
Cu08,Cu,0.025031847133757962,8.949,22.401,10.607480103825,1.0603410374653983
Ni09,Ni,0.024441821247892074,8.895,21.741,9.757291117200001,1.1268522680554607
Ir09,Ir,0.025175033318525098,22.51,56.669,8.568369104624999,1.2749918535864555
Cu09,Cu,0.025058665772712038,8.949,22.425,7.278161587061539,1.3672668644416344
Ni10,Ni,0.02596177627880832,8.895,23.093,6.084414289800001,1.5755386383413774
Ir10,Ir,0.024462461128387382,22.51,55.065,4.370437878274286,1.9071733653969454
Cu10,Cu,0.024934629567549448,8.949,22.314,2.508943434758491,1.9375041740079528
SS02,SS_316,0.12862547288776796,7.93,102.0,0.35281851640396045,0.952228431598216
