name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,33.62126870025,0.8734239042387011
Ni01,Ni,0.025600899381675098,8.895,22.772,32.34204483509999,0.5619122296790077
Ir01,Ir,0.024510884051532653,22.51,55.174,31.721415749100004,0.6196227090995341
Cu01,Cu,0.024961448206503523,8.949,22.338,31.1108022225,0.57287894624753
Fe01,Fe,0.025464022374777528,7.866,20.03,30.6664205694,0.5760308600026909
Ni02,Ni,0.02598988195615514,8.895,23.118,30.195114503400003,0.5918650206181569
Ir02,Ir,0.024700577521101733,22.51,55.601,29.535872958899997,0.6533405976855555
Cu02,Cu,0.024946921443736732,8.949,22.325,28.8901573884,0.6044582878526951
Fe02,Fe,0.02544749555047038,7.866,20.017,28.4203685304,0.6087225651425158
Ni03,Ni,0.025112984822934233,8.895,22.338,27.9302201409,0.6238227635657135
Ir03,Ir,0.024719235895157707,22.51,55.643,27.24189517665,0.6772269610171249
Cu03,Cu,0.024933512124259694,8.949,22.313,26.557269815999998,0.6423509870642733
Fe03,Fe,0.02535977625222477,7.866,19.948,26.0574706161,0.6479802971771954
Ni04,Ni,0.02327599775154581,8.895,20.704,25.5551254959,0.6597687913032255
Ir04,Ir,0.024877832074633496,22.51,56.0,24.8390322642,0.724071282275921
Cu04,Cu,0.024901106268856856,8.949,22.284,24.1050958533,0.6885995683600483
Ni05,Ni,0.024472175379426645,8.895,21.768,23.5439182902,0.7032089433600291
Ir05,Ir,0.02450510884051533,22.51,55.161,22.77771632136,0.7583586880803126
Cu05,Cu,0.025078779751927592,8.949,22.443,22.0021555215,0.735172483349209
Ni06,Ni,0.025700955593029793,8.895,22.861,21.383194555799996,0.7573003716070927
Ir06,Ir,0.02475832963127499,22.51,55.731,20.541145321620004,0.8166394844902632
Cu06,Cu,0.0250262599173092,8.949,22.396,19.70185510755,0.7873204158133861
Ni07,Ni,0.025960652051714446,8.895,23.092,19.0262218608,0.8147295624940188
Ir07,Ir,0.025182141270546424,22.51,56.685,18.097342985700003,0.8840638046292302
Cu07,Cu,0.024941334227287965,8.949,22.32,17.170006357349997,0.8663909714232422
Ni08,Ni,0.02519280494659921,8.895,22.409,16.43364570078,0.8951920744700876
Ir08,Ir,0.02577965348733896,22.51,58.03,15.398800211025,0.9883089671265917
Cu08,Cu,0.025031847133757962,8.949,22.401,14.3418237732,0.974023783714851
Ni09,Ni,0.024441821247892074,8.895,21.741,13.509797103,1.0172860463163285
Ir09,Ir,0.025175033318525098,22.51,56.669,12.3502471218,1.1356487516980045
Cu09,Cu,0.025058665772712038,8.949,22.425,11.1306029296,1.1531612777790787
Ni10,Ni,0.02596177627880832,8.895,23.093,10.0857249297,1.2450815090501708
Ir10,Ir,0.024462461128387382,22.51,55.065,8.638490618450001,1.4323426566123647
Cu10,Cu,0.024934629567549448,8.949,22.314,7.07413179886875,1.5767572206946294
SS02,SS_316,0.12862547288776796,7.93,102.0,2.593081522791089,2.64175413130604
