name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,31.365315378539997,0.7686166385085729
Ni01,Ni,0.025600899381675098,8.895,22.772,30.362674913999996,0.5440207412233036
Ir01,Ir,0.024510884051532653,22.51,55.174,29.879643586649998,0.5816778962535184
Cu01,Cu,0.024961448206503523,8.949,22.338,29.405478616799996,0.5534911686930956
Fe01,Fe,0.025464022374777528,7.866,20.03,29.060383680899996,0.5565242965658749
Ni02,Ni,0.02598988195615514,8.895,23.118,28.69510180679999,0.5674905350610574
Ir02,Ir,0.024700577521101733,22.51,55.601,28.186671405749998,0.6073148103800439
Cu02,Cu,0.024946921443736732,8.949,22.325,27.690049058099994,0.578074382435507
Fe02,Fe,0.02544749555047038,7.866,20.017,27.329126274449994,0.5817989289975216
Ni03,Ni,0.025112984822934233,8.895,22.338,26.953533621299997,0.5922492537415123
Ir03,Ir,0.024719235895157707,22.51,55.643,26.428524172049993,0.6359541425020925
Cu03,Cu,0.024933512124259694,8.949,22.313,25.90848166335,0.6064207794642035
Fe03,Fe,0.02535977625222477,7.866,19.948,25.529687855099997,0.610967555857446
Ni04,Ni,0.02327599775154581,8.895,20.704,25.150252970699995,0.6192129092025254
Ir04,Ir,0.024877832074633496,22.51,56.0,24.611888815799997,0.6696777956723432
Cu04,Cu,0.024901106268856856,8.949,22.284,24.06294764445,0.6393880104368445
Ni05,Ni,0.024472175379426645,8.895,21.768,23.645188152299998,0.6492257463012283
Ir05,Ir,0.02450510884051533,22.51,55.161,23.077486424849997,0.6987370980287937
Cu05,Cu,0.025078779751927592,8.949,22.443,22.506863614949996,0.6706775695728447
Ni06,Ni,0.025700955593029793,8.895,22.861,22.054729060649993,0.6846068565972945
Ir06,Ir,0.02475832963127499,22.51,55.731,21.443113193287495,0.7260794663836887
Cu06,Cu,0.0250262599173092,8.949,22.396,20.838479998049994,0.7080111362742798
Ni07,Ni,0.025960652051714446,8.895,23.092,20.357405704349997,0.7250025792078503
Ir07,Ir,0.025182141270546424,22.51,56.685,19.700539549762496,0.772109390752358
Cu07,Cu,0.024941334227287965,8.949,22.32,19.052613293999997,0.7537088604680786
Ni08,Ni,0.02519280494659921,8.895,22.409,18.547068046649997,0.7721313919748621
Ir08,Ir,0.02577965348733896,22.51,58.03,17.843456403629997,0.8231539882413965
Cu08,Cu,0.025031847133757962,8.949,22.401,17.137306457699996,0.8115743302607487
Ni09,Ni,0.024441821247892074,8.895,21.741,16.597847768287497,0.8271552167818877
Ir09,Ir,0.025175033318525098,22.51,56.669,15.856810848449998,0.8854314251822122
Cu09,Cu,0.025058665772712038,8.949,22.425,15.100996305037498,0.8804475157967485
Ni10,Ni,0.02596177627880832,8.895,23.093,14.488594919369998,0.9091149923367131
Ir10,Ir,0.024462461128387382,22.51,55.065,13.668119361835712,0.9733016895016962
Cu10,Cu,0.024934629567549448,8.949,22.314,12.846068479529997,0.9803202140652669
SS02,SS_316,0.12862547288776796,7.93,102.0,10.793103705449997,1.5336741961203655
