1.307020673109954487e+03,1.603184340987682162e+03,2.135640912956576358e+03,2.901412537106793934e+03,3.961865793118985948e+03,4.815461315318873858e+03,5.530052668638242721e+03,4.989690215201404499e+03,3.097885373840070770e+03,3.171841033679659461e+01
1.152912630938726579e+01,2.414188877218316520e+01,1.553248889265842081e+01,3.207610735537446089e+01,2.358808746596150741e+01,1.232576455450853246e+02,3.123332600164212636e+01,3.941533689437801513e+01,1.502172739085208377e+02,7.685309767276487847e+00
