3.236810597223697187e+03,3.269941737052874487e+03,2.589211582969258870e+03,1.731095511709441780e+03,1.179457927130657026e+03,5.888682335130371257e+02,1.354980744282788976e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.303966706493429228e+01,3.401308927722084263e+01,2.173135214376770818e+01,1.825186506449699664e+01,1.498807213995155507e+01,1.100855933069976800e+01,8.271652272850758436e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
