2.0	0.0
3.0	0.0
5.0	8.4877e-10
7.0	0.00087542
10.0	3.7813
12.0	32.456
14.0	72.767
16.0	101.4
18.0	124.95
20.0	141.59
22.0	149.34
24.0	145.11
26.0	132.9
28.0	111.94
30.0	89.42500000000027
32.0	71.53600018439008
34.0	57.92711580169
36.0	48.312806429754495
38.0	42.48107775599999
40.0	38.65713410000001
