# Nuclide Ex         78193 1.497800e-01         ----        77192 5.672000e-02 1.681400e-01        76189 3.081200e-02         ----        77191 1.712900e-01         ----        77190 2.610000e-02 3.764000e-01        76190 1.705400e+00         ----        78191         ----         ----        77191 1.712900e-01         ----        77190 2.610000e-02 3.764000e-01        77189 3.721700e-01         ----        76189 3.081200e-02         ----        76191 7.438200e-02         ----        75188 1.720690e-01         ----        76190 1.705400e+00         ----        74185 1.973830e-01         ----        75187         ----         ----        78190         ----         ----        77190 2.610000e-02 3.764000e-01        75187         ----         ----        76190 1.705400e+00         ----        78189         ----         ----        78188         ----         ----
# Particle L        000000            5         ----       010000            3           15       001000            1         ----       000100            3         ----       000010            2           37       000001           32         ----       200000         ----         ----       110000            3         ----       100100            2           37       100010            6         ----       100001            1         ----       020000            1         ----       011000            7         ----       010100           32         ----       002000            6         ----       001100         ----         ----       300000         ----         ----       210000            2           37       111000         ----         ----       120000           32         ----       400000         ----         ----       500000         ----         ----
# HalfLife    1.578000e+09 3.741000e+05 0.000000e+00 6.379000e+06 8.700000e+01 7.605000e+09 0.000000e+00 2.092000e+04 0.000000e+00 0.000000e+00 4.899000e+00 0.000000e+00 1.018000e+06 4.032000e+03 1.111000e+04 0.000000e+00 5.940000e+02 0.000000e+00 2.445000e+05 0.000000e+00 0.000000e+00 0.000000e+00 4.899000e+00 0.000000e+00 1.018000e+06 4.032000e+03 1.111000e+04 1.140000e+06 1.330000e-02 0.000000e+00 0.000000e+00 2.092000e+04 0.000000e+00 1.295000e+06 4.716000e+04 0.000000e+00 6.121000e+04 1.115000e+03 0.000000e+00 0.000000e+00 5.940000e+02 0.000000e+00 6.489000e+06 1.002000e+02 0.000000e+00 1.366000e+18 0.000000e+00 0.000000e+00 2.051000e+19 0.000000e+00 0.000000e+00 1.018000e+06 4.032000e+03 1.111000e+04 1.366000e+18 0.000000e+00 0.000000e+00 0.000000e+00 5.940000e+02 0.000000e+00 3.913000e+04 0.000000e+00 0.000000e+00 8.813000e+05 0.000000e+00 0.000000e+00
 3.500000e+00 4.043757e-11 1.829533e-11 0.000000e+00 3.342919e-08 3.460468e-08 2.668534e-11 4.474013e-08 2.527182e-08 0.000000e+00 1.809757e-19 1.706131e-20 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.393104e-29 3.451093e-31 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.400516e-22 3.748377e-23 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 6.000000e+00 1.263606e-07 6.574273e-08 0.000000e+00 1.836631e-02 1.698145e-02 3.266007e-05 1.722092e-02 1.052842e-02 0.000000e+00 5.860715e-09 2.138179e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.056006e-02 0.000000e+00 0.000000e+00 7.830001e-09 1.174127e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.214144e-26 5.974124e-26 0.000000e+00 3.558766e-18 1.483111e-19 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.360410e-15 5.151507e-16 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 8.500000e+00 1.049197e-03 8.368979e-04 0.000000e+00 1.131798e+00 8.576637e-01 4.784554e-03 2.080649e-01 1.466973e-01 0.000000e+00 3.075857e-04 1.270918e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.194848e+02 0.000000e+00 0.000000e+00 8.887192e-04 3.039636e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.173554e-15 2.570313e-15 0.000000e+00 1.436139e-13 1.530881e-14 0.000000e+00 2.528023e-34 0.000000e+00 0.000000e+00 1.358539e-12 6.180645e-13 0.000000e+00 2.861789e-21 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.911968e-29 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.100000e+01 6.992410e-04 1.173738e-03 0.000000e+00 1.412548e+01 7.519674e+00 1.783345e-01 6.136128e-01 5.485757e-01 0.000000e+00 2.915464e-02 1.618593e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.044291e+02 0.000000e+00 0.000000e+00 1.735732e-01 9.295844e-02 0.000000e+00 1.382185e-11 2.732422e-12 4.373486e-15 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.686908e-11 5.686495e-11 0.000000e+00 1.019520e-10 2.065034e-11 0.000000e+00 7.675927e-19 3.039352e-28 0.000000e+00 1.121797e-10 6.373566e-11 0.000000e+00 3.397855e-15 0.000000e+00 0.000000e+00 1.353819e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.503372e-18 0.000000e+00 0.000000e+00 5.193908e-27 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.350000e+01 1.709613e-04 5.120675e-04 0.000000e+00 4.493203e+01 1.785073e+01 1.466366e+00 1.008968e+00 1.159641e+00 0.000000e+00 2.048256e-01 1.554303e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.693806e+02 0.000000e+00 0.000000e+00 2.692654e+00 2.175500e+00 0.000000e+00 2.247874e-05 3.986710e-06 1.899523e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.657261e-08 1.296717e-08 0.000000e+00 8.384916e-09 2.746974e-09 0.000000e+00 2.685031e-13 5.579348e-18 0.000000e+00 1.938332e-09 1.409405e-09 0.000000e+00 1.007501e-11 0.000000e+00 0.000000e+00 1.955207e+02 0.000000e+00 0.000000e+00 2.421694e-08 4.213759e-09 1.320963e-10 3.144988e-13 0.000000e+00 0.000000e+00 4.462585e-16 1.280144e-23 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.600000e+01 3.445274e-05 1.317993e-04 0.000000e+00 8.312379e+01 2.702184e+01 5.015227e+00 1.172399e+00 1.613998e+00 0.000000e+00 5.565207e-01 5.483527e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.097001e+02 0.000000e+00 0.000000e+00 1.075839e+01 1.147225e+01 0.000000e+00 9.144698e-03 1.357450e-03 2.222102e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.595478e-07 4.350150e-07 0.000000e+00 1.731431e-07 7.618045e-08 0.000000e+00 2.795681e-10 4.002095e-13 0.000000e+00 1.649466e-08 1.427894e-08 0.000000e+00 1.046365e-09 0.000000e+00 0.000000e+00 7.545045e+02 0.000000e+00 0.000000e+00 7.533904e-04 1.180169e-04 2.635462e-05 1.895586e-10 0.000000e+00 0.000000e+00 1.108197e-11 2.948827e-15 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.850000e+01 7.580801e-06 3.108062e-05 0.000000e+00 1.169674e+02 3.347529e+01 1.059843e+01 1.167901e+00 1.778121e+00 0.000000e+00 9.296215e-01 1.108520e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.569828e+02 0.000000e+00 0.000000e+00 2.414511e+01 3.142205e+01 0.000000e+00 1.820663e-01 2.412101e-02 8.945484e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.973125e-06 4.081782e-06 0.000000e+00 1.480720e-06 8.573185e-07 0.000000e+00 2.097095e-08 1.898218e-10 0.000000e+00 8.152181e-08 7.942971e-08 0.000000e+00 1.879627e-08 0.000000e+00 0.000000e+00 1.188052e+03 0.000000e+00 0.000000e+00 6.813309e-02 9.253098e-03 3.979948e-03 1.453515e-08 0.000000e+00 0.000000e+00 4.690609e-09 3.444223e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 2.100000e+01 2.200469e-06 8.693039e-06 0.000000e+00 1.412494e+02 3.748149e+01 1.728718e+01 1.122458e+00 1.715071e+00 0.000000e+00 1.151109e+00 1.539856e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.402748e+02 0.000000e+00 0.000000e+00 4.096305e+01 6.077189e+01 0.000000e+00 7.928710e-01 9.828469e-02 6.205395e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.962991e-05 1.497843e-05 0.000000e+00 7.293387e-06 5.083564e-06 0.000000e+00 2.981351e-07 7.026683e-09 0.000000e+00 2.578745e-07 2.766830e-07 0.000000e+00 1.532258e-07 0.000000e+00 0.000000e+00 1.414726e+03 0.000000e+00 0.000000e+00 1.300726e+00 1.579692e-01 1.043889e-01 4.040292e-07 0.000000e+00 0.000000e+00 2.866730e-07 8.470071e-09 0.000000e+00 9.230735e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 2.350000e+01 7.040399e-07 2.364076e-06 0.000000e+00 1.560517e+02 3.961002e+01 2.381893e+01 1.023658e+00 1.641893e+00 0.000000e+00 1.225404e+00 1.750237e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.058209e+02 0.000000e+00 0.000000e+00 5.753841e+01 9.429712e+01 0.000000e+00 1.784967e+00 2.098655e-01 1.930087e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.708100e-05 3.696095e-05 0.000000e+00 2.609636e-05 2.204542e-05 0.000000e+00 1.568915e-06 6.495340e-08 0.000000e+00 5.744186e-07 6.902238e-07 0.000000e+00 6.368633e-07 0.000000e+00 0.000000e+00 1.415797e+03 0.000000e+00 0.000000e+00 8.093006e+00 9.207354e-01 8.904332e-01 5.622276e-06 0.000000e+00 0.000000e+00 5.772946e-06 3.772894e-07 0.000000e+00 9.553331e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 2.600000e+01 2.294092e-07 5.929307e-07 0.000000e+00 1.718560e+02 4.173713e+01 2.857791e+01 9.218933e-01 1.474160e+00 0.000000e+00 1.190729e+00 1.799357e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.994555e+02 0.000000e+00 0.000000e+00 6.974017e+01 1.250408e+02 0.000000e+00 2.867578e+00 3.162272e-01 4.049362e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.821083e-04 6.320145e-05 0.000000e+00 7.207822e-05 6.612688e-05 0.000000e+00 4.660367e-06 3.499708e-07 0.000000e+00 1.062980e-06 1.427616e-06 0.000000e+00 1.922681e-06 0.000000e+00 0.000000e+00 1.169041e+03 0.000000e+00 0.000000e+00 2.430810e+01 2.611092e+00 3.531052e+00 4.315730e-05 0.000000e+00 0.000000e+00 4.796210e-05 5.430882e-06 0.000000e+00 3.831673e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
