
                       be used for evaluation purposes
                                                             7-Mar-2019 14:34
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: AV02272019_32cm_Ni05_HPGE1_000.C 
 Sample Title :          Ni05
 Spectrum saved on 27-Feb-2019 at 18:45    Collected on 27-Feb-2019 at 18:01
 Sample  Taken  on 27-Feb-2019 at 18:01    Decayed      0 Days,     0 mins.

            Detector file number used:     1
            Energy     Calibration Performed on  6-Mar-2019 at 16:50
            Peak Shape Calibration Performed on  6-Mar-2019 at 16:52

 

   Datetime:  27-Feb-2019  18:01
   Live:      2451.00 
   Mass:      528
   Shelf:     30
   Detector:      1

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   66.9   365.0   1.02     4.2    1.18       579   41.3   2.3633e-01   41.3     6426
   68.7   374.9   1.02     5.6    1.18      1032   23.7   4.2110e-01   23.7     6426
   72.6   396.5   1.03     9.4    1.18      2512    9.8   1.0247e+00    9.8     7068
   74.8   408.3   1.03    17.6    1.18      4806    5.9   1.9607e+00    5.9     7068
   84.6   462.1   1.15     6.3    1.25      2076   13.1   8.4708e-01   13.1     8346
   87.3   476.8   1.15     3.6    1.25       821   32.4   3.3499e-01   32.4     8346
   91.8   501.3   1.16    11.5    1.25      3184    8.7   1.2990e+00    8.7     8346
  121.9   665.9   1.11    43.4    1.08     20645    1.8   8.4230e+00    1.8     8063
  127.0   694.1   1.11    45.8    1.08     22111    1.8   9.0211e+00    1.8     8063
  136.4   745.0   1.12     9.4    1.24      2667   11.1   1.0883e+00   11.1     7712
  238.8  1305.1   1.21     3.5    0.84       431   57.0   1.7600e-01   57.0     6313
  352.0  1924.0   1.30     3.3    1.03       567   35.1   2.3134e-01   35.1     4102
  385.4  2107.2   1.33     4.1    1.12       579   29.1   2.3631e-01   29.1     2738
  411.6  2249.9   1.35     7.8    1.03       873   18.0   3.5634e-01   18.0     2200
  477.3  2609.5   1.43    41.6    0.94     15904    1.8   6.4887e+00    1.8     1847
  511.1  2794.2   2.74    54.4    7.17    233645    0.6   9.5326e+01    0.6     3511
  520.1  2843.6   1.31     6.3    7.17       643   27.7   2.6222e-01   27.7     1756
  583.2  3188.8   1.50     3.6    0.98       249   47.3   1.0147e-01   47.3     1256
  609.3  3331.4   1.52     4.7    1.15       426   30.5   1.7392e-01   30.5     1337
  744.3  4069.5   1.62    11.4    1.31      1346    9.0   5.4906e-01    9.0      880
  803.9  4395.2   1.70    10.1    1.30       938   11.4   3.8251e-01   11.4      577
  810.9  4433.5   1.70    51.6    1.30     23257    1.2   9.4888e+00    1.2      577
  827.8  4526.1   1.71     3.6    1.03       141   55.4   5.7452e-02   55.4      485
  846.8  4630.1   1.72     8.1    0.97       704   12.5   2.8706e-01   12.5      434
  911.1  4981.5   1.78     3.6    0.85       206   36.0   8.3869e-02   36.0      408
  931.3  5092.0   1.79    62.0    0.92     30624    1.1   1.2494e+01    1.1      475
  935.6  5115.6   1.80    10.7    0.92      1176    9.3   4.7986e-01    9.3      449
  984.7  5384.3   1.84     3.8    0.78       181   41.0   7.3680e-02   41.0      406
 1120.3  6125.8   1.95     3.6    1.41       211   46.1   8.6200e-02   46.1      620
 1238.1  6769.8   2.05     6.4    0.87       446   16.4   1.8190e-01   16.4      303
 1316.3  7197.4   2.06    16.8    1.02      1979    5.0   8.0762e-01    5.0      143
 1332.6  7286.6   2.13     3.3    0.91       101   44.3   4.1047e-02   44.3      113
 1369.6  7489.0   2.15    10.4    1.21       910    8.1   3.7133e-01    8.1      112
 1377.3  7531.0   2.16    41.7    1.21     14963    1.5   6.1047e+00    1.5      112
 1408.3  7700.3   2.19    23.1    1.13      4590    2.9   1.8726e+00    2.9       95
 1433.8  7839.8   2.22     9.8    0.77       802    7.2   3.2726e-01    7.2       79
 1442.0  7884.9   2.22     3.3    0.77        71   44.0   2.8969e-02   44.0       79
 1460.5  7986.1   2.33    13.2    0.95      1381    5.6   5.6352e-01    5.6       68
 1757.2  9608.5   2.49     9.1    0.91       854    6.9   3.4851e-01    6.9       37
 1764.2  9646.4   2.49     4.0    0.91       159   19.0   6.4862e-02   19.0       36
 1771.3  9685.5   2.50     3.7    0.91        74   34.7   3.0046e-02   34.7       37
 1918.9 10492.6   2.61    16.4    1.24      1801    4.7   7.3492e-01    4.7       27
 2176.5 11901.0   2.84     3.4    0.68        48   50.2   1.9527e-02   50.2       17
 2597.5 14203.6   3.19     3.3    0.61        31   58.5   1.2540e-02   58.5       10
 2613.5 14290.9   3.21     5.8    0.61       225   13.4   9.1941e-02   13.4       10
