
                       be used for evaluation purposes
                                                             8-Mar-2019 15:08
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: AK02272019_32cm_Cu06_HPGE2.Chn   
 Sample Title :          Cu06

 Spectrum saved on 27-Feb-2019 at 10:08    Collected on 27-Feb-2019 at  9:28
 Sample  Taken  on 27-Feb-2019 at  9:28    Decayed      0 Days,     0 mins.

            Detector file number used:     2
            Energy     Calibration Performed on  8-Mar-2019 at 11:34
            Peak Shape Calibration Performed on  8-Mar-2019 at 11:35

 

   Datetime:  27-Feb-2019   9:28
   Live:      2176.00 
   Mass:      629
   Shelf:     30
   Detector:      2

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   63.3   344.9   1.10     4.0    1.04       467   33.7   2.1442e-01   33.7     3219
   65.0   354.4   1.10     5.6    1.04       800   20.2   3.6759e-01   20.2     3219
   68.6   374.3   1.10     3.6    1.04       272   55.3   1.2501e-01   55.3     3219
   73.0   398.4   1.10     4.7    1.04      1090   15.3   5.0086e-01   15.3     3219
   75.1   409.4   1.11     8.0    1.04      1560   11.0   7.1687e-01   11.0     3219
   84.8   462.8   1.11     4.4    0.93       405   49.5   1.8633e-01   49.5     3416
  328.6  1797.4   1.34     5.0    1.13       602   29.5   2.7647e-01   29.5     2862
  351.8  1924.0   1.36     3.5    0.89       488   28.9   2.2404e-01   28.9     1820
  360.2  1970.0   1.37     3.4    1.09       250   50.2   1.1492e-01   50.2     1559
  409.4  2239.6   1.41     5.8    1.06       416   24.9   1.9112e-01   24.9      858
  456.2  2495.5   1.45     3.6    1.16       156   55.1   7.1880e-02   55.1      639
  510.9  2795.2   2.87    40.1   10.88    116824    0.9   5.3687e+01    0.9     2434
  538.9  2948.4   1.53     9.0    0.77       610   10.5   2.8032e-01   10.5      181
  568.8  3112.1   1.56     3.5    0.84       118   39.6   5.4191e-02   39.6      166
  583.2  3190.6   1.57     3.8    1.17       234   22.2   1.0735e-01   22.2      152
  596.4  3263.3   1.58     3.6    0.79       129   36.0   5.9250e-02   36.0      160
  609.1  3332.8   1.59     5.9    1.31       478   13.2   2.1952e-01   13.2      189
  911.0  4984.9   1.87     4.1    0.92       150   28.8   6.8895e-02   28.8      103
 1115.5  6104.6   2.11    13.5    1.08      1884    4.6   8.6587e-01    4.6      101
 1120.3  6131.0   2.11     3.5    1.08       151   30.0   6.9376e-02   30.0       96
 1238.1  6775.4   2.17     4.0    1.04        68   48.3   3.1240e-02   48.3       60
 1345.7  7364.7   2.27     6.4    1.10       447   10.5   2.0528e-01   10.5       38
 1460.7  7994.1   2.41    12.3    0.94      1437    5.3   6.6023e-01    5.3       29
 1764.6  9657.3   2.65     4.8    0.82       116   23.3   5.3107e-02   23.3       14
 2203.6 12060.8   3.05     3.6    0.50        40   55.0   1.8324e-02   55.0        9
 2614.2 14308.2   3.42     4.4    0.75       170   19.4   7.7910e-02   19.4        8
