
                       be used for evaluation purposes
                                                             8-Mar-2019 15:59
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: AV02272019_32cm_Ni02_HPGE2_000.C 
 Sample Title :          Ni02

 Spectrum saved on 27-Feb-2019 at 17:59    Collected on 27-Feb-2019 at 17:14
 Sample  Taken  on 27-Feb-2019 at 17:14    Decayed      0 Days,     0 mins.

            Detector file number used:     2
            Energy     Calibration Performed on  8-Mar-2019 at 11:34
            Peak Shape Calibration Performed on  8-Mar-2019 at 11:35

 

   Datetime:  27-Feb-2019  17:14
   Live:      2435.00 
   Mass:      228
   Shelf:     30
   Detector:      2

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   67.0   365.5   1.15     4.6    1.01       575   53.0   2.3601e-01   53.0     8710
   68.8   375.2   1.15     6.1    1.01      1282   22.8   5.2649e-01   22.8     9501
   72.9   397.4   1.15    12.1    1.01      4090    7.6   1.6795e+00    7.6     9501
   75.0   409.1   1.15    18.9    1.01      6951    5.1   2.8546e+00    5.1     9501
   84.8   462.9   1.11     6.7    1.60      2873   15.4   1.1798e+00   15.4    12126
   87.4   477.1   1.12     3.6    1.60       923   47.1   3.7888e-01   47.1    12126
   92.1   502.5   1.12     5.2    1.60      1680   25.8   6.9011e-01   25.8    11115
  122.1   667.0   1.14    59.2    1.21     39678    1.3   1.6295e+01    1.3    10435
  127.3   695.1   1.14    84.3    1.21     71138    0.8   2.9215e+01    0.8    10435
  136.5   745.9   1.21    16.2    0.60      5100    6.6   2.0947e+00    6.6     9613
  328.4  1796.3   1.34     4.0    0.80       665   42.1   2.7326e-01   42.1     7934
  351.9  1924.5   1.36     4.4    1.26       584   41.3   2.3987e-01   41.3     4899
  385.5  2109.0   1.39     5.6    1.27       392   50.2   1.6084e-01   50.2     3529
  409.6  2240.4   1.41     3.4    1.24       395   42.8   1.6217e-01   42.8     2749
  411.4  2250.5   1.41     4.2    1.24       586   29.6   2.4086e-01   29.6     2945
  477.2  2610.8   1.51    31.9    0.92     10424    2.4   4.2810e+00    2.4     2393
  510.9  2795.3   2.70    66.3    5.85    282502    1.0   1.1602e+02    1.0    19029
  519.8  2844.1   1.51     4.0    1.10       405   40.8   1.6652e-01   40.8     1421
  538.8  2947.9   1.53     4.3    0.90       592   21.4   2.4302e-01   21.4     1367
  609.2  3333.3   1.59     5.2    1.28       550   25.0   2.2593e-01   25.0     1441
  744.1  4071.7   1.70    17.2    0.56      2933    5.0   1.2043e+00    5.0     1107
  803.8  4398.5   1.83     6.4    1.22       609   18.2   2.5029e-01   18.2      897
  810.8  4436.4   1.83    36.0    1.22     12209    1.9   5.0139e+00    1.9      950
  834.8  4568.3   1.80     3.4    0.86       264   39.2   1.0848e-01   39.2      848
  846.8  4633.9   1.81     9.9    1.18      1197   10.3   4.9143e-01   10.3      851
  897.8  4912.9   1.86     3.6    0.98       210   48.7   8.6363e-02   48.7      843
  931.3  5096.2   1.91    46.3    1.28     19358    1.5   7.9497e+00    1.5     1079
  935.5  5119.4   1.91    14.1    1.28      2291    7.0   9.4077e-01    7.0     1079
 1238.3  6776.6   2.17     5.5    0.97       566   18.9   2.3241e-01   18.9      717
 1316.5  7205.0   2.29    11.8    0.97      1334    7.2   5.4787e-01    7.2      315
 1369.8  7496.3   2.28     4.8    2.15       976   10.9   4.0093e-01   10.9      356
 1372.2  7509.9   2.28     6.3    2.15       554   18.4   2.2733e-01   18.4      356
 1377.6  7539.1   2.29    70.5    2.15     46318    1.1   1.9022e+01    1.1      356
 1408.5  7708.2   2.38    18.2    0.98      3017    4.1   1.2390e+00    4.1      263
 1434.1  7848.2   2.39    13.9    1.24      1698    5.8   6.9750e-01    5.8      204
 1460.8  7994.3   2.50    12.7    1.03      1626    6.2   6.6777e-01    6.2      234
 1757.5  9618.9   2.63    18.2    1.23      2837    3.8   1.1649e+00    3.8      156
 1764.7  9658.0   2.63     3.3    1.23       123   40.9   5.0494e-02   40.9      156
 1919.3 10504.4   2.85    24.2    2.00      5735    2.9   2.3554e+00    2.9       89
 2204.2 12063.7   3.05     3.3    0.70        44   53.4   1.7910e-02   53.4       18
 2598.4 14221.5   3.41     3.5    0.66        56   38.0   2.2975e-02   38.0       10
 2614.2 14308.0   3.42     5.6    0.66       221   15.1   9.0786e-02   15.1       10
