
                       be used for evaluation purposes
                                                            13-Mar-2019 18:51
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: BG03012019_40cm_Ni08_IDM3.Chn    
 Sample Title :          Ni08

 Spectrum saved on  1-Mar-2019 at 16:56    Collected on  1-Mar-2019 at 15:40
 Sample  Taken  on  1-Mar-2019 at 15:40    Decayed      0 Days,     0 mins.

            Detector file number used:     5
            Energy     Calibration Performed on  8-Mar-2019 at 12:01
            Peak Shape Calibration Performed on  8-Mar-2019 at 12:02

 

   Datetime:   1-Mar-2019  15:40
   Live:      4361.00 
   Mass:      828
   Shelf:     40
   Detector:      5

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   68.4   373.5   1.44     4.8    1.27       499   43.9   1.1435e-01   43.9     4618
   72.5   396.3   1.44     6.0    1.27       892   24.6   2.0443e-01   24.6     4310
   74.5   407.3   1.44    10.8    1.27      2457   10.0   5.6344e-01   10.0     4618
   84.5   461.7   1.46     3.9    1.01       617   40.6   1.4148e-01   40.6     5072
  103.4   565.1   1.47     4.1    0.99       672   37.4   1.5415e-01   37.4     5276
  105.7   577.8   1.47     5.4    0.99       905   28.0   2.0747e-01   28.0     5653
  121.7   665.4   1.55    12.7    0.61      3275    7.2   7.5100e-01    7.2     5324
  126.9   693.8   1.55     9.0    0.61      2099   11.4   4.8129e-01   11.4     5324
  136.4   745.7   1.49     4.4    0.75       586   40.7   1.3433e-01   40.7     5082
  228.3  1248.0   1.55     5.2    0.97       769   26.8   1.7629e-01   26.8     3625
  238.7  1305.1   1.55     4.5    0.96       875   22.9   2.0063e-01   22.9     3426
  277.7  1518.1   1.58     8.4    0.85      1079   16.3   2.4750e-01   16.3     2482
  295.1  1613.7   1.59     3.6    1.00       466   35.2   1.0688e-01   35.2     2321
  338.3  1849.6   1.61     3.5    1.03       288   53.8   6.6062e-02   53.8     2029
  351.9  1923.9   1.62     6.3    0.97       807   17.8   1.8495e-01   17.8     1594
  477.2  2609.5   1.70     7.9    0.82      1039   11.9   2.3836e-01   11.9      943
  511.0  2794.3   2.83    29.2    2.02     33091    1.4   7.5879e+00    1.4     1699
  583.1  3188.8   1.76     5.9    1.21       527   23.2   1.2089e-01   23.2      992
  609.3  3331.9   1.78     7.8    0.83       943   13.2   2.1614e-01   13.2     1084
  727.4  3977.6   1.85     3.4    1.00       126   55.3   2.8925e-02   55.3      380
  804.1  4397.3   1.91     3.5    1.10       113   57.3   2.5899e-02   57.3      268
  810.9  4434.2   1.92    55.6    1.10     25284    1.2   5.7977e+00    1.2      268
  846.9  4631.1   1.89    16.9    1.00      2287    4.8   5.2440e-01    4.8      229
  864.1  4725.5   1.93     3.9    0.91       101   58.9   2.3077e-02   58.9      247
  911.2  4983.1   1.96     5.6    1.46       344   19.0   7.8917e-02   19.0      212
  931.3  5092.8   1.99    13.5    1.46      1886    5.5   4.3247e-01    5.5      226
  969.0  5298.9   2.00     4.1    1.21       167   38.3   3.8205e-02   38.3      254
 1037.9  5676.0   2.04     4.6    0.98       292   20.7   6.6995e-02   20.7      187
 1120.1  6125.6   2.09     3.9    1.06       260   23.7   5.9558e-02   23.7      213
 1238.2  6771.3   2.29    10.2    0.74      1147    7.2   2.6312e-01    7.2      190
 1274.4  6969.4   2.18     6.9    1.12       540   11.2   1.2373e-01   11.2      105
 1316.5  7199.4   2.21     3.3    1.21       136   31.5   3.1293e-02   31.5       84
 1369.8  7490.9   2.25     3.7    1.12        75   40.2   1.7213e-02   40.2       54
 1377.4  7532.3   2.26    12.0    1.12      1295    5.7   2.9699e-01    5.7       54
 1408.2  7700.8   2.27     5.2    0.96       336   14.2   7.7095e-02   14.2       66
 1460.6  7987.8   2.36    16.8    0.68      2717    3.4   6.2293e-01    3.4       47
 1674.5  9157.5   2.43     3.4    0.99        65   41.2   1.4860e-02   41.2       25
 1729.3  9457.1   2.46     3.4    0.69        49   47.5   1.1270e-02   47.5       26
 1757.5  9611.3   2.48     3.4    0.97        75   30.0   1.7251e-02   30.0       22
 1764.6  9649.9   2.48     5.8    0.97       268   13.6   6.1490e-02   13.6       22
 1771.2  9685.9   2.49     3.4    0.97       156   19.0   3.5720e-02   19.0       22
 1919.1 10495.1   2.58     3.9    0.69       147   20.0   3.3718e-02   20.0       20
 2034.7 11127.1   2.65     3.5    0.56        75   31.9   1.7159e-02   31.9       18
 2203.6 12051.0   2.75     3.3    0.78        59   41.3   1.3638e-02   41.3       24
 2597.8 14206.7   2.99     4.5    0.60       129   19.5   2.9484e-02   19.5        9
 2613.6 14293.2   3.00     7.7    0.60       437    9.0   1.0019e-01    9.0        9
