
                       be used for evaluation purposes
                                                            11-Mar-2019 20:41
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: AS022819_40cm_Cu06_IDM3.Chn      
 Sample Title :          Cu06

 Spectrum saved on 28-Feb-2019 at 11:43    Collected on 28-Feb-2019 at 10:35
 Sample  Taken  on 28-Feb-2019 at 10:35    Decayed      0 Days,     0 mins.

            Detector file number used:     5
            Energy     Calibration Performed on  8-Mar-2019 at 12:01
            Peak Shape Calibration Performed on  8-Mar-2019 at 12:02

 

   Datetime:  28-Feb-2019  10:35
   Live:      3795.00 
   Mass:      629
   Shelf:     40
   Detector:      5

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   74.5   407.0   1.45     8.6    2.18      1338   37.7   3.5264e-01   37.7     4311
   84.5   461.6   1.46     4.2    1.08       491   45.6   1.2949e-01   45.6     4079
   99.4   543.2   1.47     4.0    1.13       452   48.3   1.1917e-01   48.3     4496
  103.4   565.0   1.47     3.9    1.13       702   31.9   1.8511e-01   31.9     4196
  105.8   578.2   1.47     3.8    1.13       780   28.0   2.0561e-01   28.0     4496
  228.3  1247.9   1.55     4.9    1.19       683   26.3   1.8006e-01   26.3     2710
  238.7  1305.1   1.55     5.7    0.85       792   21.7   2.0882e-01   21.7     2545
  277.7  1518.1   1.58     8.3    0.94       974   16.1   2.5668e-01   16.1     1950
  295.4  1614.9   1.59     3.8    1.20       439   34.2   1.1570e-01   34.2     1832
  338.1  1848.6   1.61     3.4    0.81       262   52.8   6.9075e-02   52.8     1742
  351.8  1923.8   1.62     6.3    0.96       827   15.5   2.1800e-01   15.5     1216
  511.0  2794.3   2.94    30.7    3.18     42729    1.2   1.1259e+01    1.2     1009
  583.3  3189.4   1.76     6.6    1.68       479   14.2   1.2610e-01   14.2      225
  609.3  3332.0   1.78     7.0    1.04       801    9.9   2.1101e-01    9.9      257
  727.4  3978.0   1.85     3.5    1.43       108   49.4   2.8343e-02   49.4      178
  911.1  4982.5   1.96     3.9    1.22       300   19.2   7.9079e-02   19.2      173
  934.3  5109.4   1.98     3.6    1.12        94   51.5   2.4641e-02   51.5      148
  969.1  5299.6   2.00     3.5    0.83       173   31.1   4.5496e-02   31.1      183
 1115.4  6099.9   2.09    16.6    0.95      2650    4.0   6.9841e-01    4.0      126
 1120.3  6126.5   2.09     4.4    0.95       195   25.8   5.1453e-02   25.8      133
 1238.4  6772.6   2.16     3.6    0.77       119   37.7   3.1327e-02   37.7      119
 1274.3  6968.9   2.18     8.5    0.79       474   10.9   1.2479e-01   10.9       76
 1345.6  7358.4   2.23     3.7    1.16       177   20.2   4.6636e-02   20.2       38
 1377.5  7533.1   2.25     3.4    0.85        74   36.7   1.9392e-02   36.7       35
 1460.6  7987.7   2.33    17.1    0.75      2361    3.9   6.2209e-01    3.9       45
 1729.3  9456.8   2.46     3.4    0.76        42   52.1   1.0956e-02   52.1       15
 1764.4  9648.8   2.48     6.3    0.94       183   18.1   4.8272e-02   18.1       15
 2204.1 12053.7   2.75     3.6    0.68        64   37.2   1.6794e-02   37.2       15
 2613.7 14293.7   3.00     6.6    0.57       383   10.3   1.0101e-01   10.3        6
