
                       be used for evaluation purposes
                                                            21-Mar-2019 12:23
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: BW02272019_Fe02_5cm_room131.Chn  
 Sample Title :          Fe02

 Spectrum saved on 27-Feb-2019 at 15:38    Collected on 27-Feb-2019 at 15:06
 Sample  Taken  on 27-Feb-2019 at 15:06    Decayed      0 Days,     0 mins.

            Detector file number used:     7
            Energy     Calibration Performed on  8-Mar-2019 at 12:07
            Peak Shape Calibration Performed on  8-Mar-2019 at 12:08

 

   Datetime:  27-Feb-2019  15:06
   Live:      1719.00 
   Mass:      226
   Shelf:     5
   Detector:      7

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   40.8   216.9   0.91     7.2    0.97      2194   18.7   1.2763e+00   18.7    15593
   72.7   387.1   1.08    24.2    1.55     14184    4.0   8.2511e+00    4.0    21604
   74.9   398.8   1.08    35.0    1.55     25099    2.4   1.4601e+01    2.4    21604
   84.8   451.2   1.09    14.1    2.35     10038    5.6   5.8393e+00    5.6    20154
   87.3   464.4   1.09     5.6    2.35      2826   15.6   1.6441e+00   15.6    20154
   92.0   489.6   1.10    36.8    2.35     24597    2.5   1.4309e+01    2.5    20154
  122.1   650.0   1.13    50.8    3.32     38849    2.0   2.2600e+01    2.0    22098
  136.5   726.7   1.02     9.3    1.33      4351   10.6   2.5309e+00   10.6    18380
  320.3  1705.6   1.24    10.0    1.18      4677   11.0   2.7210e+00   11.0    29253
  385.5  2052.8   1.35    14.0    1.41      4423    9.0   2.5729e+00    9.0    13358
  411.6  2192.3   1.50    18.8    1.22      8656    4.7   5.0357e+00    4.7    12152
  477.4  2542.8   1.57   109.5    3.29    136240    0.7   7.9255e+01    0.7    11514
  511.2  2722.7   2.90   109.3   25.06   1135924    0.5   6.6081e+02    0.5    26656
  520.1  2770.1   1.45    17.0   25.06      5262   13.5   3.0612e+00   13.5    13822
  548.7  2922.1   1.50     4.2    1.05       581   57.6   3.3793e-01   57.6    10059
  596.8  3178.5   1.56     4.5    0.82       819   41.3   4.7617e-01   41.3    10585
  744.4  3964.9   1.90    70.0    1.24     57189    1.1   3.3269e+01    1.1     9810
  787.7  4195.2   1.79     3.6    0.96       483   57.9   2.8126e-01   57.9     6973
  804.0  4282.1   1.90    23.6    1.15      8713    3.5   5.0685e+00    3.5     6528
  811.0  4319.6   1.91     8.0    1.15      1510   18.2   8.7833e-01   18.2     6891
  827.7  4408.3   1.97     4.4    0.82      1070   21.4   6.2231e-01   21.4     5785
  835.1  4448.0   1.98    17.2    0.82      5595    4.9   3.2545e+00    4.9     5480
  847.1  4511.5   2.05   101.2    3.69    120266    0.7   6.9963e+01    0.7     5576
  931.6  4961.7   2.12   167.8    5.97    285031    0.5   1.6581e+02    0.5     4896
  935.8  4984.3   2.13    64.7    5.97     51776    1.3   3.0120e+01    1.3     4896
  977.7  5207.2   2.01     8.0    1.50      1236   19.2   7.1895e-01   19.2     5255
  984.6  5244.3   2.02     7.2    1.50      2480   10.3   1.4425e+00   10.3     5255
  988.3  5263.9   2.02     4.9    1.50      1942   13.3   1.1295e+00   13.3     5532
 1038.1  5529.2   2.25    31.6    1.09     13937    2.6   8.1074e+00    2.6     5342
 1175.4  6260.2   2.24     9.4    0.86      1964   12.7   1.1425e+00   12.7     4288
 1212.9  6460.3   2.29     3.6    0.94       828   27.4   4.8163e-01   27.4     3829
 1238.6  6597.2   2.44    72.8    1.60     57463    0.9   3.3428e+01    0.9     3111
 1246.6  6639.8   2.45     9.3    1.60      2080   11.3   1.2099e+00   11.3     3111
 1312.3  6989.5   2.50     5.7    0.97       693   25.0   4.0334e-01   25.0     1701
 1316.9  7014.0   2.51    45.1    0.97     20145    1.6   1.1719e+01    1.6     1775
 1334.0  7105.2   2.64    10.4    0.81      2088    8.3   1.2149e+00    8.3     1599
 1358.1  7233.8   2.66     5.6    0.97       715   21.1   4.1609e-01   21.1     1398
 1360.6  7246.7   2.67    13.8    0.97      3569    4.9   2.0762e+00    4.9     1398
 1370.1  7297.4   2.68    25.5    0.97      9238    2.4   5.3738e+00    2.4     1398
 1408.8  7503.8   2.64    62.7    2.11     45803    1.0   2.6645e+01    1.0     1306
 1434.4  7640.1   2.69    55.9    2.61     37869    1.2   2.2029e+01    1.2     1707
 1442.5  7682.9   2.70    15.4    2.61      5932    4.4   3.4511e+00    4.4     1707
 1576.5  8396.7   2.71     4.8    1.06       574   22.7   3.3381e-01   22.7     1027
 1679.9  8947.5   2.83     5.3    1.20       549   22.6   3.1910e-01   22.6      845
 1749.3  9317.2   2.91     3.6    0.89       432   26.5   2.5129e-01   26.5      856
 1771.7  9436.8   3.02    32.1    1.09     10270    2.2   5.9744e+00    2.2      797
 1792.7  9548.6   2.97     3.4    0.78       213   49.7   1.2405e-01   49.7      758
 1811.1  9646.2   2.99     4.8    0.90       456   20.1   2.6552e-01   20.1      690
 1827.3  9733.0   3.01     3.6    0.90       315   27.6   1.8340e-01   27.6      690
 1919.6 10224.1   3.11     7.0    1.05       892   12.4   5.1913e-01   12.4      573
 1945.2 10360.5   3.14     3.3    0.88       215   43.1   1.2494e-01   43.1      535
 1964.0 10461.0   3.17     5.3    1.06       494   19.4   2.8762e-01   19.4      456
 2015.5 10735.1   3.49    11.3    1.01      1750    7.1   1.0182e+00    7.1      441
 2035.1 10839.8   3.47    19.6    0.98      4718    3.3   2.7444e+00    3.3      399
 2086.6 11113.9   3.31     4.7    1.78      1192   11.2   6.9363e-01   11.2      571
 2113.5 11257.0   3.34     3.5    0.86       226   37.8   1.3158e-01   37.8      422
 2144.8 11423.8   3.38     3.8    1.27       164   53.3   9.5421e-02   53.3      429
 2178.1 11601.2   3.42     8.4    1.18       955   11.5   5.5541e-01   11.5      437
 2213.3 11788.7   3.46     3.5    1.02       210   33.8   1.2230e-01   33.8      463
 2231.3 11884.5   3.48     5.6    1.02       357   22.5   2.0784e-01   22.5      478
 2369.9 12622.7   3.64     5.8    1.01       282   35.6   1.6378e-01   35.6      563
 2598.9 13842.9   3.94    30.4    1.30      8343    2.4   4.8534e+00    2.4      213
 2691.4 14335.3   4.02     3.8    0.98       252   28.1   1.4689e-01   28.1      232
 2742.7 14608.6   4.08     6.2    1.26       656   12.7   3.8168e-01   12.7      287
 2754.5 14671.4   4.09     4.0    1.26       215   34.1   1.2515e-01   34.1      287
 2872.5 15300.0   4.23     3.4    0.92       179   41.9   1.0408e-01   41.9      273
 2938.9 15653.9   4.31     3.3    1.50       162   46.4   9.4062e-02   46.4      263
 3010.2 16033.5   4.40     6.9    1.10       544   12.5   3.1633e-01   12.5      172
 3023.6 16104.8   4.41     3.8    1.10       148   33.7   8.6070e-02   33.7      173
