
                       be used for evaluation purposes
                                                            21-Mar-2019 12:13
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: BR02272019_Ni06_5cm_room131.Chn  
 Sample Title :          Ni06

 Spectrum saved on 27-Feb-2019 at 12:31    Collected on 27-Feb-2019 at 11:54
 Sample  Taken  on 27-Feb-2019 at 11:54    Decayed      0 Days,     0 mins.

            Detector file number used:     7
            Energy     Calibration Performed on  8-Mar-2019 at 12:07
            Peak Shape Calibration Performed on  8-Mar-2019 at 12:08

 

   Datetime:  27-Feb-2019  11:54
   Live:      1943.00 
   Mass:      628
   Shelf:     5
   Detector:      7

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   67.4   358.5   0.94     3.9    0.57      1185   46.3   6.0980e-01   46.3    25346
   72.7   387.2   1.06    29.9    1.37     20084    6.0   1.0337e+01    6.0    30629
   74.9   398.7   1.06    44.2    1.37     36762    3.3   1.8920e+01    3.3    33692
   84.8   451.1   1.11    17.9    4.47     16188    4.3   8.3313e+00    4.3    31325
   87.3   464.8   1.12     7.5    4.47      5275   11.6   2.7149e+00   11.6    31325
   92.0   489.5   1.12    38.6    4.47     30952    2.6   1.5930e+01    2.6    31325
  122.0   649.8   1.06    88.7    1.57    103614    0.9   5.3327e+01    0.9    28931
  122.9   654.1   1.07     5.7    1.57      9695    6.9   4.9898e+00    6.9    26301
  127.2   677.2   1.07    94.4    1.57    113692    0.8   5.8514e+01    0.8    28931
  128.0   681.3   1.07     6.2    1.57     10488    6.9   5.3980e+00    6.9    28931
  136.5   726.8   1.16    20.2    1.11     13521    4.9   6.9590e+00    4.9    31095
  283.2  1508.1   1.19     4.0    0.68      1947   27.7   1.0020e+00   27.7    35504
  385.5  2052.8   1.39    12.6    0.85      5452    8.5   2.8062e+00    8.5    19987
  411.6  2192.2   1.48    21.0    0.93     10532    4.6   5.4205e+00    4.6    15250
  477.4  2542.8   1.59   120.2    2.98    174328    0.6   8.9721e+01    0.6    15093
  511.2  2722.6   2.79   141.5   18.52   1691254    0.6   8.7043e+02    0.6    95435
  520.1  2770.0   1.52    18.3    0.89      7787    7.2   4.0079e+00    7.2    15293
  638.5  3400.6   1.61     3.5    1.14       973   39.9   5.0079e-01   39.9    12858
  656.4  3495.9   1.63     4.6    1.19       927   40.7   4.7684e-01   40.7    13163
  744.5  3965.0   1.80    19.8    0.78      7376    5.0   3.7963e+00    5.0    10467
  804.0  4282.1   1.98    23.7    4.14     10986    3.7   5.6542e+00    3.7     7963
  811.0  4319.6   1.99   154.0    4.14    290745    0.5   1.4964e+02    0.5     7963
  827.6  4407.7   1.83     4.8    1.06      1517   18.5   7.8081e-01   18.5     6277
  847.1  4511.6   2.03    25.7    0.95     10433    3.3   5.3697e+00    3.3     5738
  864.2  4602.8   1.88     7.6    1.07      1705   15.5   8.7735e-01   15.5     5360
  892.4  4752.9   1.91     4.1    0.94       726   32.2   3.7389e-01   32.2     5136
  897.1  4777.8   1.91     3.4    0.94       746   31.9   3.8374e-01   31.9     5136
  931.6  4961.6   2.11   188.3    7.02    360811    0.5   1.8570e+02    0.5     5543
  935.7  4983.9   2.12    14.6    7.02      6825    7.0   3.5127e+00    7.0     5543
  964.9  5139.1   1.99     3.5    0.97       466   54.5   2.4008e-01   54.5     5327
  985.0  5246.2   2.02     8.0    1.91      2316   12.0   1.1920e+00   12.0     5591
  988.4  5264.3   2.02     5.4    1.91      2637   11.1   1.3574e+00   11.1     5591
 1038.2  5529.5   2.08     6.4    0.87      1155   23.0   5.9443e-01   23.0     5238
 1213.1  6461.2   2.29     4.5    0.85      1100   21.8   5.6602e-01   21.8     4366
 1238.6  6597.0   2.56    17.3    0.89      4961    4.8   2.5532e+00    4.8     3776
 1247.2  6642.9   2.57     3.6    0.89       474   42.3   2.4404e-01   42.3     3776
 1316.9  7013.9   2.53    49.6    1.37     25518    1.3   1.3133e+01    1.3     1814
 1321.7  7039.9   2.54     4.6    1.37      1178   16.2   6.0619e-01   16.2     1814
 1333.6  7103.1   2.43     4.4    0.87       495   24.4   2.5467e-01   24.4     1550
 1346.0  7169.0   2.44     3.8    0.87       426   27.9   2.1941e-01   27.9     1617
 1370.1  7297.5   2.58    32.5    2.78     10980    2.6   5.6509e+00    2.6     1600
 1377.9  7339.1   2.59    98.3    2.78     97156    0.7   5.0003e+01    0.7     1536
 1408.8  7503.8   2.61    76.0    2.65     59202    0.9   3.0469e+01    0.9     1323
 1434.4  7639.7   3.05    20.4    2.22      4893    4.8   2.5180e+00    4.8     1590
 1442.4  7682.7   3.06    16.7    2.22      8570    3.1   4.4107e+00    3.1     1590
 1505.0  8016.0   2.63     5.8    0.85       712   19.2   3.6635e-01   19.2     1164
 1675.0  8921.3   2.83     8.0    0.88       773   17.7   3.9774e-01   17.7     1092
 1757.9  9363.3   3.06    24.0    1.37      6554    2.8   3.3732e+00    2.8      566
 1771.8  9437.2   3.07     7.8    1.37       838   11.7   4.3125e-01   11.7      566
 1792.6  9547.9   2.97     3.4    0.77       267   32.2   1.3740e-01   32.2      456
 1827.4  9733.3   3.01     4.2    1.02       425   20.4   2.1855e-01   20.4      386
 1888.6 10059.5   3.08     8.4    1.74      1362    7.7   7.0116e-01    7.7      317
 1919.8 10225.7   3.20    38.3    1.20     14776    1.6   7.6049e+00    1.6      243
 2015.2 10733.6   3.23     3.7    0.97       130   42.7   6.6868e-02   42.7      161
 2035.1 10839.5   3.25     6.1    0.98       357   17.4   1.8391e-01   17.4      150
 2144.7 11423.3   3.38     5.1    0.81       238   21.7   1.2230e-01   21.7      110
 2177.7 11599.3   3.42     8.9    1.00       694    9.4   3.5705e-01    9.4       81
 2301.1 12256.6   3.56     3.9    0.87       123   34.9   6.3154e-02   34.9       87
 2579.0 13736.9   3.89     4.0    0.93        86   32.3   4.4492e-02   32.3       43
 2598.8 13842.0   3.91     8.7    0.93       678    8.2   3.4897e-01    8.2       43
 2804.3 14936.7   4.15     3.4    0.72        79   39.3   4.0617e-02   39.3       31
 2872.5 15300.1   4.23     4.1    0.75       200   18.9   1.0300e-01   18.9       31
 2939.5 15656.8   4.31     3.4    0.85        98   33.9   5.0248e-02   33.9       23

   indicates the Iterative Peak Width fitting reached a limiting value.
