
                       be used for evaluation purposes
                                                            11-Mar-2019 14:30
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: AY022819_32cm_Cu01_IDM2.Chn      
 Sample Title :          Cu01

 Spectrum saved on 28-Feb-2019 at 22:33    Collected on 28-Feb-2019 at 20:25
 Sample  Taken  on 28-Feb-2019 at 20:25    Decayed      0 Days,     0 mins.

            Detector file number used:     4
            Energy     Calibration Performed on  8-Mar-2019 at 11:45
            Peak Shape Calibration Performed on  8-Mar-2019 at 11:47

 

   Datetime:  28-Feb-2019  20:25
   Live:      7540.00 
   Mass:      129
   Shelf:     32
   Detector:      4

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   41.1   223.5   1.18    10.5    0.55      2715   10.3   3.6011e-01   10.3     5398
   63.4   345.4   1.18    10.0    1.14      3190    8.1   4.2306e-01    8.1     7340
   65.0   354.2   1.18    13.8    1.14      4483    6.0   5.9453e-01    6.0     7340
   69.0   375.9   1.18     4.9    1.14       629   38.0   8.3397e-02   38.0     7340
   73.3   399.7   1.19     6.7    1.14      2677    9.4   3.5498e-01    9.4     7340
   75.1   409.5   1.19     8.2    1.14      2680    9.3   3.5549e-01    9.3     7952
   77.5   422.5   1.19     3.5    1.14       635   38.2   8.4220e-02   38.2     7952
   84.9   463.0   1.11     5.2    1.52       810   40.2   1.0740e-01   40.2     8412
  238.7  1304.3   1.24     8.3    0.92      1750   11.9   2.3209e-01   11.9     5553
  243.6  1330.7   1.24     4.4    0.92       730   26.4   9.6863e-02   26.4     5553
  247.2  1350.4   1.25     3.5    0.92       493   39.5   6.5364e-02   39.5     5553
  260.5  1423.5   1.26     3.6    0.92       408   52.0   5.4176e-02   52.0     4786
  268.7  1468.1   1.26     3.4    0.83       373   56.0   4.9414e-02   56.0     4324
  277.7  1517.3   1.27     4.2    0.86       601   34.6   7.9694e-02   34.6     4493
  295.2  1613.1   1.28     4.9    0.89       851   25.9   1.1282e-01   25.9     4486
  338.4  1849.2   1.32     3.5    0.94       476   43.3   6.3194e-02   43.3     4358
  351.8  1922.6   1.33     9.1    0.98      1701   11.7   2.2560e-01   11.7     3098
  359.9  1967.0   1.34     3.7    1.22       369   47.5   4.8904e-02   47.5     2893
  394.3  2155.0   1.37     3.3    0.81       469   30.9   6.2230e-02   30.9     2037
  409.4  2237.5   1.38     5.5    1.05       536   26.3   7.1048e-02   26.3     1643
  510.9  2792.7   2.83    46.2   24.53    153279    1.0   2.0329e+01    1.0     3664
  538.8  2945.4   1.48     9.2    0.95       865   11.4   1.1476e-01   11.4      617
  548.4  2997.5   1.51    14.4    0.61      2102    5.5   2.7879e-01    5.5      610
  569.5  3113.3   1.51     3.4    0.88       214   38.5   2.8394e-02   38.5      578
  583.1  3187.6   1.52     8.3    1.04       967   10.1   1.2831e-01   10.1      537
  596.6  3261.4   1.59    18.6    0.80      3426    3.8   4.5442e-01    3.8      493
  609.2  3330.3   1.52    13.0    0.99      1628    6.7   2.1586e-01    6.7      540
  727.2  3975.6   1.64     3.5    0.99       227   32.6   3.0065e-02   32.6      398
  768.0  4198.6   1.67     3.7    0.88       171   40.9   2.2645e-02   40.9      401
  794.8  4345.2   1.69     3.3    0.65       115   56.6   1.5303e-02   56.6      360
  810.7  4432.2   1.71     4.4    0.94       265   27.2   3.5134e-02   27.2      360
  835.0  4565.2   1.73     3.7    0.81       250   29.3   3.3203e-02   29.3      388
  860.9  4707.0   1.75     3.4    0.74       136   47.2   1.8055e-02   47.2      352
  911.2  4981.5   1.79     7.6    1.59       685   12.1   9.0890e-02   12.1      324
  931.2  5091.4   1.81     3.5    0.93       195   33.6   2.5894e-02   33.6      295
  934.4  5108.6   1.81     3.4    0.93       155   41.7   2.0563e-02   41.7      313
  965.0  5275.9   1.83     3.4    0.79        96   58.6   1.2793e-02   58.6      272
  969.0  5297.7   1.84     7.3    0.79       455   15.1   6.0354e-02   15.1      272
 1063.3  5813.6   1.91     3.6    1.40       106   59.3   1.4040e-02   59.3      253
 1115.5  6099.3   2.04    14.4    0.74      2086    4.9   2.7660e-01    4.9      267
 1120.3  6125.5   2.04     8.1    0.74       516   13.9   6.8463e-02   13.9      267
 1172.7  6412.0   2.00     3.6    0.97       115   50.2   1.5265e-02   50.2      246
 1238.3  6770.5   2.06     5.6    0.97       281   23.2   3.7226e-02   23.2      269
 1274.4  6968.3   2.09     7.7    0.71       589   11.3   7.8055e-02   11.3      186
 1332.8  7287.2   2.14     3.8    0.89        93   47.0   1.2391e-02   47.0      119
 1345.8  7358.4   2.15     5.9    0.97       434   13.3   5.7601e-02   13.3      127
 1377.5  7532.1   2.17     5.4    1.08       219   21.3   2.9028e-02   21.3       92
 1408.4  7700.8   2.20     3.6    0.88       109   37.2   1.4395e-02   37.2       90
 1460.7  7986.9   2.25    24.7    1.47      4958    2.8   6.5762e-01    2.8       99
 1592.4  8707.2   2.35     3.5    0.96        92   41.1   1.2193e-02   41.1       78
 1729.4  9456.0   2.46     3.6    1.05        88   35.5   1.1671e-02   35.5       39
 1764.4  9647.8   2.49     8.3    0.76       481    9.8   6.3733e-02    9.8       45
 1847.5 10102.1   2.56     3.5    0.72        77   35.5   1.0174e-02   35.5       30
 2103.0 11499.3   2.77     3.4    0.92        99   26.3   1.3090e-02   26.3       29
 2118.4 11583.8   2.78     3.4    0.92        50   41.2   6.5786e-03   41.2       29
 2203.4 12048.1   2.85     5.1    1.04       148   21.9   1.9597e-02   21.9       20
 2613.6 14291.6   3.14    10.2    0.90       812    7.1   1.0764e-01    7.1       12
