
                       be used for evaluation purposes
                                                             8-Mar-2019 16:09
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: AZ02272019_32cm_Ni10_HPGE2_000.Chn 
 Sample Title :          Ni10

 Spectrum saved on 27-Feb-2019 at 21:16    Collected on 27-Feb-2019 at 20:28
 Sample  Taken  on 27-Feb-2019 at 20:28    Decayed      0 Days,     0 mins.

            Detector file number used:     2
            Energy     Calibration Performed on  8-Mar-2019 at 11:34
            Peak Shape Calibration Performed on  8-Mar-2019 at 11:35

 

   Datetime:  27-Feb-2019  20:28
   Live:      2622.00 
   Mass:      1028
   Shelf:     30
   Detector:      2

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   63.3   345.2   1.09     3.8    1.15       357   33.5   1.3615e-01   33.5     1917
   64.9   353.7   1.10     5.4    1.15       707   17.6   2.6952e-01   17.6     1917
   68.9   375.5   1.10     3.7    1.15       236   49.8   8.9903e-02   49.8     1917
   73.1   399.0   1.10     5.5    1.15       690   20.4   2.6313e-01   20.4     2091
   75.0   409.2   1.11     4.9    1.15       788   17.0   3.0048e-01   17.0     1917
  186.5  1019.2   1.21     3.6    1.17       267   55.4   1.0188e-01   55.4     1807
  228.5  1249.1   1.25     3.4    1.01       247   46.7   9.4209e-02   46.7     1272
  238.6  1304.9   1.26     5.5    0.90       375   31.4   1.4303e-01   31.4     1213
  277.8  1519.1   1.29     5.2    0.98       447   23.6   1.7041e-01   23.6      918
  295.4  1615.6   1.31     3.9    0.76       403   23.8   1.5354e-01   23.8      861
  316.7  1732.1   1.33     3.4    1.04       181   51.2   6.8901e-02   51.2      837
  328.5  1796.8   1.34     5.7    1.04       459   20.7   1.7509e-01   20.7      768
  351.9  1924.8   1.36     6.3    1.10       670   14.5   2.5547e-01   14.5      641
  360.1  1969.8   1.37     4.1    0.97       343   23.8   1.3076e-01   23.8      556
  409.6  2240.5   1.41     5.8    1.04       409   18.5   1.5597e-01   18.5      468
  456.5  2497.1   1.45     3.4    0.82       196   33.1   7.4837e-02   33.1      337
  510.9  2795.0   2.73    11.4    1.41      8655    2.5   3.3011e+00    2.5      627
  538.8  2947.8   1.53     8.6    1.13       595   12.3   2.2694e-01   12.3      259
  583.0  3189.7   1.57     5.1    0.82       242   26.4   9.2399e-02   26.4      271
  609.2  3333.1   1.59     7.3    0.68       559   12.8   2.1309e-01   12.8      311
  810.7  4436.4   1.74    17.0    0.93      2159    4.4   8.2328e-01    4.4      151
  846.8  4633.5   1.78    16.3    1.45      2101    4.6   8.0136e-01    4.6      118
  911.1  4985.7   1.87     4.2    1.12       218   21.9   8.3259e-02   21.9      108
  931.3  5096.4   1.89     5.2    1.05       202   25.3   7.7160e-02   25.3      145
 1037.7  5678.9   1.98     5.0    0.86       244   18.9   9.3043e-02   18.9      109
 1120.2  6130.3   2.06     4.1    0.88       196   21.5   7.4651e-02   21.5       89
 1238.3  6776.7   2.17     9.4    1.63      1055    7.1   4.0225e-01    7.1       98
 1359.9  7442.1   2.28     3.5    0.73        59   47.8   2.2567e-02   47.8       42
 1377.8  7540.2   2.29     5.6    0.96       255   15.3   9.7074e-02   15.3       41
 1408.1  7706.1   2.32     3.6    0.91        60   44.0   2.2889e-02   44.0       35
 1460.8  7994.4   2.49    12.6    1.24      1771    4.8   6.7562e-01    4.8       43
 1764.5  9656.8   2.65     4.0    0.84       147   21.5   5.6165e-02   21.5       27
 1771.1  9693.4   2.65     4.0    0.84       142   21.1   5.4014e-02   21.1       26
 2034.1 11132.6   2.89     3.6    0.75        46   50.6   1.7560e-02   50.6       17
 2597.8 14218.4   3.41     3.6    0.75        94   25.4   3.5858e-02   25.4       11
 2613.8 14306.0   3.42     4.0    0.75       207   15.6   7.9077e-02   15.6       11
