
                       be used for evaluation purposes
                                                            11-Mar-2019 14:35
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: BA03012019_32cm_Cu06_IDM2.Chn    
 Sample Title :          Cu06

 Spectrum saved on  1-Mar-2019 at 10:25    Collected on  1-Mar-2019 at  7:47
 Sample  Taken  on  1-Mar-2019 at  7:47    Decayed      0 Days,     0 mins.

            Detector file number used:     4
            Energy     Calibration Performed on  8-Mar-2019 at 11:45
            Peak Shape Calibration Performed on  8-Mar-2019 at 11:47

 

   Datetime:   1-Mar-2019   7:47
   Live:      9369.00 
   Mass:      629
   Shelf:     32
   Detector:      4

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   68.7   374.7   1.10     4.3    1.32       577   38.8   6.1534e-02   38.8     5952
   73.1   398.7   1.10     3.7    1.32       813   27.1   8.6725e-02   27.1     5952
   75.1   409.2   1.10     5.8    1.32      1604   14.7   1.7122e-01   14.7     5952
   77.5   422.6   1.11     3.4    1.32       562   42.4   5.9981e-02   42.4     5952
   85.1   464.2   1.11     4.0    1.20       652   44.8   6.9549e-02   44.8     6749
   93.0   507.6   1.12     3.3    1.08       489   58.0   5.2194e-02   58.0     7174
  185.7  1014.5   1.19     3.5    0.77       507   49.5   5.4162e-02   49.5     6437
  227.9  1245.1   1.23     4.7    0.85       534   39.0   5.6954e-02   39.0     4294
  238.6  1303.9   1.15    11.6    0.99      2050   10.1   2.1882e-01   10.1     4075
  277.6  1517.0   1.27     3.4    1.22       624   28.5   6.6605e-02   28.5     2826
  295.2  1613.0   1.28     5.5    0.77      1099   16.3   1.1732e-01   16.3     2919
  338.4  1849.4   1.32     3.9    1.12       649   25.1   6.9225e-02   25.1     2434
  351.8  1922.9   1.32    13.3    0.81      2008    8.1   2.1427e-01    8.1     2121
  409.5  2238.1   1.38     3.6    0.91       260   46.4   2.7771e-02   46.4     1380
  510.9  2792.7   2.76    26.2    3.68     46850    1.3   5.0005e+00    1.3     2350
  538.7  2944.9   1.48     3.5    1.01       347   28.6   3.7050e-02   28.6      755
  569.4  3112.8   1.51     3.7    0.96       194   46.5   2.0689e-02   46.5      679
  583.1  3187.5   1.52     8.2    0.90      1093    9.7   1.1667e-01    9.7      681
  609.2  3330.4   1.57    13.9    1.16      2122    5.8   2.2650e-01    5.8      649
  665.4  3637.5   1.59     3.7    0.93       135   59.0   1.4429e-02   59.0      518
  726.9  3974.0   1.64     4.0    0.73       245   33.2   2.6097e-02   33.2      529
  768.4  4200.9   1.67     3.5    1.20       217   38.2   2.3178e-02   38.2      487
  810.8  4432.6   1.71     4.1    0.61       366   22.7   3.9063e-02   22.7      545
  834.9  4564.6   1.73     5.0    0.95       276   31.3   2.9457e-02   31.3      552
  860.4  4703.9   1.75     3.3    0.93       162   51.2   1.7248e-02   51.2      579
  911.1  4981.3   1.61    10.3    1.04       896   10.6   9.5607e-02   10.6      517
  931.1  5090.8   1.81     3.4    1.26       142   54.7   1.5172e-02   54.7      450
  934.5  5109.4   1.81     3.6    1.26       179   42.8   1.9151e-02   42.8      425
  964.7  5274.6   1.83     3.5    0.91       181   38.5   1.9299e-02   38.5      393
  968.9  5297.4   1.84     6.3    0.91       543   14.6   5.7989e-02   14.6      393
 1063.6  5815.4   1.92     4.5    0.91       119   57.7   1.2661e-02   57.7      353
 1115.5  6099.2   1.97    33.3    0.96      9405    1.9   1.0038e+00    1.9      315
 1120.4  6125.7   1.97     7.5    0.96       660   13.1   7.0410e-02   13.1      315
 1238.2  6769.9   2.06     5.7    0.75       323   21.5   3.4443e-02   21.5      298
 1274.5  6968.5   2.09     8.2    0.73       711   10.2   7.5836e-02   10.2      232
 1332.7  7286.9   2.14     3.5    1.03       103   46.8   1.1000e-02   46.8      141
 1345.8  7358.6   2.15     3.4    1.34       135   37.6   1.4429e-02   37.6      136
 1377.7  7532.7   2.17     7.0    0.78       422   13.7   4.4991e-02   13.7      129
 1408.0  7698.7   2.20     3.6    1.02       120   38.9   1.2764e-02   38.9      109
 1460.7  7987.1   2.24    27.1    1.18      6189    2.4   6.6056e-01    2.4      112
 1509.2  8251.9   2.28     3.4    0.92        81   45.4   8.5971e-03   45.4       72
 1588.4  8685.2   2.35     3.3    1.24        82   42.0   8.7151e-03   42.0       65
 1592.8  8709.2   2.35     3.4    1.24       112   31.9   1.2004e-02   31.9       65
 1631.2  8919.2   2.38     3.4    0.81        63   43.3   6.6943e-03   43.3       38
 1729.4  9456.3   2.46     3.5    1.08       137   24.1   1.4610e-02   24.1       35
 1764.4  9647.5   2.49     8.5    1.20       579    9.2   6.1822e-02    9.2       40
 1847.2 10100.7   2.56     3.7    0.69        74   36.9   7.8719e-03   36.9       36
 2103.5 11501.8   2.77     3.5    1.10        89   35.5   9.4784e-03   35.5       46
 2203.6 12049.4   2.85     5.2    0.81       200   17.0   2.1381e-02   17.0       28
 2613.6 14291.8   3.01    11.8    0.94       998    6.3   1.0650e-01    6.3       17
