
                       be used for evaluation purposes
                                                            11-Mar-2019 14:05
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: AQ022819_32cm_Cu05_IDM2.Chn      
 Sample Title :          Cu05

 Spectrum saved on 28-Feb-2019 at 11:42    Collected on 28-Feb-2019 at 10:35
 Sample  Taken  on 28-Feb-2019 at 10:35    Decayed      0 Days,     0 mins.

            Detector file number used:     4
            Energy     Calibration Performed on  8-Mar-2019 at 11:45
            Peak Shape Calibration Performed on  8-Mar-2019 at 11:47

 

   Datetime:  28-Feb-2019  10:35
   Live:      3789.00 
   Mass:      529
   Shelf:     32
   Detector:      4

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   73.0   397.8   1.10     3.4    1.05       462   42.0   1.2193e-01   42.0     3356
   75.1   409.5   1.10     6.5    1.05      1080   18.3   2.8496e-01   18.3     3356
   84.9   463.3   1.11     3.5    1.17       480   42.7   1.2681e-01   42.7     3555
  238.5  1303.3   1.24     6.2    1.14       758   22.3   2.0011e-01   22.3     2769
  277.5  1516.4   1.27     3.4    0.91       259   54.1   6.8313e-02   54.1     2091
  295.2  1613.2   1.28     3.5    0.73       414   33.9   1.0920e-01   33.9     2040
  351.7  1922.3   1.33     6.6    1.06       924   14.2   2.4384e-01   14.2     1306
  360.0  1967.7   1.34     3.5    0.89       194   56.7   5.1102e-02   56.7     1183
  409.4  2237.6   1.38     3.5    1.36       191   53.6   5.0332e-02   53.6      848
  510.9  2792.7   2.80    31.9    6.11     62905    1.1   1.6602e+01    1.1     1533
  538.7  2944.9   1.48     6.7    1.00       373   18.1   9.8562e-02   18.1      278
  548.4  2997.8   1.49     3.6    1.02       251   26.6   6.6161e-02   26.6      310
  583.1  3187.6   1.52     6.9    0.95       489   14.3   1.2904e-01   14.3      282
  596.7  3261.8   1.53     5.6    1.08       391   16.4   1.0330e-01   16.4      243
  609.2  3330.4   1.54     8.5    0.89       904    8.6   2.3872e-01    8.6      282
  727.4  3976.5   1.64     3.4    0.72       108   48.3   2.8402e-02   48.3      229
  810.8  4432.7   1.71     3.5    1.11       110   49.7   2.8935e-02   49.7      196
  834.9  4564.5   1.73     3.4    1.26       118   45.6   3.1125e-02   45.6      189
  911.2  4981.7   1.79     6.3    1.09       388   16.1   1.0249e-01   16.1      212
  931.3  5091.8   1.81     3.5    0.84       102   51.3   2.6952e-02   51.3      207
  964.8  5275.0   1.83     3.4    1.11        78   56.1   2.0590e-02   56.1      154
  968.9  5297.1   1.84     3.4    1.11       187   28.1   4.9293e-02   28.1      154
 1115.5  6099.2   2.01    17.5    0.83      3104    3.4   8.1913e-01    3.4      139
 1120.2  6124.7   2.01     5.2    0.83       260   20.1   6.8705e-02   20.1      139
 1238.3  6770.4   2.06     3.4    0.97       162   26.9   4.2764e-02   26.9      105
 1274.5  6968.7   2.09     6.3    0.98       271   17.7   7.1593e-02   17.7       92
 1345.7  7358.1   2.15     5.3    1.23       256   15.5   6.7604e-02   15.5       46
 1377.8  7533.3   2.17     3.5    1.19       190   19.8   5.0105e-02   19.8       52
 1408.3  7700.5   2.20     3.9    1.29        62   46.0   1.6433e-02   46.0       37
 1460.7  7986.8   2.33    17.7    0.88      2596    3.8   6.8513e-01    3.8       36
 1630.0  8912.8   2.38     3.4    0.70        38   56.0   1.0028e-02   56.0       20
 1764.2  9646.6   2.49     4.7    0.98       231   15.3   6.1023e-02   15.3       19
 2203.9 12050.9   2.85     3.5    0.82        46   51.5   1.2224e-02   51.5       19
 2613.6 14291.6   3.19     7.8    0.56       399   10.3   1.0519e-01   10.3        4
