
                       be used for evaluation purposes
                                                            11-Mar-2019 16:04
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: BD03012019_32cm_Ni01_IDM2.Chn    
 Sample Title :          Ni01

 Spectrum saved on  1-Mar-2019 at 15:31    Collected on  1-Mar-2019 at 13:59
 Sample  Taken  on  1-Mar-2019 at 13:59    Decayed      0 Days,     0 mins.

            Detector file number used:     4
            Energy     Calibration Performed on  8-Mar-2019 at 11:45
            Peak Shape Calibration Performed on  8-Mar-2019 at 11:47

 

   Datetime:   1-Mar-2019  13:59
   Live:      5343.00 
   Mass:      128
   Shelf:     32
   Detector:      4

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   67.0   365.4   1.18     3.4    1.06       936   34.7   1.7515e-01   34.7    11588
   69.0   376.1   1.18     7.6    1.06      1758   18.5   3.2904e-01   18.5    11588
   72.9   397.4   1.19    11.5    1.06      5194    6.6   9.7220e-01    6.6    11588
   75.1   409.4   1.19    21.4    1.06      9059    4.0   1.6954e+00    4.0    11588
   78.0   425.6   1.19     3.8    1.06       657   51.9   1.2298e-01   51.9    11588
   84.9   463.1   1.11     8.3    1.17      3379   12.8   6.3247e-01   12.8    15407
  122.2   666.9   1.17   110.2    1.62    110486    0.6   2.0679e+01    0.6    13377
  127.3   695.0   1.17   100.7    1.62     92113    0.8   1.7240e+01    0.8    13377
  136.6   745.8   1.17    30.2    0.89     13687    3.3   2.5617e+00    3.3    11997
  158.6   866.3   1.17     5.6    0.89      1422   24.4   2.6606e-01   24.4    11510
  238.7  1304.3   1.24     5.8    0.95      1214   25.6   2.2714e-01   25.6    10302
  320.0  1748.6   1.31     3.5    0.79       513   56.9   9.5989e-02   56.9     8670
  338.4  1849.2   1.32     3.4    0.64       554   49.4   1.0366e-01   49.4     7859
  351.8  1922.7   1.33     6.3    0.79      1101   22.2   2.0598e-01   22.2     5701
  477.1  2608.1   1.42    16.7    1.46      3498    6.0   6.5474e-01    6.0     2918
  510.9  2792.7   2.65    65.3    4.49    274978    0.9   5.1465e+01    0.9    15863
  583.1  3187.4   1.52     6.3    0.73       776   19.4   1.4521e-01   19.4     1923
  609.2  3330.4   1.54     7.4    1.17      1227   13.2   2.2974e-01   13.2     2042
  744.1  4068.2   1.68    24.9    1.10      5863    3.4   1.0974e+00    3.4     1344
  810.7  4432.4   1.75    54.7    1.26     27507    1.2   5.1482e+00    1.2     1227
  834.8  4564.3   1.73     9.5    0.75      1307   10.2   2.4461e-01   10.2     1118
  846.8  4629.5   1.82    19.2    0.83      3935    4.2   7.3650e-01    4.2     1075
  897.2  4905.1   1.78     4.3    0.85       241   48.6   4.5199e-02   48.6     1150
  911.2  4981.6   1.79     5.7    0.76       488   24.5   9.1361e-02   24.5     1093
  931.3  5091.5   1.83    24.9    0.82      6965    2.8   1.3036e+00    2.8     1189
  935.5  5114.6   1.83    21.3    0.82      5010    3.6   9.3765e-01    3.6     1189
  968.9  5297.3   1.84     3.5    1.71       283   44.9   5.2957e-02   44.9     1190
 1037.8  5674.0   1.89     4.2    0.90       415   32.0   7.7623e-02   32.0     1354
 1120.3  6125.4   1.96     4.8    0.94       350   46.9   6.5493e-02   46.9     2016
 1238.3  6770.6   2.14    12.9    0.82      1936    6.4   3.6228e-01    6.4      937
 1246.6  6815.8   2.15     3.7    0.82       338   29.1   6.3297e-02   29.1      937
 1274.5  6968.8   2.09     5.9    1.08       472   21.1   8.8372e-02   21.1      606
 1316.5  7198.2   2.12     6.2    0.62       456   19.8   8.5439e-02   19.8      526
 1333.2  7289.6   2.14     4.1    0.95       219   38.2   4.0996e-02   38.2      465
 1360.5  7439.0   2.16     3.6    0.87       130   59.5   2.4320e-02   59.5      445
 1377.5  7532.1   2.18    84.9    1.84     61063    0.8   1.1429e+01    0.8      532
 1408.5  7701.1   2.24    11.6    1.15      1356    7.0   2.5375e-01    7.0      305
 1434.0  7840.8   2.26    21.2    1.15      3681    3.7   6.8891e-01    3.7      292
 1460.7  7987.0   2.24    19.4    1.07      3600    3.6   6.7386e-01    3.6      283
 1757.4  9609.3   2.51    20.5    1.23      3723    3.5   6.9671e-01    3.5      175
 1764.3  9647.1   2.51     5.1    1.23       327   17.8   6.1205e-02   17.8      175
 1771.3  9685.5   2.52     4.2    1.23       275   20.8   5.1505e-02   20.8      183
 1919.2 10494.4   2.54    31.9    1.27      7685    2.2   1.4382e+00    2.2       65
 2034.4 11124.0   2.71     4.5    1.02       137   22.7   2.5699e-02   22.7       17
 2102.7 11497.5   2.77     3.3    0.91        51   49.8   9.5234e-03   49.8       28
 2203.8 12050.5   2.85     3.5    0.76       103   28.5   1.9185e-02   28.5       23
 2597.6 14204.2   3.17     4.7    0.71       222   14.3   4.1614e-02   14.3       11
 2613.7 14292.1   3.19     8.0    0.71       551    8.1   1.0321e-01    8.1       11
 2803.1 15327.7   3.34     3.5    0.67        52   48.4   9.7618e-03   48.4        7
