
                       be used for evaluation purposes
                                                            11-Mar-2019 15:58
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: BB03012019_32cm_Fe02_IDM2.Chn    
 Sample Title :          Fe02

 Spectrum saved on  1-Mar-2019 at 11:37    Collected on  1-Mar-2019 at 10:31
 Sample  Taken  on  1-Mar-2019 at 10:31    Decayed      0 Days,     0 mins.

            Detector file number used:     4
            Energy     Calibration Performed on  8-Mar-2019 at 11:45
            Peak Shape Calibration Performed on  8-Mar-2019 at 11:47

 

   Datetime:   1-Mar-2019  10:31
   Live:      3875.00 
   Mass:      226
   Shelf:     32
   Detector:      4

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   73.0   398.2   1.10     3.8    1.09       841   27.8   2.1702e-01   27.8     4531
   75.1   409.3   1.10     8.5    1.09      1519   15.3   3.9200e-01   15.3     4531
   85.0   463.5   1.11     4.3    0.73       698   32.9   1.8001e-01   32.9     4732
   92.1   502.6   1.12     3.7    1.20       856   27.9   2.2094e-01   27.9     4847
  122.2   666.9   1.19    21.1    0.76      6562    4.6   1.6935e+00    4.6     5549
  136.6   746.0   1.15     3.8    1.23       566   43.9   1.4609e-01   43.9     5535
  238.7  1303.9   1.24     3.6    1.05       689   28.9   1.7781e-01   28.9     3822
  277.7  1517.3   1.27     3.4    0.90       363   48.8   9.3621e-02   48.8     3142
  295.2  1613.3   1.28     4.2    0.87       462   37.7   1.1919e-01   37.7     3034
  320.1  1749.2   1.31     5.6    0.82       787   22.3   2.0301e-01   22.3     2839
  338.3  1848.8   1.32     3.5    0.79       301   53.8   7.7795e-02   53.8     2582
  351.8  1922.6   1.33     7.9    1.10       862   18.8   2.2255e-01   18.8     2023
  477.2  2608.2   1.50    19.8    1.06      4210    4.0   1.0864e+00    4.0     1274
  510.9  2792.7   2.77    28.2    3.37     64241    1.0   1.6578e+01    1.0     2593
  538.8  2945.4   1.48     3.7    0.87       322   34.4   8.3094e-02   34.4     1115
  583.1  3187.4   1.52     5.2    0.84       475   24.0   1.2246e-01   24.0      993
  609.2  3330.3   1.54     7.0    0.94       827   14.6   2.1349e-01   14.6     1077
  744.1  4068.2   1.65    29.1    1.18      7300    2.5   1.8839e+00    2.5      682
  803.7  4394.0   1.70     3.6    1.15       229   32.6   5.9040e-02   32.6      536
  810.9  4433.1   1.71     4.5    1.15       394   21.1   1.0160e-01   21.1      536
  834.9  4564.4   1.73     7.4    1.26       915   11.3   2.3618e-01   11.3      514
  846.7  4629.3   1.79    44.6    1.03     18379    1.5   4.7429e+00    1.5      519
  911.1  4981.3   1.79     4.3    1.18       362   22.9   9.3535e-02   22.9      459
  931.3  5091.5   1.83    29.8    1.71      7846    2.4   2.0248e+00    2.4      495
  935.5  5114.7   1.83    25.3    1.71      6161    2.9   1.5898e+00    2.9      495
  969.1  5298.3   1.84     4.3    1.04       241   27.2   6.2119e-02   27.2      484
  977.4  5343.8   1.84     3.7    1.04       241   26.7   6.2108e-02   26.7      484
  983.8  5378.8   1.85     3.8    1.04       222   30.0   5.7186e-02   30.0      484
 1037.8  5674.1   1.98    15.0    0.88      2174    5.3   5.6099e-01    5.3      436
 1120.2  6124.9   1.96     3.4    0.94       218   34.4   5.6383e-02   34.4      380
 1175.0  6424.7   2.01     3.7    0.90       284   27.2   7.3324e-02   27.2      366
 1238.3  6770.5   2.09    31.8    0.93      8719    2.1   2.2500e+00    2.1      291
 1246.5  6815.6   2.10     5.7    0.93       274   23.9   7.0765e-02   23.9      291
 1274.6  6969.0   2.09     6.0    1.02       331   18.9   8.5519e-02   18.9      198
 1316.6  7198.6   2.12     7.8    0.86       438   15.3   1.1298e-01   15.3      219
 1333.5  7291.1   2.14     3.7    0.82       233   22.8   6.0040e-02   22.8      149
 1360.2  7437.3   2.16     6.3    0.73       529   10.1   1.3644e-01   10.1      121
 1369.7  7489.4   2.17     4.2    0.73       223   18.3   5.7634e-02   18.3      121
 1377.5  7531.6   2.17     4.0    0.73       211   18.7   5.4575e-02   18.7      121
 1408.5  7701.3   2.19    11.5    1.12      1176    6.7   3.0345e-01    6.7      125
 1434.0  7840.8   2.29    22.7    1.19      4526    3.0   1.1679e+00    3.0      142
 1460.8  7987.1   2.27    17.1    0.91      2498    4.1   6.4457e-01    4.1      115
 1575.9  8616.8   2.34     3.4    0.74        90   44.8   2.3291e-02   44.8      107
 1764.2  9646.5   2.48     5.4    1.11       256   18.1   6.5970e-02   18.1       79
 1771.2  9684.8   2.49    13.0    1.11      1364    5.6   3.5206e-01    5.6       79
 1811.0  9902.5   2.53     3.5    1.10        57   58.3   1.4831e-02   58.3       62
 1847.5 10102.1   2.56     3.6    0.88        64   49.9   1.6511e-02   49.9       47
 2015.0 11017.9   2.70     4.0    1.37       243   16.6   6.2738e-02   16.6       38
 2034.5 11124.6   2.71     9.9    1.11       646    8.4   1.6673e-01    8.4       34
 2086.8 11410.9   2.75     3.6    1.11        98   30.8   2.5246e-02   30.8       42
 2203.9 12051.0   2.85     4.6    1.63        71   51.0   1.8382e-02   51.0       48
 2230.4 12195.8   2.87     3.5    1.02        98   32.8   2.5245e-02   32.8       43
 2597.5 14203.6   3.15    10.7    0.82      1063    5.7   2.7433e-01    5.7       22
 2613.4 14290.6   3.16     6.9    0.82       414   10.0   1.0676e-01   10.0       22
 2741.4 14990.5   3.29     3.5    0.79        74   38.3   1.8969e-02   38.3       26
