
                       be used for evaluation purposes
                                                             7-Mar-2019 13:56
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: AL02272019_32cm_Cu08_HPGE1.Chn   
 Sample Title :                                                  

 Spectrum saved on 27-Feb-2019 at 10:52    Collected on 27-Feb-2019 at 10:09
 Sample  Taken  on 27-Feb-2019 at 10:09    Decayed      0 Days,     0 mins.

            Detector file number used:     1
            Energy     Calibration Performed on  6-Mar-2019 at 16:50
            Peak Shape Calibration Performed on  6-Mar-2019 at 16:52

 

   Datetime:  27-Feb-2019  10:09
   Live:      2480.00 
   Mass:      829
   Shelf:     30
   Detector:      1

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   64.6   352.8   1.18     3.5    1.30       503   48.4   2.0284e-01   48.4     6117
   66.8   364.7   1.18     3.3    1.30       455   49.4   1.8341e-01   49.4     6117
   68.5   374.1   1.18     3.8    1.30       697   32.0   2.8108e-01   32.0     6117
   72.6   396.5   1.19     5.3    1.30      1695   14.6   6.8348e-01   14.6     6117
   74.8   408.2   1.19    10.5    1.30      3207    7.6   1.2930e+00    7.6     6117
   77.5   423.1   1.19     3.3    1.30       466   51.0   1.8773e-01   51.0     6117
   84.5   461.4   1.08     3.3    0.95       958   25.1   3.8630e-01   25.1     5766
   87.2   476.3   1.08     3.4    0.95       442   53.6   1.7805e-01   53.6     5766
  238.6  1304.3   1.21     3.6    0.88       488   43.5   1.9696e-01   43.5     4751
  351.9  1923.7   1.30     3.5    0.97       398   45.4   1.6041e-01   45.4     3141
  511.1  2794.1   2.78    60.7   19.21    255329    0.7   1.0296e+02    0.7     4282
  538.8  2945.8   1.46     5.1    1.13       201   26.9   8.1123e-02   26.9      192
  583.2  3188.7   1.50     3.6    0.84       256   21.4   1.0313e-01   21.4      189
  609.4  3331.6   1.52     6.5    1.10       497   14.0   2.0037e-01   14.0      182
  911.1  4981.9   1.78     3.5    0.95       186   25.5   7.5018e-02   25.5      133
  964.6  5274.1   1.82     3.4    1.03        62   59.2   2.5160e-02   59.2      104
  969.2  5299.2   1.82     3.4    1.03       118   33.2   4.7419e-02   33.2      104
 1115.3  6098.4   1.99    15.9    0.95      2646    3.7   1.0670e+00    3.7       91
 1120.1  6124.4   2.00     4.0    0.95       142   29.3   5.7409e-02   29.3       91
 1238.0  6769.4   2.05     3.7    0.90        68   47.6   2.7589e-02   47.6       57
 1345.5  7357.0   2.07    11.7    1.30       986    6.4   3.9745e-01    6.4       22
 1377.3  7530.8   2.17     4.5    0.76        58   39.6   2.3471e-02   39.6       16
 1460.5  7986.0   2.24    12.2    1.22      1383    5.3   5.5762e-01    5.3       25
 1764.3  9647.1   2.49     4.0    0.98       132   21.4   5.3391e-02   21.4       11
 2203.7 12050.0   2.86     3.4    0.53        38   56.6   1.5430e-02   56.6        9
 2613.8 14292.5   3.21     4.6    0.59       200   16.6   8.0771e-02   16.6        8
