
                       be used for evaluation purposes
                                                            10-Mar-2019 12:55
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: BY03012019_32cm_Ni05_HPGE2.Chn   
 Sample Title :          Ni05

 Spectrum saved on  1-Mar-2019 at 17:57    Collected on  1-Mar-2019 at 15:40
 Sample  Taken  on  1-Mar-2019 at 15:40    Decayed      0 Days,     0 mins.

            Detector file number used:     2
            Energy     Calibration Performed on  8-Mar-2019 at 11:34
            Peak Shape Calibration Performed on  8-Mar-2019 at 11:35

 

   Datetime:   1-Mar-2019  15:40
   Live:      4554.00 
   Mass:      528
   Shelf:     30
   Detector:      2

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   68.7   374.9   1.16     5.0    1.04       794   28.3   1.7426e-01   28.3     5795
   72.8   397.2   1.16     7.9    1.04      2027   11.3   4.4511e-01   11.3     5795
   75.0   409.2   1.16    14.0    1.04      3627    6.8   7.9636e-01    6.8     5795
   77.7   423.7   1.16     3.5    1.04       389   58.4   8.5368e-02   58.4     5795
   84.8   462.5   1.11     5.3    0.78      1202   22.5   2.6397e-01   22.5     6416
   92.1   502.5   1.12     3.9    0.98       861   31.9   1.8907e-01   31.9     6790
  122.1   667.0   1.15    56.9    0.53     30686    1.3   6.7382e+00    1.3     6577
  127.2   695.1   1.16    34.7    0.53     13627    2.4   2.9923e+00    2.4     6577
  136.5   745.9   1.18    15.1    0.87      3804    7.4   8.3530e-01    7.4     6185
  228.3  1248.5   1.25     3.5    0.94       437   47.7   9.5886e-02   47.7     4842
  238.7  1304.9   1.26     4.5    0.99       703   29.8   1.5439e-01   29.8     4231
  277.7  1518.8   1.29     5.0    0.97       728   26.4   1.5990e-01   26.4     3609
  295.4  1615.6   1.31     4.0    1.10       656   28.7   1.4395e-01   28.7     3425
  351.9  1924.6   1.36     6.4    1.23       995   17.2   2.1849e-01   17.2     2365
  409.6  2240.5   1.41     3.6    1.71       286   48.6   6.2719e-02   48.6     1711
  477.2  2610.6   1.52    18.0    0.86      3903    4.5   8.5700e-01    4.5     1347
  510.9  2795.2   2.78    36.2    3.52     95525    0.9   2.0976e+01    0.9     2979
  519.7  2843.5   1.28     3.3    3.52       209   56.9   4.5924e-02   56.9     1434
  538.8  2947.8   1.53     3.9    1.35       467   25.6   1.0247e-01   25.6     1073
  583.1  3190.4   1.57     5.2    0.70       415   29.6   9.1181e-02   29.6     1274
  609.2  3333.3   1.59     7.9    1.09       970   14.3   2.1307e-01   14.3     1456
  744.1  4071.7   1.80    11.7    0.73      1596    6.9   3.5049e-01    6.9      556
  810.7  4436.3   1.78    62.6    2.44     34262    1.1   7.5234e+00    1.1      582
  846.8  4633.5   1.80    10.5    0.83      1172    7.7   2.5745e-01    7.7      343
  864.1  4728.2   1.83     3.3    1.17       210   35.3   4.6066e-02   35.3      369
  911.2  4986.1   1.87     5.6    0.92       333   21.4   7.3231e-02   21.4      313
  931.3  5096.1   1.93    26.7    0.92      7350    2.4   1.6140e+00    2.4      357
  935.5  5119.2   1.93     9.8    0.92      1295    7.7   2.8445e-01    7.7      357
  968.9  5302.0   1.92     3.4    1.21       152   49.6   3.3457e-02   49.6      354
 1037.9  5679.9   1.98     3.3    0.99       122   59.8   2.6764e-02   59.8      369
 1120.3  6131.0   2.06     4.6    0.94       303   27.7   6.6569e-02   27.7      493
 1238.2  6776.2   2.17     6.6    0.89       621   10.9   1.3637e-01   10.9      265
 1245.7  6817.2   2.17     3.3    0.89       103   52.6   2.2647e-02   52.6      265
 1316.3  7203.9   2.24     5.5    1.29       410   15.5   8.9988e-02   15.5      166
 1370.0  7497.5   2.33     4.0    1.46       327   17.2   7.1696e-02   17.2      132
 1377.6  7538.9   2.34    31.0    1.46      8948    2.0   1.9648e+00    2.0      126
 1408.4  7707.9   2.48    10.8    0.82      1119    6.8   2.4573e-01    6.8      111
 1434.1  7848.2   2.46    10.5    1.13       943    7.5   2.0711e-01    7.5       96
 1460.7  7994.2   2.42    17.4    1.36      2852    3.8   6.2632e-01    3.8      120
 1674.3  9163.2   2.57     3.3    1.05        76   47.5   1.6696e-02   47.5       71
 1757.6  9619.0   2.64     7.8    1.00       559    8.6   1.2272e-01    8.6       37
 1764.4  9656.3   2.65     6.6    1.00       300   13.3   6.5768e-02   13.3       36
 1771.0  9692.7   2.65     3.6    1.00        86   34.2   1.8989e-02   34.2       37
 1919.3 10504.1   2.77    10.8    1.04      1081    6.2   2.3732e-01    6.2       32
 2203.6 12060.4   3.05     3.9    0.84        80   33.5   1.7676e-02   33.5       20
 2598.1 14219.8   3.41     4.1    0.78        58   38.0   1.2686e-02   38.0       11
 2614.0 14306.9   3.42     7.4    0.78       403   10.0   8.8389e-02   10.0       11
