
                       be used for evaluation purposes
                                                            10-Mar-2019 14:44
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: AP022819_53cm_Cu02_IDM1.Chn      
 Sample Title :          Cu02

 Spectrum saved on 28-Feb-2019 at 11:40    Collected on 28-Feb-2019 at 10:35
 Sample  Taken  on 28-Feb-2019 at 10:35    Decayed      0 Days,     0 mins.

            Detector file number used:     3
            Energy     Calibration Performed on  8-Mar-2019 at 11:49
            Peak Shape Calibration Performed on  8-Mar-2019 at 11:50

 

   Datetime:  28-Feb-2019  10:35
   Live:      3789.00 
   Mass:      229
   Shelf:     53
   Detector:      3

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   40.7   223.3   1.08     6.6    0.98       961   19.1   2.5353e-01   19.1     2435
   64.6   353.6   1.10     4.9    2.24       619   32.8   1.6325e-01   32.8     3451
   68.5   375.3   1.10     4.1    2.24       477   43.4   1.2588e-01   43.4     3451
   74.6   408.2   1.11     7.4    2.49      1245   20.9   3.2866e-01   20.9     4076
   99.5   544.5   1.13     3.5    0.92       356   53.7   9.4001e-02   53.7     4267
  103.5   566.4   1.13     3.9    0.92       800   23.9   2.1120e-01   23.9     4267
  105.9   579.4   1.13     4.9    0.92       978   20.4   2.5813e-01   20.4     4267
  209.9  1148.4   1.21     3.4    0.93       282   59.2   7.4336e-02   59.2     2975
  228.2  1248.5   1.23     5.1    0.77       706   21.9   1.8630e-01   21.9     2605
  238.7  1305.8   1.23     6.0    0.96       860   18.4   2.2697e-01   18.4     2258
  277.6  1518.7   1.26     7.1    1.25       964   15.9   2.5437e-01   15.9     1825
  295.4  1616.2   1.28     5.0    1.20       418   34.2   1.1025e-01   34.2     1772
  334.1  1827.5   1.31     3.3    0.58       230   49.5   6.0769e-02   49.5     1659
  338.3  1850.5   1.31     3.3    0.58       239   47.7   6.3083e-02   47.7     1659
  352.0  1925.7   1.32     6.5    1.28       811   15.3   2.1392e-01   15.3     1094
  394.4  2157.7   1.35     3.3    1.11       174   50.9   4.5916e-02   50.9      706
  510.9  2794.8   2.81    27.3    9.93     52521    1.3   1.3861e+01    1.3     1311
  548.4  2999.9   1.47     8.7    0.75       781    9.1   2.0607e-01    9.1      230
  583.0  3189.2   1.50     5.5    0.94       508   12.7   1.3397e-01   12.7      228
  596.5  3263.3   1.59    10.2    0.68      1221    6.6   3.2223e-01    6.6      225
  609.2  3332.3   1.47    10.3    0.84       891    8.1   2.3522e-01    8.1      206
  727.2  3978.1   1.61     3.4    1.22       153   32.1   4.0412e-02   32.1      154
  834.8  4566.6   1.69     4.2    0.88       166   30.8   4.3691e-02   30.8      153
  860.1  4704.9   1.71     3.7    1.45        95   47.0   2.5149e-02   47.0      118
  911.1  4983.5   1.75     5.5    1.01       378   14.7   9.9736e-02   14.7      138
  964.7  5277.0   1.79     3.5    0.98        96   42.2   2.5220e-02   42.2      120
  968.9  5299.7   1.80     4.7    0.98       249   18.3   6.5693e-02   18.3      120
 1115.5  6101.5   1.91     8.1    0.93       531   10.2   1.4025e-01   10.2      108
 1120.3  6127.9   1.91     3.9    0.93       238   19.3   6.2753e-02   19.3      102
 1238.3  6773.4   2.00     3.3    1.19       137   34.3   3.6108e-02   34.3      107
 1274.5  6971.6   2.03     3.8    0.97       111   32.6   2.9317e-02   32.6       72
 1346.0  7362.2   2.09     3.9    1.23       139   25.6   3.6627e-02   25.6       52
 1377.6  7535.1   2.11     4.6    1.27       113   28.3   2.9945e-02   28.3       40
 1407.9  7701.0   2.13     3.6    0.85        55   49.6   1.4405e-02   49.6       41
 1460.8  7990.4   2.18    16.7    0.85      2460    3.7   6.4921e-01    3.7       50
 1729.8  9461.7   2.38     3.6    0.77        45   48.1   1.1914e-02   48.1       16
 1764.5  9651.5   2.41     5.6    1.11       258   13.7   6.8071e-02   13.7       15
 2103.0 11503.1   2.67     3.5    0.78        45   54.2   1.1747e-02   54.2       24
 2204.1 12055.7   2.75     3.5    0.73        86   30.1   2.2641e-02   30.1       15
 2614.3 14299.4   3.06     8.1    0.69       419   10.2   1.1066e-01   10.2        3
