
                       be used for evaluation purposes
                                                            21-Mar-2019 13:30
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: BZ03072019_Ir02_10cm_room131.Chn 
 Sample Title :          Ir02

 Spectrum saved on  8-Mar-2019 at 17:19    Collected on  7-Mar-2019 at  9:25
 Sample  Taken  on  7-Mar-2019 at  9:25    Decayed      0 Days,     0 mins.

            Detector file number used:     7
            Energy     Calibration Performed on  8-Mar-2019 at 12:07
            Peak Shape Calibration Performed on  8-Mar-2019 at 12:08

 

   Datetime:   7-Mar-2019   9:25
   Live:      105690. 
   Mass:      277
   Shelf:     10
   Detector:      7

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   36.1   192.0   0.90   103.9    1.23    281590    2.6   2.6643e+00    2.6   974423
   51.9   276.3   1.11    26.6   88.24    464449   25.0   4.3944e+00   25.0 11505390
   53.2   283.2   1.11    44.3   88.24    778794   15.3   7.3687e+00   15.3 11505390
   54.9   292.2   1.11    49.8   88.24    778871   15.1   7.3694e+00   15.1 11505390
   56.2   299.0   1.11    13.3   88.24    309018   37.8   2.9238e+00   37.8 11505390
   59.0   314.0   0.80   123.2   40.19    692440    4.6   6.5516e+00    4.6  6662801
   61.5   327.0   0.99  1176.9 1986.33  23203038    0.9   2.1954e+02    0.9  4824641
   63.1   335.8   0.99  2453.1 1986.33  82233560    0.2   7.7806e+02    0.2  4824641
   64.9   345.1   0.99  2629.9 1986.33  77379704    0.5   7.3214e+02    0.5  4824641
   66.7   355.2   0.99   115.4 1986.33   1020593    2.9   9.6565e+00    2.9  4824641
   69.5   369.9   1.12   364.8 2270.44   2984679    5.0   2.8240e+01    5.0  1697951
   71.3   379.4   1.12   892.1 2270.44  13852824    1.1   1.3107e+02    1.1  1697951
   73.4   390.7   1.12  1351.7 2270.44  31537930    0.6   2.9840e+02    0.6  1697951
   75.5   401.8   1.13   588.8 2270.44   9597388    2.3   9.0807e+01    2.3  1697951
   82.4   438.7   0.95   635.5  158.14   4570278    0.4   4.3242e+01    0.4   926460
   84.8   451.4   0.95   164.5  158.14    808365    3.7   7.6484e+00    3.7   926460
   87.4   465.2   0.96    75.2  158.14    204373    9.5   1.9337e+00    9.5  1029400
   95.3   507.3   0.98    12.3   18.93    215502    4.2   2.0390e+00    4.2   862540
   96.6   514.1   0.98   485.1   18.93   3039752    0.4   2.8761e+01    0.4   862540
  122.1   650.1   0.91    32.3    2.21     78703    5.0   7.4466e-01    5.0  1089249
  126.4   673.1   1.03    13.3    3.06     82192   15.2   7.7767e-01   15.2  1105290
  128.1   682.3   1.03    24.9    3.06    238881    5.3   2.2602e+00    5.3  1105290
  129.5   689.5   1.03   502.3    3.06   3009305    0.4   2.8473e+01    0.4  1215819
  126.4   673.1   1.03    13.3    1.94     85551   13.5   8.0945e-01   13.5  1093561
  128.1   682.2   1.03    24.9    1.94    237835    5.0   2.2503e+00    5.0  1093561
  129.5   689.5   1.04   502.3    1.94   3018037    0.4   2.8556e+01    0.4  1202918
  134.6   716.4   1.22     5.6    7.13     15888   34.3   1.5033e-01   34.3  1074073
  136.6   727.0   1.23    25.2    7.13    153567    3.5   1.4530e+00    3.5  1074073
  138.2   736.0   1.23    63.2    7.13    306067    1.9   2.8959e+00    1.9  1074073
  140.8   749.6   1.23    31.8    7.13    100134    5.6   9.4743e-01    5.6  1074073
  145.7   776.0   1.07     6.3    1.48     23200   13.6   2.1951e-01   13.6   833075
  147.2   783.7   1.07    43.1    1.48    121528    2.6   1.1499e+00    2.6   916383
  149.9   798.2   1.08    20.7    1.48     54194    5.9   5.1276e-01    5.9   916383
  155.8   829.7   1.11     4.7    1.18     14087   20.0   1.3329e-01   20.0   889767
  158.1   841.8   1.11     5.7    1.18     10511   27.2   9.9448e-02   27.2   889767
  159.8   851.1   1.12     9.3    1.18     28274    9.8   2.6752e-01    9.8   889767
  161.5   859.7   1.12    12.7    1.18     35504    8.2   3.3592e-01    8.2   889767
  164.1   873.9   1.12    16.8    1.18     46653    6.1   4.4141e-01    6.1   889767
  172.3   917.5   1.08   469.7    1.58   2837966    0.2   2.6852e+01    0.2   876630
  179.1   953.6   1.08   208.2    1.44    792742    0.6   7.5006e+00    0.6   874848
  186.8   994.9   1.12   761.3    7.02   7218812    0.1   6.8302e+01    0.1   762456
  188.0  1001.0   1.12    19.3    7.02    266835    1.8   2.5247e+00    1.8   831770
  190.6  1015.1   1.13    11.4    7.02     26843   13.9   2.5398e-01   13.9   762456
  192.6  1025.6   1.13     3.5    7.02      8494   42.5   8.0369e-02   42.5   762456
  194.3  1034.4   1.13     6.5    7.02     12855   27.7   1.2163e-01   27.7   762456
  197.1  1049.3   1.13   129.3    7.02    602958    0.6   5.7050e+00    0.6   762456
  198.1  1054.9   1.13    18.2    7.02    254555    1.5   2.4085e+00    1.5   762456
  199.4  1061.6   1.14     8.3    7.02     29851   12.1   2.8244e-01   12.1   762456
  201.5  1072.9   1.14    16.6    7.02     38050    9.8   3.6001e-01    9.8   762456
  206.0  1097.0   1.23    89.1    2.39    324331    1.2   3.0687e+00    1.2   722797
  208.0  1107.4   1.23    35.7    2.39    174323    2.1   1.6494e+00    2.1   722797
  208.9  1112.6   1.23     8.9    2.39    121701    2.9   1.1515e+00    2.9   783030
  216.8  1154.5   1.15    81.8    3.33    233307    1.5   2.2075e+00    1.5   580049
  219.7  1170.1   1.16   204.4    3.33    835393    0.5   7.9042e+00    0.5   632781
  221.9  1181.7   1.16    29.4    3.33     92719    3.5   8.7727e-01    3.5   580049
  223.9  1192.5   1.16   155.1    3.33    551617    0.7   5.2192e+00    0.7   580049
  233.8  1244.9   1.16    64.0    3.72    142370    1.9   1.3471e+00    1.9   549175
  235.7  1254.9   1.17    28.1    3.72     76225    3.3   7.2122e-01    3.3   549175
  237.2  1263.0   1.17    14.7    3.72     43736    5.8   4.1381e-01    5.8   549175
  239.8  1277.0   1.17     6.3    3.72     11409   21.8   1.0795e-01   21.8   549175
  242.3  1290.2   1.17     3.8    3.72     12820   19.8   1.2130e-01   19.8   549175
  245.3  1306.2   1.18   507.9    3.72   2645126    0.2   2.5027e+01    0.2   549175
  248.3  1322.4   1.18     9.1    3.72     39061    7.4   3.6958e-01    7.4   503410
  249.8  1330.0   1.18    17.2    3.72     45037    6.1   4.2613e-01    6.1   549175
  258.2  1375.1   1.16     6.6    1.76     12435   19.1   1.1766e-01   19.1   441246
  260.0  1384.8   1.17     4.9    1.76      9117   26.4   8.6259e-02   26.4   441246
  268.1  1427.9   1.19    13.2    1.25    523516    0.6   4.9533e+00    0.6   404441
  269.0  1432.3   1.19   235.5    1.25   1051678    0.3   9.9506e+00    0.3   404441
  276.1  1470.4   1.21    95.6    1.35    214941    1.1   2.0337e+00    1.1   384884
  283.2  1508.3   1.19    32.7    1.40     57939    4.3   5.4819e-01    4.3   370369
  288.5  1536.4   1.20    55.8    1.40    107019    2.5   1.0126e+00    2.5   339505
  294.9  1570.5   1.23    30.1    7.47    673127    0.6   6.3689e+00    0.6   372228
  296.2  1577.2   1.23   317.0    7.47   1793089    0.3   1.6966e+01    0.3   343595
  308.7  1643.8   1.25   382.2    8.55   1831820    0.2   1.7332e+01    0.2   315228
  316.7  1686.7   1.26   646.9   22.92   4956863    0.3   4.6900e+01    0.3   332369
  321.3  1710.9   1.26     4.2   22.92      6650   35.8   6.2924e-02   35.8   306802
