
                       be used for evaluation purposes
                                                            20-Mar-2019 14:46
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: AY02262019_Ni09_18cm_room131.Chn 
 Sample Title :          Ni09

 Spectrum saved on 26-Feb-2019 at  3:26    Collected on 26-Feb-2019 at  3:20
 Sample  Taken  on 26-Feb-2019 at  3:20    Decayed      0 Days,     0 mins.

            Detector file number used:     7
            Energy     Calibration Performed on  8-Mar-2019 at 12:07
            Peak Shape Calibration Performed on  8-Mar-2019 at 12:08

 

   Datetime:  26-Feb-2019   3:20
   Live:       250.00 
   Mass:       928
   Shelf:      18
   Detector:      7

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   67.3   358.4   1.08    54.7    4.89     44487    1.6   1.7795e+02    1.6    11379
   72.7   387.1   1.14    21.3    1.37     12121    3.5   4.8485e+01    3.5    11372
   74.9   398.6   1.14    31.4    1.37     21292    2.3   8.5169e+01    2.3    10424
   84.7   451.0   1.15    14.6    1.22      8542    7.6   3.4170e+01    7.6    10803
   87.4   465.0   1.16     5.8    1.22      2205   26.5   8.8204e+00   26.5    10803
  283.1  1507.7   1.35    74.2    3.30     72615    1.0   2.9046e+02    1.0    12692
  366.5  1951.8   1.43     3.9    1.65      1054   24.8   4.2164e+00   24.8     7038
  373.2  1987.7   1.44    24.8    1.65      9759    3.3   3.9037e+01    3.3     7038
  477.4  2542.8   1.42     3.7    1.06       531   32.0   2.1230e+00   32.0     2633
  511.2  2722.6   2.74    88.5    8.71    628566    0.7   2.5143e+03    0.7    31099
  529.5  2820.3   1.48     7.9    0.98      1159   15.8   4.6370e+00   15.8     2618
  588.9  3136.2   1.64    16.3    0.88      3589    4.8   1.4356e+01    4.8     1726
  656.3  3495.3   1.78    51.6    0.93     29019    1.2   1.1608e+02    1.2     1521
  794.1  4229.7   1.79     3.4    0.69       242   42.3   9.6721e-01   42.3      864
  811.0  4319.5   1.96    11.2    0.98      1695    6.7   6.7818e+00    6.7      843
  817.0  4351.2   1.96     7.2    0.98       871   10.7   3.4856e+00   10.7      843
  826.5  4401.9   1.97     5.3    0.98       430   21.0   1.7182e+00   21.0      843
  841.6  4482.4   1.85     6.2    1.04       558   17.4   2.2312e+00   17.4      695
  847.1  4511.8   1.86     5.8    1.04       709   14.5   2.8357e+00   14.5      736
  908.9  4840.8   1.94    14.1    1.12      2244    5.8   8.9764e+00    5.8      671
  931.6  4961.7   1.95     7.7    0.99      1011   11.1   4.0447e+00   11.1      631
 1021.7  5441.6   2.06     3.5    0.78       259   34.2   1.0373e+00   34.2      595
 1065.0  5672.3   2.11     3.4    0.92        99   52.3   3.9785e-01   52.3      267
 1074.0  5720.3   2.12     3.5    0.92       114   46.6   4.5745e-01   46.6      267
 1100.0  5858.7   2.15     6.5    1.14       472   15.1   1.8886e+00   15.1      276
 1115.9  5943.7   2.36    10.4    1.15      1398    6.6   5.5913e+00    6.6      262
 1132.8  6033.6   2.19     3.6    0.92       187   31.0   7.4918e-01   31.0      220
 1185.6  6314.7   2.27    28.1    1.19      6776    2.4   2.7102e+01    2.4      221
 1238.5  6596.7   2.32     4.2    0.94       309   20.2   1.2361e+00   20.2      194
 1317.6  7017.6   2.41     3.4    0.67       108   38.1   4.3158e-01   38.1      100
 1332.8  7098.8   2.50    11.5    0.96      1115    6.8   4.4582e+00    6.8      125
 1378.0  7339.4   2.48     5.1    1.22       313   15.5   1.2507e+00   15.5       78
 1408.9  7504.1   2.51     3.6    0.73       128   30.8   5.1361e-01   30.8       83
 1447.2  7708.4   2.56     3.3    1.06        75   44.5   3.0197e-01   44.5       58
 1482.1  7894.2   2.55    14.9    0.92      1754    4.8   7.0145e+00    4.8       65
 1662.3  8854.0   2.81     3.3    0.90        88   31.8   3.5007e-01   31.8       29
 1730.1  9214.8   2.89     3.5    0.84        60   40.7   2.4115e-01   40.7       24
 1791.6  9542.4   2.96     7.0    0.93       461   10.1   1.8454e+00   10.1       18
 2124.6 11316.5   3.36     3.5    0.66        49   47.6   1.9676e-01   47.6       10
 2598.7 13841.5   3.91     3.4    0.45        51   48.0   2.0466e-01   48.0        8

   indicates the Iterative Peak Width fitting reached a limiting value.
