
                       be used for evaluation purposes
                                                            10-Mar-2019 14:57
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: AT022819_53cm_Cu09_IDM1.Chn      
 Sample Title :          Cu09

 Spectrum saved on 28-Feb-2019 at 17:15    Collected on 28-Feb-2019 at 15:43
 Sample  Taken  on 28-Feb-2019 at 15:43    Decayed      0 Days,     0 mins.

            Detector file number used:     3
            Energy     Calibration Performed on  8-Mar-2019 at 11:49
            Peak Shape Calibration Performed on  8-Mar-2019 at 11:50

 

   Datetime:  28-Feb-2019  15:43
   Live:      5422.00 
   Mass:      929
   Shelf:     53
   Detector:      3

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   68.5   375.3   1.10     4.9    1.37       684   36.0   1.2613e-01   36.0     4383
   74.5   408.0   1.11     9.9    1.08      1948   12.4   3.5930e-01   12.4     5400
   77.2   422.5   1.11     3.4    1.08       470   47.7   8.6651e-02   47.7     4950
   99.3   543.5   1.13     3.5    0.89       633   34.7   1.1676e-01   34.7     5543
  103.5   566.7   1.13     5.3    0.89      1172   18.4   2.1623e-01   18.4     5543
  106.0   580.1   1.13     6.8    0.89      1446   15.4   2.6672e-01   15.4     6046
  186.0  1017.5   1.19     3.4    1.06       393   55.8   7.2467e-02   55.8     4511
  209.6  1147.0   1.21     3.4    0.84       442   40.8   8.1499e-02   40.8     3387
  228.2  1248.5   1.23     4.8    0.76       973   18.3   1.7943e-01   18.3     3221
  238.6  1305.6   1.23    10.0    1.23      1507   11.6   2.7797e-01   11.6     2770
  242.0  1324.1   1.24     3.3    1.23       387   39.7   7.1381e-02   39.7     2557
  277.7  1519.1   1.26     9.3    1.20      1423   11.9   2.6246e-01   11.9     2030
  295.3  1615.6   1.28     3.7    0.88       619   23.3   1.1417e-01   23.3     2093
  338.4  1851.4   1.31     3.5    1.19       295   49.6   5.4341e-02   49.6     1885
  351.9  1925.0   1.32     9.4    1.08      1225   10.6   2.2595e-01   10.6     1415
  409.2  2238.4   1.36     3.5    1.16       171   55.7   3.1610e-02   55.7      766
  510.9  2794.8   2.76    28.5    4.60     54569    1.1   1.0064e+01    1.1     1463
  538.7  2946.8   1.46     3.4    0.92       143   45.9   2.6349e-02   45.9      358
  583.1  3189.6   1.50     8.7    1.24       770   10.2   1.4194e-01   10.2      327
  609.2  3332.4   1.57    11.6    0.97      1324    6.7   2.4420e-01    6.7      295
  727.1  3977.1   1.61     3.7    0.77       210   26.2   3.8799e-02   26.2      224
  768.1  4201.5   1.64     3.4    1.05       141   39.3   2.6088e-02   39.3      227
  794.9  4348.3   1.66     3.6    0.76        97   53.5   1.7818e-02   53.5      221
  834.7  4565.9   1.69     4.2    0.87       225   26.2   4.1524e-02   26.2      218
  911.1  4983.8   1.75     7.6    0.57       564   11.3   1.0401e-01   11.3      193
  964.5  5275.8   1.79     3.9    0.85       130   36.8   2.4044e-02   36.8      172
  968.8  5299.2   1.80     5.1    0.85       308   17.4   5.6848e-02   17.4      172
 1115.5  6101.8   1.89    14.3    0.92      1469    5.5   2.7093e-01    5.5      147
 1120.2  6127.6   1.89     7.2    0.92       411   14.2   7.5864e-02   14.2      155
 1238.2  6772.8   2.00     4.6    1.36       194   27.4   3.5762e-02   27.4      159
 1274.8  6973.0   2.03     3.7    0.94       159   27.9   2.9404e-02   27.9      115
 1345.9  7361.9   2.09     4.9    0.99       218   19.7   4.0213e-02   19.7       76
 1377.7  7535.7   2.11     4.6    1.16       193   21.1   3.5581e-02   21.1       62
 1460.8  7990.2   2.20    19.2    1.39      3585    3.4   6.6117e-01    3.4       48
 1509.4  8256.4   2.21     3.4    0.89        50   56.2   9.2777e-03   56.2       43
 1729.5  9459.9   2.38     4.2    0.89        52   47.0   9.6140e-03   47.0       20
 1764.5  9651.5   2.41     6.4    1.16       375   11.3   6.9139e-02   11.3       18
 1847.5 10105.3   2.47     3.5    0.91        39   56.3   7.2519e-03   56.3       21
 2103.4 11505.0   2.67     3.5    0.83        66   38.2   1.2182e-02   38.2       25
 2204.2 12056.3   2.75     3.5    0.82        99   28.0   1.8274e-02   28.0       25
 2614.3 14299.4   3.06     8.0    0.81       614    8.2   1.1323e-01    8.2        3
