
                       be used for evaluation purposes
                                                             7-Mar-2019 16:32
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: BV03012019_32cm_Cu09_HPGE1.Chn   
 Sample Title :          Cu09

 Spectrum saved on  1-Mar-2019 at 11:33    Collected on  1-Mar-2019 at 10:31
 Sample  Taken  on  1-Mar-2019 at 10:31    Decayed      0 Days,     0 mins.

            Detector file number used:     1
            Energy     Calibration Performed on  6-Mar-2019 at 16:50
            Peak Shape Calibration Performed on  6-Mar-2019 at 16:52

 

   Datetime:   1-Mar-2019  10:31
   Live:      3646.00 
   Mass:      929
   Shelf:     30
   Detector:      1

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   66.6   363.7   1.06     3.5    0.93       286   54.6   7.8334e-02   54.6     3420
   68.6   374.5   1.07     5.8    0.93       413   40.4   1.1330e-01   40.4     3420
   72.7   396.8   1.07     3.3    0.93       411   38.8   1.1264e-01   38.8     3420
   74.7   407.9   1.07     6.8    0.93      1082   15.8   2.9679e-01   15.8     3420
   77.3   422.1   1.07     3.4    0.93       430   39.4   1.1803e-01   39.4     3420
  238.8  1305.0   1.21     7.5    1.13       754   18.4   2.0672e-01   18.4     1650
  295.3  1614.3   1.26     4.2    0.91       421   27.0   1.1541e-01   27.0     1302
  338.2  1848.9   1.29     4.7    0.62       260   41.9   7.1206e-02   41.9     1172
  352.0  1924.2   1.30     7.5    1.32       655   16.3   1.7952e-01   16.3      841
  511.1  2794.2   2.80    22.5    3.82     37161    1.4   1.0192e+01    1.4      978
  583.2  3188.7   1.50     5.9    0.81       434   14.2   1.1897e-01   14.2      220
  609.4  3331.9   1.52     6.3    1.05       651    9.9   1.7853e-01    9.9      194
  727.6  3978.0   1.62     3.8    1.05       102   45.7   2.8093e-02   45.7      146
  768.6  4202.4   1.66     3.6    0.75        85   53.5   2.3223e-02   53.5      167
  811.0  4434.5   1.69     3.5    0.84        82   55.4   2.2587e-02   55.4      165
  911.2  4982.0   1.78     5.1    0.79       281   18.8   7.7207e-02   18.8      168
  934.7  5110.5   1.79     3.6    0.81        73   59.8   2.0128e-02   59.8      139
  968.9  5297.6   1.82     3.6    0.99       125   37.5   3.4344e-02   37.5      143
 1115.4  6098.6   1.94    18.5    1.27      2497    4.1   6.8476e-01    4.1      102
 1120.2  6125.1   1.95     4.0    1.27       241   19.6   6.6021e-02   19.6      102
 1238.1  6769.6   2.05     4.0    1.08       120   35.4   3.2972e-02   35.4       98
 1345.6  7357.8   2.14     4.9    0.85       120   25.2   3.2965e-02   25.2       37
 1377.3  7531.2   2.17     4.2    0.63       114   25.8   3.1180e-02   25.8       39
 1460.5  7986.0   2.26    15.6    0.84      1958    4.2   5.3708e-01    4.2       38
 1764.3  9647.0   2.49     5.7    0.98       179   17.5   4.9058e-02   17.5       19
 2203.7 12050.1   2.86     3.6    0.83        67   37.3   1.8281e-02   37.3       14
 2613.5 14290.8   3.21     6.7    0.85       378   11.1   1.0375e-01   11.1        4
