
                       be used for evaluation purposes
                                                             8-Mar-2019 14:23
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: AA022619_Ni01_45.4_HPGE2.Chn     
 Sample Title :          Ni01

 Spectrum saved on 26-Feb-2019 at  2:52    Collected on 26-Feb-2019 at  2:29
 Sample  Taken  on 26-Feb-2019 at  2:29    Decayed      0 Days,     0 mins.

            Detector file number used:     2
            Energy     Calibration Performed on  8-Mar-2019 at 11:34
            Peak Shape Calibration Performed on  8-Mar-2019 at 11:35

 

   Datetime:  26-Feb-2019   2:29
   Live:      1099.00 
   Mass:      128
   Shelf:     45
   Detector:      2

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   67.5   367.9   1.11    66.8    2.72     44437    3.7   4.0434e+01    3.7    19417
   72.9   397.5   1.12     9.7    1.05      4599   10.1   4.1850e+00   10.1    15724
   75.0   409.2   1.12    21.2    1.05      8578    5.5   7.8054e+00    5.5    15724
   84.9   463.1   1.11     7.7    1.44      3732   10.8   3.3954e+00   10.8    18364
   87.4   477.1   1.12     3.6    1.44      1344   26.8   1.2225e+00   26.8    18364
   91.9   501.9   1.12     5.3    1.44      1654   23.0   1.5046e+00   23.0    18364
  122.1   667.0   1.13    23.7    0.70     10424    4.4   9.4854e+00    4.4    20025
  127.2   695.1   1.14    72.3    0.70     49810    1.2   4.5323e+01    1.2    20025
  136.5   746.0   1.16     5.4    1.02      1324   33.2   1.2044e+00   33.2    19958
  283.1  1548.4   1.28    63.0    1.23     40616    1.5   3.6957e+01    1.5    15270
  373.1  2040.8   1.38    16.9    1.00      5204    6.3   4.7354e+00    6.3     8259
  411.5  2250.9   1.41     3.8    1.01       627   37.6   5.7074e-01   37.6     5143
  467.2  2556.2   1.46     5.6    1.15      1397   15.9   1.2713e+00   15.9     4237
  477.2  2610.7   1.45    32.5    0.94     10460    2.9   9.5179e+00    2.9     4330
  497.8  2723.3   1.49     3.7    0.68       469   45.6   4.2636e-01   45.6     4275
  510.9  2795.3   2.73   101.9   15.15    690930    0.8   6.2869e+02    0.8    35020
  529.1  2894.9   1.52     5.8    0.86       698   19.7   6.3506e-01   19.7     1654
  588.5  3219.9   1.64    10.9    1.03      1904    8.2   1.7326e+00    8.2     1574
  609.4  3334.1   1.59     3.8    0.88       252   53.5   2.2897e-01   53.5     1555
  642.8  3517.3   1.62     3.6    0.88       295   44.8   2.6819e-01   44.8     1536
  655.9  3589.0   1.66    39.0    1.33     14366    1.9   1.3072e+01    1.9     1480
  744.2  4072.0   1.72     7.4    0.96      1027   13.1   9.3468e-01   13.1     1270
  803.8  4398.3   1.77     5.3    0.96       601   16.8   5.4686e-01   16.8     1043
  810.8  4436.5   1.78     8.8    0.96      1407    8.1   1.2799e+00    8.1     1043
  816.8  4469.5   1.78     3.4    0.96       327   32.1   2.9756e-01   32.1     1043
  826.1  4520.3   1.81    21.3    0.98      4866    3.9   4.4280e+00    3.9     1115
  840.7  4600.5   1.92     3.4    0.96       321   34.6   2.9244e-01   34.6     1108
  846.7  4633.4   1.93    17.5    0.96      3760    4.1   3.4214e+00    4.1     1108
  908.7  4972.5   1.98    10.4    0.96      1694    8.6   1.5412e+00    8.6     1121
  931.3  5096.1   1.89    47.7    0.77     20140    1.5   1.8325e+01    1.5     1111
  935.7  5120.1   1.90     7.5    0.77       746   17.2   6.7885e-01   17.2     1111
  952.1  5210.3   1.91     4.0    1.29       568   21.7   5.1642e-01   21.7     1018
 1035.2  5664.9   1.98     5.0    1.35       559   24.3   5.0881e-01   24.3     1253
 1099.9  6019.1   2.04     3.5    1.18       257   54.0   2.3411e-01   54.0     1531
 1115.4  6104.0   2.05     3.9    0.73       322   45.2   2.9323e-01   45.2     1708
 1185.3  6486.6   2.22    16.1    0.67      3014    5.2   2.7421e+00    5.2     1103
 1238.3  6776.6   2.17     3.9    0.78       246   39.8   2.2403e-01   39.8      702
 1279.8  7004.1   2.21     3.3    0.77       151   52.5   1.3750e-01   52.5      480
 1293.5  7078.8   2.22     4.3    1.04       263   30.5   2.3929e-01   30.5      415
 1316.4  7204.5   2.30    10.6    0.93      1256    8.3   1.1427e+00    8.3      485
 1332.5  7292.5   2.22    37.4    1.52     13022    1.9   1.1849e+01    1.9      463
 1369.8  7496.5   2.31     5.1    1.92       818   13.6   7.4450e-01   13.6      392
 1372.7  7512.6   2.31     6.2    1.92       391   26.7   3.5553e-01   26.7      392
 1377.6  7539.1   2.31    60.2    1.92     32484    1.3   2.9558e+01    1.3      375
 1408.5  7708.1   2.45    18.5    1.09      3202    4.1   2.9133e+00    4.1      336
 1434.0  7848.0   2.35    12.1    0.80      1397    6.8   1.2715e+00    6.8      290
 1460.9  7994.9   2.37     8.0    1.32       649   13.4   5.9097e-01   13.4      329
 1481.7  8109.3   2.39     6.2    0.74       417   18.6   3.7957e-01   18.6      351
 1757.5  9618.6   2.79    13.8    1.09      1957    5.1   1.7807e+00    5.1      165
 1791.0  9802.3   2.78    22.7    1.38      5018    3.2   4.5659e+00    3.2      166
 1810.6  9909.1   2.69     6.8    1.02       507   11.3   4.6168e-01   11.3       84
 1861.1 10186.0   2.74     6.5    0.99       469   10.9   4.2696e-01   10.9       67
 1919.3 10504.4   2.82    22.5    1.71      4112    3.6   3.7416e+00    3.6      119
 1936.4 10597.9   2.80     5.6    0.65       238   15.8   2.1688e-01   15.8       36
 2060.6 11277.6   2.92     3.5    0.86        74   36.2   6.7248e-02   36.2       25
 2102.0 11504.3   2.96     3.6    0.76        71   33.5   6.4857e-02   33.5       28
 2112.9 11564.2   2.97     5.3    0.76       243   14.8   2.2112e-01   14.8       27
 2158.4 11813.1   3.01     6.6    0.73       329   12.4   2.9964e-01   12.4       32
 2401.7 13144.9   3.23     3.6    0.94        48   53.4   4.3613e-02   53.4       27
 2613.1 14301.9   3.42     3.9    0.97       152   22.8   1.3832e-01   22.8       28
 2745.3 15025.6   3.54     3.7    0.68        79   35.3   7.1857e-02   35.3       21
