
                       be used for evaluation purposes
                                                            21-Mar-2019 12:14
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: BS02272019_Ni09_5cm_room131.Chn  
 Sample Title :          Ni09

 Spectrum saved on 27-Feb-2019 at 13:04    Collected on 27-Feb-2019 at 12:32
 Sample  Taken  on 27-Feb-2019 at 12:32    Decayed      0 Days,     0 mins.

            Detector file number used:     7
            Energy     Calibration Performed on  8-Mar-2019 at 12:07
            Peak Shape Calibration Performed on  8-Mar-2019 at 12:08

 

   Datetime:  27-Feb-2019  12:32
   Live:      1849.00 
   Mass:      928
   Shelf:     5
   Detector:      7

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   67.4   358.8   1.00    10.8    1.26      2261   12.2   1.2230e+00   12.2     4580
   72.8   387.5   0.97    14.2    0.88      3513    7.1   1.8999e+00    7.1     4103
   75.0   399.2   0.97    22.4    0.88      6323    4.3   3.4198e+00    4.3     4559
   84.8   451.6   0.96     9.6    1.31      2530    8.0   1.3684e+00    8.0     4012
   87.4   465.0   0.96     3.4    1.31       801   21.5   4.3312e-01   21.5     4457
   92.0   489.9   0.97     6.0    1.31      1180   15.1   6.3813e-01   15.1     4457
  122.2   650.4   1.00    22.0    0.57      6222    4.2   3.3653e+00    4.2     4386
  127.3   677.8   1.03    28.6    1.17      9632    3.0   5.2093e+00    3.0     4347
  136.8   728.1   1.02     3.9    0.60       725   27.5   3.9210e-01   27.5     4344
  283.2  1508.1   1.26    12.2    1.12      3585    7.5   1.9390e+00    7.5     5559
  373.6  1989.4   1.30     4.0    1.07       377   51.6   2.0378e-01   51.6     3667
  411.6  2192.3   1.34     3.5    1.20       519   33.0   2.8054e-01   33.0     2702
  477.5  2543.1   1.45    23.2    0.87      6097    3.9   3.2976e+00    3.9     2914
  511.3  2722.9   2.80    56.3   10.65    254775    0.7   1.3779e+02    0.7     8109
  656.3  3495.4   1.63     8.7    1.41      1385   13.7   7.4910e-01   13.7     2362
  804.2  4283.2   1.81     4.5    1.11       325   40.4   1.7558e-01   40.4      983
  811.1  4319.9   1.85   132.7    7.39    153272    0.6   8.2895e+01    0.6      681
  847.1  4511.7   1.91    61.3    2.24     34200    1.3   1.8497e+01    1.3      637
  864.3  4603.2   1.88     9.1    1.23       941   12.6   5.0876e-01   12.6      696
  931.6  4961.9   2.03    35.5    1.49     12840    2.1   6.9440e+00    2.1      729
  977.7  5207.6   2.01     3.9    0.86       367   28.0   1.9828e-01   28.0      765
 1038.2  5529.4   2.13    19.7    1.26      3916    4.2   2.1180e+00    4.2      749
 1175.5  6260.8   2.24     4.7    1.14       516   15.5   2.7915e-01   15.5      449
 1185.7  6315.3   2.25     3.5    1.14       280   26.1   1.5163e-01   26.1      449
 1238.6  6597.3   2.36    41.5    1.68     16082    1.7   8.6975e+00    1.7      290
 1316.9  7014.1   2.41     9.2    0.99       906    8.8   4.9017e-01    8.8      241
 1322.0  7041.2   2.41     4.4    0.99       510   14.4   2.7584e-01   14.4      252
 1346.1  7169.7   2.44     5.5    1.06       533   13.1   2.8833e-01   13.1      211
 1360.5  7246.4   2.49     8.6    1.38      1022    8.1   5.5277e-01    8.1      221
 1370.2  7298.2   2.50     3.9    1.38       369   17.3   1.9947e-01   17.3      230
 1378.0  7339.4   2.51    28.4    1.38      7421    2.3   4.0133e+00    2.3      221
 1408.9  7503.9   2.60    12.8    1.04      2067    5.0   1.1180e+00    5.0      203
 1442.3  7682.3   2.55     4.2    1.20       306   21.5   1.6557e-01   21.5      214
 1576.2  8395.2   2.71     3.9    1.03       144   43.9   7.7813e-02   43.9      236
 1675.0  8921.5   2.83     5.6    1.05       464   14.0   2.5114e-01   14.0      178
 1748.9  9315.2   2.98     3.5    1.02       147   30.6   7.9368e-02   30.6      159
 1758.0  9363.5   2.99     8.1    1.02       520   11.3   2.8147e-01   11.3      159
 1771.8  9437.1   3.01    18.5    1.02      2838    3.9   1.5348e+00    3.9      159
 1811.0  9646.1   2.99     3.3    1.08        83   57.8   4.5069e-02   57.8      135
 1889.4 10063.3   3.08     3.6    0.94       105   44.9   5.7002e-02   44.9      128
 1919.8 10225.7   3.10    11.6    1.12      1062    7.1   5.7450e-01    7.1       89
 1964.3 10462.6   3.17     3.7    1.14       153   25.6   8.2688e-02   25.6       56
 2015.7 10736.4   3.23     6.2    0.84       524   11.0   2.8336e-01   11.0       77
 2035.1 10839.8   3.24    12.6    1.01      1312    6.0   7.0965e-01    6.0       78
 2086.2 11111.8   3.31     4.4    1.54       382   15.5   2.0638e-01   15.5       95
 2114.5 11262.5   3.34     3.5    1.09        65   59.6   3.5101e-02   59.6       65
 2231.3 11884.6   3.48     3.4    1.19       108   41.3   5.8211e-02   41.3       89
 2598.9 13842.6   3.91    15.8    1.12      2294    4.2   1.2405e+00    4.2       36
 2691.3 14334.7   4.02     3.4    0.95        51   59.6   2.7541e-02   59.6       41
 2742.1 14605.4   4.08     4.1    1.04       177   23.7   9.5902e-02   23.7       57
 3010.2 16033.2   4.40     4.7    0.79       154   27.5   8.3267e-02   27.5       63
