
                       be used for evaluation purposes
                                                             7-Mar-2019 14:52
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: BB02272019_32cm_Cu05_HPGE1.Chn   
 Sample Title :          Cu05

 Spectrum saved on 27-Feb-2019 at 22:08    Collected on 27-Feb-2019 at 21:46
 Sample  Taken  on 27-Feb-2019 at 21:46    Decayed      0 Days,     0 mins.

            Detector file number used:     1
            Energy     Calibration Performed on  6-Mar-2019 at 16:50
            Peak Shape Calibration Performed on  6-Mar-2019 at 16:52

 

   Datetime:  27-Feb-2019  21:46
   Live:      1291.00 
   Mass:      529
   Shelf:     30
   Detector:      1

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   40.7   221.8   1.04     6.9    1.05       669   18.8   5.1840e-01   18.8     1041
   72.6   396.6   1.07     3.6    0.90       444   30.7   3.4407e-01   30.7     1848
   74.7   407.6   1.07     6.4    0.90       770   19.1   5.9645e-01   19.1     1848
  238.6  1304.2   1.21     3.6    0.86       197   54.9   1.5230e-01   54.9     1224
  352.0  1924.5   1.30     3.5    0.99       208   43.1   1.6075e-01   43.1      713
  507.8  2776.1   1.28     7.6    1.88       471   42.9   3.6473e-01   42.9      739
  511.1  2794.2   2.72    26.9    1.88     48471    1.3   3.7545e+01    1.3     1477
  539.2  2947.7   1.46     3.5    0.77        79   44.4   6.0819e-02   44.4       94
  548.6  2999.3   1.47     3.4    1.48       226   20.1   1.7472e-01   20.1       93
  583.4  3189.7   1.50     3.7    1.10       127   28.0   9.8314e-02   28.0       79
  596.8  3262.7   1.51     7.4    1.24       377   13.3   2.9233e-01   13.3       80
  609.2  3330.8   1.52     4.9    1.13       256   16.2   1.9804e-01   16.2       70
  911.0  4980.9   1.78     3.5    0.86       109   30.7   8.4170e-02   30.7       60
  969.1  5298.7   1.82     3.4    1.09        55   50.3   4.2584e-02   50.3       48
 1115.4  6098.8   1.83    13.8    1.16      1048    6.8   8.1201e-01    6.8       67
 1345.5  7357.3   2.14     5.1    0.73       193   15.6   1.4979e-01   15.6       14
 1377.6  7532.5   2.17     3.5    0.80        52   40.2   4.0657e-02   40.2       17
 1460.4  7985.4   2.22    10.1    0.94       733    7.2   5.6808e-01    7.2       14
 1764.2  9646.5   2.49     3.5    0.58        85   28.2   6.6195e-02   28.2        8
 2613.3 14289.9   3.21     3.8    0.56       105   25.7   8.1106e-02   25.7        5
