
                       be used for evaluation purposes
                                                             8-Mar-2019 16:27
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: BF02272019_32cm_Fe02_HPGE2.Chn   
 Sample Title :          Fe02

 Spectrum saved on 27-Feb-2019 at 23:48    Collected on 27-Feb-2019 at 23:26
 Sample  Taken  on 27-Feb-2019 at 23:26    Decayed      0 Days,     0 mins.

            Detector file number used:     2
            Energy     Calibration Performed on  8-Mar-2019 at 11:34
            Peak Shape Calibration Performed on  8-Mar-2019 at 11:35

 

   Datetime:  27-Feb-2019  23:26
   Live:      1212.00 
   Mass:      226
   Shelf:     30
   Detector:      2

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   72.9   397.5   1.10     4.7    1.22       604   26.2   4.9827e-01   26.2     2129
   74.9   408.7   1.11     7.3    1.22       920   18.1   7.5885e-01   18.1     2129
   84.9   463.2   1.11     3.6    0.97       399   42.0   3.2935e-01   42.0     2457
   92.1   502.5   1.12     6.7    0.74       822   20.2   6.7798e-01   20.2     2237
  122.2   667.3   1.15     9.2    1.02      1673   11.1   1.3808e+00   11.1     2568
  277.8  1519.4   1.29     3.6    1.04       221   57.6   1.8247e-01   57.6     1646
  320.4  1752.5   1.33     3.4    0.90       301   43.0   2.4843e-01   43.0     1636
  351.7  1923.9   1.36     3.8    0.91       274   39.5   2.2619e-01   39.5     1170
  411.4  2250.2   1.41     3.7    1.40       246   38.3   2.0305e-01   38.3      719
  477.2  2610.8   1.48    22.3    0.65      4384    3.4   3.6170e+00    3.4      632
  510.9  2795.2   2.84    27.3    2.30     52786    1.0   4.3553e+01    1.0     1261
  519.8  2844.1   1.35     3.6    2.30       151   53.8   1.2457e-01   53.8      631
  538.9  2948.1   1.53     3.4    0.96       222   32.7   1.8298e-01   32.7      405
  583.2  3190.6   1.57     3.7    0.97       156   43.2   1.2909e-01   43.2      363
  609.3  3333.8   1.59     3.8    0.83       253   28.4   2.0916e-01   28.4      402
  744.1  4071.7   1.72    16.7    1.01      2300    4.9   1.8973e+00    4.9      321
  803.6  4397.5   1.77     4.7    0.90       264   19.4   2.1775e-01   19.4      199
  810.8  4436.5   1.78     3.7    0.90       110   42.0   9.0788e-02   42.0      199
  834.8  4568.0   1.80     4.7    0.95       230   24.7   1.8981e-01   24.7      196
  846.8  4633.7   1.92    22.3    1.12      4828    2.9   3.9835e+00    2.9      219
  911.2  4986.1   1.87     3.4    1.18        94   50.7   7.7347e-02   50.7      150
  931.3  5096.2   1.89    30.0    0.96      8475    2.2   6.9929e+00    2.2      213
  935.5  5119.4   1.90    14.7    0.96      1944    5.0   1.6036e+00    5.0      213
  984.1  5385.1   1.94     3.5    0.97        86   58.6   7.0780e-02   58.6      174
 1037.9  5679.7   1.98     9.0    1.11       539   11.8   4.4434e-01   11.8      147
 1120.6  6132.4   2.06     3.4    0.97        80   59.7   6.5711e-02   59.7      148
 1174.8  6429.4   2.11     3.7    1.07       101   48.3   8.3259e-02   48.3      157
 1238.2  6776.3   2.23    15.2    1.05      2224    4.6   1.8353e+00    4.6      138
 1316.5  7204.8   2.24     7.1    0.93       570    9.5   4.7002e-01    9.5       76
 1333.6  7298.5   2.25     3.3    1.23        67   43.5   5.5413e-02   43.5       39
 1360.4  7445.0   2.28     3.3    0.85       129   20.2   1.0650e-01   20.2       30
 1369.9  7496.9   2.29     6.4    0.85       274   12.2   2.2632e-01   12.2       30
 1377.8  7540.2   2.29     3.9    0.85       134   21.8   1.1016e-01   21.8       30
 1408.4  7708.0   2.52    10.2    1.21      1209    5.8   9.9749e-01    5.8       41
 1434.0  7848.0   2.39    13.2    1.04      1477    5.3   1.2190e+00    5.3       50
 1460.7  7994.2   2.29    10.1    1.05       785    7.2   6.4763e-01    7.2       42
 1764.6  9657.5   2.65     3.4    0.85        65   37.8   5.3698e-02   37.8       23
 1771.3  9694.4   2.65     6.6    0.85       346   11.7   2.8514e-01   11.7       23
 2014.8 11027.2   2.88     3.7    0.76        55   43.2   4.5698e-02   43.2       17
 2034.5 11134.8   2.89     4.1    0.75       146   20.6   1.2061e-01   20.6       20
 2598.0 14219.6   3.41     5.2    0.83       269   12.4   2.2205e-01   12.4       16
 2614.4 14309.1   3.42     3.6    0.83        73   34.9   5.9987e-02   34.9       16
