
                       be used for evaluation purposes
                                                            21-Mar-2019 12:27
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: BY03062019_Ir01_10cm_room131.Chn 
 Sample Title :          Ir01

 Spectrum saved on  7-Mar-2019 at  9:24    Collected on  6-Mar-2019 at  9:55
 Sample  Taken  on  6-Mar-2019 at  9:55    Decayed      0 Days,     0 mins.

            Detector file number used:     7
            Energy     Calibration Performed on  8-Mar-2019 at 12:07
            Peak Shape Calibration Performed on  8-Mar-2019 at 12:08

 

   Datetime:   6-Mar-2019   9:55
   Live:      74678.0 
   Mass:      177
   Shelf:     10
   Detector:      7

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   36.1   191.8   0.89   103.3    1.23    274613    2.8   3.6773e+00    2.8   909235
   51.9   276.3   1.11    27.7  157.93    572367   29.1   7.6645e+00   29.1 11926498
   53.2   283.1   1.11    44.1  157.93    896475   19.0   1.2005e+01   19.0 11926498
   54.9   292.1   1.11    52.0  157.93    917399   18.7   1.2285e+01   18.7 11926498
   56.2   299.0   1.11    17.0  157.93    460549   36.4   6.1671e+00   36.4 11926498
   59.0   313.9   0.79   121.5   59.84    697440    6.1   9.3393e+00    6.1  7241138
   61.4   326.8   0.99  1134.2 1795.05  23542934    0.6   3.1526e+02    0.6  4968224
   63.1   335.7   1.00  2488.9 1795.05  87139312    0.5   1.1669e+03    0.5  4968224
   64.8   345.0   1.00  2760.3 1795.05  84675952    0.6   1.1339e+03    0.6  4968224
   66.6   354.6   1.00    62.1 1795.05    908211   13.5   1.2162e+01   13.5  4968224
   69.5   369.7   1.13   352.5 2249.61   3091675    6.3   4.1400e+01    6.3  1856111
   71.3   379.3   1.13   913.7 2249.61  14201893    1.3   1.9018e+02    1.3  1856111
   73.4   390.6   1.13  1386.5 2249.61  33954452    0.5   4.5468e+02    0.5  1856111
   75.5   401.7   1.13   617.5 2249.61  10255183    2.2   1.3733e+02    2.2  1856111
   82.4   438.5   0.96   644.4  154.59   4922498    0.3   6.5916e+01    0.3  1059213
   84.8   451.3   0.96   161.0  154.59    824198    3.9   1.1037e+01    3.9  1176903
   87.4   465.1   0.96    71.3  154.59    204997    6.3   2.7451e+00    6.3  1176903
   95.3   507.1   0.99    12.4   23.21    215134    3.4   2.8808e+00    3.4   994832
   96.5   513.9   0.99   502.5   23.21   3287829    0.3   4.4027e+01    0.3   994832
  122.1   649.8   1.04    26.4   11.31     56477   22.4   7.5627e-01   22.4  1260083
  124.7   663.7   1.04     8.7   11.31     27377   46.8   3.6660e-01   46.8  1260083
  126.4   672.8   1.04    27.3   11.31    138478    9.5   1.8543e+00    9.5  1260083
  128.1   681.8   1.05     3.5   11.31    293409    4.3   3.9290e+00    4.3  1260083
  129.5   689.3   1.05   512.2   11.31   3273873    0.4   4.3840e+01    0.4  1386091
  122.1   649.8   1.04    26.4   10.30     58492   21.5   7.8325e-01   21.5  1258129
  124.7   663.7   1.04     8.7   10.30     27888   45.7   3.7344e-01   45.7  1258129
  126.4   672.7   1.05    27.3   10.30    138174    9.5   1.8503e+00    9.5  1383942
  128.0   681.7   1.05     3.5   10.30    289279    4.4   3.8737e+00    4.4  1383942
  129.5   689.3   1.05   512.2   10.30   3280396    0.4   4.3927e+01    0.4  1383942
  134.8   717.8   1.22     5.2    7.65     26133   21.0   3.4994e-01   21.0  1157839
  136.5   726.9   1.23    25.0    7.65    168214    3.3   2.2525e+00    3.3  1157839
  138.2   735.8   1.23    63.1    7.65    327044    1.8   4.3794e+00    1.8  1157839
  140.8   749.4   1.23    33.6    7.65    110949    5.1   1.4857e+00    5.1  1157839
  145.7   775.8   1.06     6.6    0.99     25110   22.5   3.3624e-01   22.5   955333
  147.1   783.4   1.06    41.9    0.99    124757    4.7   1.6706e+00    4.7   955333
  149.8   797.8   1.07    20.3    0.99     54499   10.5   7.2979e-01   10.5   868485
  155.2   826.1   1.10    30.6    1.28     87494    4.0   1.1716e+00    4.0   935991
  159.8   850.9   1.07     6.9    2.43     23712   13.4   3.1753e-01   13.4   834881
  161.4   859.3   1.07    12.6    2.43     35812    8.9   4.7955e-01    8.9   918369
  164.1   873.7   1.07    18.4    2.43     43511    7.2   5.8265e-01    7.2   918369
  172.3   917.3   1.09   487.9    4.42   3075864    0.2   4.1188e+01    0.2   906725
  179.0   953.4   1.09   212.5    1.27    860210    0.5   1.1519e+01    0.5   913749
  186.8   994.6   1.12   718.5   10.99   7119452    0.2   9.5335e+01    0.2   855778
  187.9  1000.5   1.13    21.1   10.99    342597    3.0   4.5877e+00    3.0   855778
  190.6  1015.1   1.13    12.2   10.99     18440   52.8   2.4693e-01   52.8   933575
  195.0  1038.4   1.14     7.7    1.71     29774   12.5   3.9870e-01   12.5   782113
  197.0  1049.1   1.14     3.9    1.71    589965    0.6   7.9001e+00    0.6   853214
  198.0  1054.6   1.14   122.5    1.71    254638    1.5   3.4098e+00    1.5   782113
  199.3  1061.3   1.14    20.7    1.71     27928   12.8   3.7398e-01   12.8   782113
  201.4  1072.5   1.15    11.8    1.71     29197   12.4   3.9097e-01   12.4   782113
  206.0  1096.8   1.26    70.4    2.73    281259    1.4   3.7663e+00    1.4   763753
  207.9  1107.2   1.26    33.1    2.73    178524    2.1   2.3906e+00    2.1   763753
  208.9  1112.5   1.26     8.8    2.73    125597    3.0   1.6819e+00    3.0   827400
  216.8  1154.3   1.16    81.3    2.59    242695    1.4   3.2499e+00    1.4   618459
  219.7  1169.9   1.16   208.1    2.59    897802    0.4   1.2022e+01    0.4   674682
  221.8  1181.3   1.17    25.9    2.59    100030    3.1   1.3395e+00    3.1   618459
  223.9  1192.2   1.17   152.1    2.59    553544    0.7   7.4124e+00    0.7   674682
  233.7  1244.6   1.17    50.6    2.61    146586    1.9   1.9629e+00    1.9   542763
  235.6  1254.6   1.17    22.9    2.61     78978    3.6   1.0576e+00    3.6   542763
  237.1  1262.6   1.18    10.8    2.61     44924    5.9   6.0157e-01    5.9   542763
  239.9  1277.4   1.18     4.8    2.61      7991   32.6   1.0701e-01   32.6   542763
  242.3  1290.2   1.18     3.3    2.61     10246   25.3   1.3720e-01   25.3   592105
  245.2  1305.9   1.18   410.4    2.61   2724923    0.2   3.6489e+01    0.2   592105
  248.2  1322.0   1.19     8.7    2.61     38615    7.2   5.1709e-01    7.2   592105
  249.7  1329.6   1.19    12.8    2.61     44262    6.4   5.9271e-01    6.4   542763
  258.2  1375.0   1.16     4.0    2.29     13142   18.3   1.7598e-01   18.3   473428
  260.0  1384.7   1.17     3.7    2.29     10631   22.7   1.4236e-01   22.7   433976
  268.1  1427.7   1.19    13.9    1.34    570290    0.6   7.6366e+00    0.6   432049
  268.9  1432.0   1.20   258.9    1.34   1147921    0.3   1.5372e+01    0.3   432049
  276.1  1470.1   1.20   104.6    0.81    218463    1.2   2.9254e+00    1.2   413806
  283.2  1507.9   1.20    31.7    1.64     56412    4.8   7.5541e-01    4.8   393772
  288.5  1536.1   1.21    58.0    1.64    104309    2.5   1.3968e+00    2.5   393772
  294.8  1570.1   1.24    40.7    3.09    660169    0.5   8.8402e+00    0.5   366696
  296.1  1576.9   1.24   299.2    3.09   1512923    0.3   2.0259e+01    0.3   366696
  308.6  1643.5   1.26   357.2    7.16   1544430    0.3   2.0681e+01    0.3   367220
  316.7  1686.4   1.27   613.0   21.64   4169109    0.2   5.5828e+01    0.2   359174
