
                       be used for evaluation purposes
                                                             7-Mar-2019 14:58
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: BD02272019_32cm_Cu09_HPGE1.Chn   
 Sample Title :          Cu09

 Spectrum saved on 27-Feb-2019 at 22:58    Collected on 27-Feb-2019 at 22:37
 Sample  Taken  on 27-Feb-2019 at 22:37    Decayed      0 Days,     0 mins.

            Detector file number used:     1
            Energy     Calibration Performed on  6-Mar-2019 at 16:50
            Peak Shape Calibration Performed on  6-Mar-2019 at 16:52

 

   Datetime:  27-Feb-2019  22:37
   Live:      1183.00 
   Mass:      929
   Shelf:     30
   Detector:      1

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   72.6   396.4   1.07     3.8    1.67       689   24.2   5.8279e-01   24.2     2192
   74.8   408.2   1.07     6.3    1.67      1118   15.8   9.4510e-01   15.8     2192
   84.4   461.0   1.08     3.7    1.21       369   44.9   3.1199e-01   44.9     2350
  238.7  1304.6   1.21     3.9    1.24       265   50.7   2.2433e-01   50.7     1845
  351.8  1923.3   1.30     3.6    0.82       220   48.0   1.8612e-01   48.0     1115
  508.0  2777.5   1.27     7.5    3.28       657   40.0   5.5529e-01   40.0     1143
  511.1  2794.3   2.71    35.4    3.28     84026    1.0   7.1028e+01    1.0     2286
  539.0  2947.0   1.46     3.5    1.16        83   42.1   7.0564e-02   42.1       78
  583.2  3188.4   1.50     4.4    1.00       168   21.8   1.4234e-01   21.8       72
  609.5  3332.2   1.52     5.1    0.90       254   16.1   2.1455e-01   16.1       71
  911.2  4982.3   1.78     3.7    0.77        88   34.2   7.4562e-02   34.2       52
  969.2  5299.1   1.82     3.6    0.87        53   48.6   4.4658e-02   48.6       40
 1115.4  6098.7   1.95     8.6    0.73       792    6.6   6.6908e-01    6.6       37
 1120.0  6123.8   1.95     3.7    0.73        70   38.4   5.8824e-02   38.4       37
 1345.6  7357.6   2.14     7.6    0.81       302   11.9   2.5515e-01   11.9       14
 1460.5  7985.9   2.24     7.2    0.72       642    7.9   5.4261e-01    7.9       10
 1764.2  9646.5   2.49     3.5    0.70        61   35.6   5.1870e-02   35.6        6
 2613.4 14290.2   3.21     4.2    0.58       103   26.9   8.7136e-02   26.9        4
