
                       be used for evaluation purposes
                                                            13-Mar-2019 18:49
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: BF03012019_40cm_Ni02_IDM3.Chn    
 Sample Title :          Ni02

 Spectrum saved on  1-Mar-2019 at 15:32    Collected on  1-Mar-2019 at 13:59
 Sample  Taken  on  1-Mar-2019 at 13:59    Decayed      0 Days,     0 mins.

            Detector file number used:     5
            Energy     Calibration Performed on  8-Mar-2019 at 12:01
            Peak Shape Calibration Performed on  8-Mar-2019 at 12:02

 

   Datetime:   1-Mar-2019  13:59
   Live:      5443.00 
   Mass:      228
   Shelf:     40
   Detector:      5

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   68.6   374.5   1.47     3.3    1.38      1132   36.3   2.0806e-01   36.3    11494
   72.5   396.0   1.47    10.9    1.38      4304    9.7   7.9070e-01    9.7    10727
   74.6   407.7   1.47    21.4    1.38      8750    5.1   1.6075e+00    5.1    11494
   84.5   461.5   1.46     9.8    1.44      2767   16.2   5.0839e-01   16.2    14255
  103.4   565.0   1.47     3.4    0.87       843   45.6   1.5492e-01   45.6    12396
  105.8   578.0   1.47     4.5    0.87      1218   31.7   2.2381e-01   31.7    12396
  121.7   665.4   1.50    87.0    1.18     77147    0.8   1.4174e+01    0.8    12305
  126.9   693.6   1.50    74.4    1.18     56786    1.1   1.0433e+01    1.1    12305
  136.2   744.5   1.55    23.1    1.01      9581    4.7   1.7603e+00    4.7    11246
  228.1  1247.2   1.55     3.8    1.07      1060   31.1   1.9471e-01   31.1     8984
  238.6  1304.7   1.55     4.7    1.20      1015   31.8   1.8649e-01   31.8     8542
  277.7  1518.3   1.58     5.5    0.83      1422   20.0   2.6133e-01   20.0     7347
  351.9  1924.4   1.62     4.7    1.04       931   26.8   1.7100e-01   26.8     4910
  477.2  2609.6   1.73    15.2    0.84      3235    6.1   5.9436e-01    6.1     2372
  511.0  2794.3   2.87    63.9    6.15    188897    0.6   3.4705e+01    0.6     4829
  583.3  3189.5   1.76     4.5    0.68       640   22.6   1.1762e-01   22.6     1639
  609.3  3331.8   1.78     9.0    0.92      1232   12.7   2.2639e-01   12.7     1730
  744.3  4070.1   1.88    20.1    0.64      4207    4.0   7.7283e-01    4.0      969
  810.9  4434.2   1.88    55.0    1.01     22743    1.3   4.1785e+00    1.3      804
  834.9  4565.5   1.92     7.2    0.85       638   17.1   1.1730e-01   17.1      806
  846.9  4631.2   1.96    14.1    0.85      2104    6.6   3.8662e-01    6.6      808
  897.5  4907.7   1.95     3.6    0.91       209   47.6   3.8348e-02   47.6      741
  911.2  4982.7   1.96     4.7    1.07       488   22.6   8.9730e-02   22.6      794
  931.3  5092.9   2.01    26.9    1.21      6262    2.9   1.1504e+00    2.9      774
  935.5  5115.9   2.01    19.8    1.21      3616    4.4   6.6438e-01    4.4      774
  968.8  5298.2   2.00     4.1    1.10       350   31.0   6.4283e-02   31.0      820
 1038.1  5677.1   2.04     3.8    1.00       202   56.2   3.7170e-02   56.2      940
 1120.2  6126.0   2.09     4.2    0.86       368   36.7   6.7526e-02   36.7     1303
 1238.2  6771.3   1.96    11.3    0.80      1026    9.0   1.8851e-01    9.0      580
 1246.2  6814.8   1.97     3.3    0.80       173   44.4   3.1744e-02   44.4      580
 1274.4  6969.1   2.18     7.8    1.08       636   14.5   1.1688e-01   14.5      437
 1316.2  7197.9   2.21     5.6    0.97       424   17.5   7.7966e-02   17.5      314
 1333.0  7289.8   2.22     3.4    0.65       185   34.3   3.3952e-02   34.3      279
 1370.2  7493.1   2.28     3.4    1.20       199   37.0   3.6516e-02   37.0      257
 1377.4  7532.6   2.28    65.0    1.20     35478    1.0   6.5181e+00    1.0      257
 1408.3  7701.8   2.40    10.4    1.14      1128    7.6   2.0719e-01    7.6      203
 1433.9  7841.5   2.24    18.9    1.10      2659    4.2   4.8849e-01    4.2      166
 1460.6  7987.7   2.32    20.3    0.68      3491    3.4   6.4133e-01    3.4      167
 1729.5  9458.1   2.46     3.4    1.28        74   59.8   1.3652e-02   59.8      117
 1757.3  9610.3   2.49    16.2    0.99      2243    4.0   4.1217e-01    4.0       84
 1764.2  9648.0   2.50     6.4    0.99       300   15.2   5.5177e-02   15.2       84
 1771.0  9685.0   2.50     4.0    0.99       169   24.0   3.1006e-02   24.0       84
 1919.2 10495.6   2.59    23.3    1.15      4414    2.7   8.1089e-01    2.7       34
 2034.7 11127.2   2.65     3.5    0.75        81   30.6   1.4829e-02   30.6       18
 2203.6 12050.8   2.75     4.6    0.80        93   30.9   1.7148e-02   30.9       28
 2597.9 14207.2   2.99     4.9    0.81       126   20.7   2.3087e-02   20.7       10
 2613.7 14293.9   3.00     8.2    0.81       557    8.2   1.0238e-01    8.2       10
