
                       be used for evaluation purposes
                                                            21-Mar-2019 12:25
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: BX02272019_Fe03_5cm_room131.Chn  
 Sample Title :          Fe03

 Spectrum saved on 27-Feb-2019 at 16:13    Collected on 27-Feb-2019 at 15:39
 Sample  Taken  on 27-Feb-2019 at 15:39    Decayed      0 Days,     0 mins.

            Detector file number used:     7
            Energy     Calibration Performed on  8-Mar-2019 at 12:07
            Peak Shape Calibration Performed on  8-Mar-2019 at 12:08

 

   Datetime:  27-Feb-2019  15:39
   Live:      1853.00 
   Mass:      326
   Shelf:     5
   Detector:      7

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   40.8   216.9   0.91     5.1    0.42      1367   24.8   7.3763e-01   24.8    11848
   72.8   387.3   1.04    22.3    0.79     11248    4.1   6.0704e+00    4.1    14826
   74.9   398.8   1.05    33.2    0.79     19268    2.6   1.0398e+01    2.6    14826
   84.8   451.4   1.08    13.4    1.47      8085    5.2   4.3630e+00    5.2    15511
   87.4   465.1   1.08     5.7    1.47      2605   13.9   1.4057e+00   13.9    14101
   92.0   489.7   1.08    30.0    1.47     17291    2.6   9.3315e+00    2.6    15511
  122.1   650.1   1.10    61.3    1.74     47892    1.4   2.5846e+01    1.4    15489
  136.5   726.9   1.05    15.4    0.64      5629    6.8   3.0379e+00    6.8    13744
  320.3  1705.7   1.39    10.6    0.89      6005    8.0   3.2407e+00    8.0    21590
  385.5  2053.3   1.35    10.3    0.89      2966   10.8   1.6008e+00   10.8    10071
  411.6  2192.3   1.51    15.3    0.94      6132    5.6   3.3092e+00    5.6     9328
  477.5  2542.8   1.54    96.1    2.27     97357    0.7   5.2540e+01    0.7     8610
  511.2  2722.8   2.88    94.9   16.57    824642    0.4   4.4503e+02    0.4    19618
  520.1  2770.2   1.43    14.5   16.57      3702   13.6   1.9980e+00   13.6    10172
  744.5  3965.1   1.83    25.7    1.08     10032    3.5   5.4138e+00    3.5     7042
  787.9  4196.2   1.79     3.3    0.69       600   40.1   3.2371e-01   40.1     5277
  804.0  4282.1   1.86    20.0    1.02      6030    4.5   3.2542e+00    4.5     5205
  811.2  4320.4   1.87    10.4    1.02      2174   11.2   1.1732e+00   11.2     5205
  827.7  4408.2   1.97     4.5    1.05       863   25.5   4.6588e-01   25.5     4823
  835.1  4448.0   1.98    19.2    1.05      6878    4.1   3.7116e+00    4.1     4569
  847.1  4511.6   1.99   123.6    4.36    168432    0.7   9.0897e+01    0.7     4493
  892.8  4755.1   1.91     3.8    0.96       432   50.3   2.3312e-01   50.3     3868
  896.2  4773.5   1.91     3.3    0.96       443   48.1   2.3933e-01   48.1     4082
  931.6  4961.7   2.07   144.1    4.68    202742    0.6   1.0941e+02    0.6     3990
  935.8  4984.3   2.08    22.0    4.68      9166    4.6   4.9468e+00    4.6     3990
  977.7  5207.3   2.39    10.2    1.08      2197   11.6   1.1859e+00   11.6     5254
  984.5  5243.7   2.40     4.7    1.08      1922   13.1   1.0375e+00   13.1     5254
  988.3  5264.1   2.40     4.1    1.08      1626   15.7   8.7773e-01   15.7     5025
 1038.2  5529.5   2.20    42.8    1.53     19849    1.9   1.0712e+01    1.9     4137
 1175.4  6260.7   2.41    11.9    1.22      2884    8.3   1.5565e+00    8.3     3124
 1212.8  6459.6   2.29     3.5    0.92       574   30.4   3.0999e-01   30.4     2247
 1238.6  6597.2   2.43    91.1    2.10     80772    0.8   4.3590e+01    0.8     2057
 1246.5  6639.2   2.44     3.4    2.10       446   40.9   2.4055e-01   40.9     2057
 1260.4  6713.3   2.34     3.7    0.99       341   47.0   1.8385e-01   47.0     1878
 1316.9  7014.2   2.48    36.9    1.56     14231    1.9   7.6800e+00    1.9     1484
 1334.6  7108.6   2.43     3.8    1.25       381   35.6   2.0548e-01   35.6     1221
 1357.5  7230.2   2.68     5.8    1.05       622   22.5   3.3546e-01   22.5     1231
 1360.5  7246.2   2.68    19.7    1.05      5191    3.6   2.8016e+00    3.6     1231
 1370.1  7297.5   2.70    21.1    1.05      6730    3.1   3.6321e+00    3.1     1231
 1408.8  7503.8   2.61    52.2    1.50     32650    1.2   1.7620e+01    1.2     1080
 1434.4  7640.1   2.84    22.9    2.15      6618    3.5   3.5715e+00    3.5     1317
 1442.4  7682.5   2.85     9.3    2.15      4634    5.3   2.5007e+00    5.3     1368
 1576.4  8396.2   2.71     4.2    1.19       807   17.6   4.3574e-01   17.6     1158
 1749.4  9318.0   2.91     4.4    1.16       659   19.4   3.5555e-01   19.4      883
 1771.7  9436.8   3.05    37.3    1.24     14194    1.9   7.6601e+00    1.9      845
 1811.1  9646.4   2.99     7.7    0.71       662   14.2   3.5702e-01   14.2      747
 1827.3  9732.7   3.01     3.6    0.71       198   42.1   1.0703e-01   42.1      747
 1884.9 10039.3   3.07     3.7    0.88       213   48.0   1.1492e-01   48.0      672
 1919.7 10224.9   3.12     5.4    0.88       592   18.0   3.1929e-01   18.0      594
 1964.2 10461.9   3.17     6.7    0.99       713   14.2   3.8491e-01   14.2      501
 2015.5 10735.3   3.24    15.5    1.26      2475    5.6   1.3359e+00    5.6      472
 2035.2 10839.9   3.38    23.3    1.16      6194    3.1   3.3429e+00    3.1      510
 2085.2 11106.7   3.31     5.7    0.99      1207    9.7   6.5143e-01    9.7      504
 2088.0 11121.6   3.31     6.7    0.99      1054   11.3   5.6884e-01   11.3      504
 2113.5 11257.2   3.34     3.9    1.07       317   30.4   1.7119e-01   30.4      512
 2178.1 11601.2   3.42     4.8    0.98       577   17.8   3.1155e-01   17.8      539
 2213.3 11788.9   3.46     3.6    0.87       309   25.7   1.6655e-01   25.7      581
 2231.1 11883.8   3.48     5.2    0.87       568   15.6   3.0645e-01   15.6      581
 2276.6 12126.1   3.53     3.7    0.95       279   36.4   1.5079e-01   36.4      617
 2598.9 13842.8   4.01    35.4    1.00     11644    1.8   6.2839e+00    1.8      269
 2618.2 13945.4   4.03     3.6    1.00       155   40.4   8.3860e-02   40.4      269
 2691.4 14335.5   4.02     3.5    1.14       328   24.6   1.7686e-01   24.6      292
 2742.6 14607.9   4.08     6.3    1.17       909   10.1   4.9035e-01   10.1      355
 2754.4 14670.9   4.09     4.0    1.17       297   26.1   1.6014e-01   26.1      355
 2761.8 14710.2   4.10     3.6    1.17       179   43.3   9.6853e-02   43.3      355
 2940.0 15659.4   4.31     3.5    1.02       189   44.8   1.0223e-01   44.8      371
 3010.0 16032.6   4.39     7.9    1.21       741   11.2   4.0001e-01   11.2      258
 3024.0 16107.0   4.41     4.4    1.21       172   33.0   9.2926e-02   33.0      259

   indicates the Iterative Peak Width fitting reached a limiting value.
