
                       be used for evaluation purposes
                                                            11-Mar-2019 14:02
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: AP022819_32cm_Cu09_IDM2.Chn      
 Sample Title :          Cu09

 Spectrum saved on 28-Feb-2019 at 10:28    Collected on 28-Feb-2019 at  9:22
 Sample  Taken  on 28-Feb-2019 at  9:22    Decayed      0 Days,     0 mins.

            Detector file number used:     4
            Energy     Calibration Performed on  8-Mar-2019 at 11:45
            Peak Shape Calibration Performed on  8-Mar-2019 at 11:47

 

   Datetime:  28-Feb-2019   9:22
   Live:      3649.00 
   Mass:      929
   Shelf:     32
   Detector:      4

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   68.8   375.2   1.10     3.6    0.99       326   57.0   8.9217e-02   57.0     4142
   73.0   398.0   1.10     3.4    0.99       675   28.8   1.8501e-01   28.8     4519
   75.1   409.3   1.10     7.6    0.99      1404   13.8   3.8485e-01   13.8     4142
   77.5   422.5   1.11     3.4    0.99       418   44.6   1.1468e-01   44.6     4142
   84.9   463.1   1.11     3.4    1.05       538   43.5   1.4747e-01   43.5     4976
  238.6  1303.8   1.24     5.8    1.26       770   25.9   2.1103e-01   25.9     3566
  295.3  1613.6   1.28     3.6    0.98       448   38.9   1.2273e-01   38.9     3123
  351.8  1922.8   1.33     6.5    1.00       868   18.3   2.3781e-01   18.3     2096
  409.4  2237.7   1.38     3.4    0.91       225   48.0   6.1701e-02   48.0     1126
  510.9  2792.7   2.80    42.0    8.90    131011    0.9   3.5903e+01    0.9     2401
  538.8  2945.2   1.48     6.2    0.95       342   19.9   9.3622e-02   19.9      310
  569.3  3111.8   1.51     3.4    1.22       104   56.4   2.8421e-02   56.4      260
  583.2  3187.9   1.52     6.2    0.92       433   15.3   1.1874e-01   15.3      266
  605.0  3307.1   1.54     3.4    1.00       106   47.8   2.8976e-02   47.8      257
  609.1  3330.0   1.54     7.7    1.00       796    9.6   2.1801e-01    9.6      257
  727.4  3976.8   1.64     3.4    0.98       131   41.1   3.5776e-02   41.1      205
  911.2  4981.9   1.79     5.5    0.68       370   15.4   1.0128e-01   15.4      184
  968.9  5297.5   1.84     5.5    1.68       192   30.4   5.2616e-02   30.4      164
 1063.5  5814.6   1.92     3.4    0.87        81   50.5   2.2251e-02   50.5      121
 1115.5  6099.3   1.96    17.6    1.14      2316    4.2   6.3479e-01    4.2      131
 1120.3  6125.1   1.96     4.4    1.14       239   21.4   6.5395e-02   21.4      138
 1238.2  6770.3   2.06     3.8    1.20       113   41.4   3.0857e-02   41.4      121
 1274.5  6968.6   2.09     5.8    0.95       321   14.9   8.8012e-02   14.9       78
 1345.9  7358.9   2.15     8.4    0.99       566    9.2   1.5517e-01    9.2       55
 1377.4  7531.4   2.17     5.7    0.99       193   18.8   5.2771e-02   18.8       42
 1460.7  7986.9   2.24    16.7    0.87      2374    4.1   6.5066e-01    4.1       49
 1729.1  9454.4   2.46     3.4    0.74        37   57.6   1.0155e-02   57.6       16
 1764.4  9647.8   2.49     5.9    0.81       224   14.9   6.1485e-02   14.9       19
 2103.4 11501.5   2.77     3.9    0.69        50   45.0   1.3702e-02   45.0       12
 2203.5 12049.2   2.85     3.7    0.64        65   38.0   1.7749e-02   38.0       13
 2613.7 14292.2   3.19     7.7    0.72       377   11.3   1.0326e-01   11.3        7
