
                       be used for evaluation purposes
                                                             7-Mar-2019 14:38
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: AW02272019_32cm_Ni07_HPGE1_000.C 
 Sample Title :          Ni01

 Spectrum saved on 27-Feb-2019 at 19:36    Collected on 27-Feb-2019 at 18:49
 Sample  Taken  on 27-Feb-2019 at 18:49    Decayed      0 Days,     0 mins.

            Detector file number used:     1
            Energy     Calibration Performed on  6-Mar-2019 at 16:50
            Peak Shape Calibration Performed on  6-Mar-2019 at 16:52

 

   Datetime:  27-Feb-2019  18:49
   Live:      2694.00 
   Mass:      728
   Shelf:     30
   Detector:      1

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   66.8   364.8   1.09     3.7    1.41       491   42.0   1.8222e-01   42.0     5380
   68.6   374.6   1.09     3.5    1.41       775   26.3   2.8755e-01   26.3     5380
   72.7   396.8   1.09     7.6    1.41      1804   12.1   6.6967e-01   12.1     5380
   74.8   408.3   1.09    14.1    1.41      3283    7.5   1.2186e+00    7.5     5380
   77.5   423.4   1.09     4.4    1.41       499   45.0   1.8510e-01   45.0     5380
   84.5   461.7   1.08     4.6    0.81      1179   18.0   4.3781e-01   18.0     5841
   87.2   476.3   1.08     3.6    0.81       573   35.2   2.1284e-01   35.2     5841
   91.8   501.4   1.09     8.9    0.81      1967   11.2   7.3018e-01   11.2     5841
  121.9   665.8   1.11    19.2    0.78      5722    4.5   2.1240e+00    4.5     5697
  127.0   694.1   1.11    23.7    0.78      7180    3.8   2.6654e+00    3.8     6215
  136.5   745.6   1.12     3.5    0.83       675   35.9   2.5066e-01   35.9     5615
  238.7  1304.7   1.21     4.0    0.81       572   36.5   2.1251e-01   36.5     4550
  351.9  1923.6   1.30     4.6    1.08       568   29.6   2.1096e-01   29.6     2672
  385.3  2106.5   1.33     3.5    0.89       407   34.7   1.5106e-01   34.7     1846
  411.4  2249.2   1.35     4.8    0.61       611   21.4   2.2663e-01   21.4     1632
  477.3  2609.6   1.42    33.7    0.83     10740    2.1   3.9865e+00    2.1     1369
  511.1  2794.2   2.74    45.9    5.55    150135    0.8   5.5730e+01    0.8     2646
  520.0  2843.1   1.31     6.4    5.55       471   28.7   1.7481e-01   28.7     1323
  583.5  3190.4   1.50     3.6    0.76       339   32.0   1.2596e-01   32.0     1088
  609.3  3331.4   1.52     5.9    1.30       562   22.7   2.0878e-01   22.7     1178
  744.4  4069.8   1.64     3.3    0.92       141   56.7   5.2511e-02   56.7      532
  803.9  4395.5   1.68     5.0    1.46       551   15.0   2.0443e-01   15.0      383
  810.9  4433.4   1.69    58.7    1.46     28835    1.1   1.0703e+01    1.1      383
  846.9  4630.4   1.68    14.1    1.15      1416    6.8   5.2559e-01    6.8      270
  863.8  4723.2   1.74     3.8    0.94       176   34.8   6.5400e-02   34.8      271
  911.3  4982.8   1.78     3.6    1.02       191   31.0   7.0929e-02   31.0      247
  931.3  5091.9   1.80    48.7    1.28     20154    1.3   7.4811e+00    1.3      279
  935.2  5113.6   1.80     3.8    1.28       124   55.4   4.5929e-02   55.4      263
  969.0  5298.1   1.82     3.4    1.01       103   56.2   3.8348e-02   56.2      249
  984.6  5383.6   1.84     3.3    0.80       126   44.7   4.6602e-02   44.7      232
 1037.9  5675.1   1.88     3.5    0.91       160   37.3   5.9477e-02   37.3      250
 1120.0  6123.8   1.95     3.4    1.02       151   43.1   5.6021e-02   43.1      315
 1238.1  6770.0   2.05     9.4    0.96       819    8.8   3.0403e-01    8.8      172
 1316.3  7197.5   2.07    13.9    1.30      1335    6.1   4.9553e-01    6.1      107
 1369.6  7488.7   2.16     8.4    1.21       547   10.4   2.0288e-01   10.4       81
 1377.3  7531.0   2.17    23.6    1.21      4918    2.9   1.8256e+00    2.9       85
 1408.2  7700.1   2.22    18.8    0.99      3048    3.4   1.1316e+00    3.4       58
 1433.9  7840.7   2.22     3.5    1.11        74   42.4   2.7289e-02   42.4       52
 1460.5  7986.0   2.23    14.4    1.21      1490    5.6   5.5298e-01    5.6       57
 1674.3  9154.8   2.42     3.4    0.68        78   35.9   2.8818e-02   35.9       39
 1757.0  9607.5   2.49     5.7    0.76       288   12.0   1.0676e-01   12.0       21
 1764.1  9646.1   2.49     4.9    0.76       201   15.2   7.4617e-02   15.2       20
 1770.9  9683.2   2.50     4.7    0.76       120   21.3   4.4676e-02   21.3       20
 1919.0 10493.2   2.62     8.7    0.70       583    8.5   2.1641e-01    8.5       15
 2203.4 12048.2   2.86     3.4    0.69        44   52.9   1.6347e-02   52.9       19
 2597.6 14204.1   3.19     3.4    0.52        58   34.5   2.1415e-02   34.5        7
 2613.5 14290.7   3.21     5.4    0.52       288   11.6   1.0675e-01   11.6        7
