
                       be used for evaluation purposes
                                                             8-Mar-2019 16:07
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: AY02272019_32cm_Ni08_HPGE2_000.C 
 Sample Title :          Ni08

 Spectrum saved on 27-Feb-2019 at 20:24    Collected on 27-Feb-2019 at 19:40
 Sample  Taken  on 27-Feb-2019 at 19:40    Decayed      0 Days,     0 mins.

            Detector file number used:     2
            Energy     Calibration Performed on  8-Mar-2019 at 11:34
            Peak Shape Calibration Performed on  8-Mar-2019 at 11:35

 

   Datetime:  27-Feb-2019  19:40
   Live:      2525.00 
   Mass:      828
   Shelf:     30
   Detector:      2

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   63.3   345.2   1.09     3.4    1.27       434   35.8   1.7174e-01   35.8     3316
   65.0   354.2   1.10     5.3    1.27       721   23.7   2.8567e-01   23.7     3316
   68.8   375.3   1.10     3.4    1.27       272   59.0   1.0758e-01   59.0     3316
   73.1   398.5   1.10     7.0    1.27      1256   13.5   4.9729e-01   13.5     3316
   75.0   409.1   1.11     7.9    1.27      1505   12.3   5.9586e-01   12.3     3316
   84.9   463.1   1.11     3.4    1.21       496   43.5   1.9647e-01   43.5     4004
   92.1   502.8   1.12     4.0    0.82       731   28.5   2.8940e-01   28.5     4057
  122.1   666.9   1.12    10.7    0.96      2193    9.4   8.6839e-01    9.4     4268
  127.2   695.1   1.13    14.3    0.96      3069    6.6   1.2154e+00    6.6     4268
  238.8  1305.6   1.26     4.4    1.33       481   37.3   1.9054e-01   37.3     2917
  277.7  1518.5   1.29     3.5    1.34       355   45.7   1.4070e-01   45.7     2373
  295.3  1615.1   1.31     3.5    1.20       337   45.9   1.3332e-01   45.9     2385
  328.5  1796.8   1.34     3.4    0.98       508   31.1   2.0103e-01   31.1     2536
  351.8  1924.1   1.36     5.0    1.04       640   21.5   2.5330e-01   21.5     1672
  360.0  1968.9   1.37     4.5    1.01       354   35.3   1.4001e-01   35.3     1471
  409.5  2240.1   1.41     4.3    0.76       374   27.5   1.4818e-01   27.5      991
  411.6  2251.6   1.41     3.4    0.76       224   45.3   8.8657e-02   45.3     1062
  477.2  2610.7   1.50    21.0    0.96      4159    3.8   1.6471e+00    3.8      837
  510.9  2795.2   2.80    32.1    3.99     69005    0.9   2.7329e+01    0.9     1829
  520.0  2844.8   1.30     3.5    3.99       177   54.2   7.0133e-02   54.2      881
  538.9  2948.4   1.53     5.5    1.01       536   17.0   2.1237e-01   17.0      605
  583.1  3190.4   1.57     3.8    0.77       286   32.2   1.1321e-01   32.2      693
  609.2  3333.2   1.59     6.1    0.88       624   16.6   2.4731e-01   16.6      800
  803.7  4397.6   1.77     3.5    1.10       186   44.6   7.3585e-02   44.6      408
  810.7  4436.4   1.80    44.3    1.45     17780    1.5   7.0416e+00    1.5      363
  846.8  4633.7   1.93    11.6    1.08      1695    5.4   6.7138e-01    5.4      197
  864.1  4728.6   1.83     3.3    1.10       127   39.9   5.0448e-02   39.9      176
  911.2  4986.1   1.87     3.3    0.89       153   34.3   6.0427e-02   34.3      183
  931.3  5096.1   1.89    30.2    0.98      7672    2.3   3.0384e+00    2.3      251
  969.1  5303.3   1.92     3.9    1.17       126   41.0   4.9995e-02   41.0      173
 1037.8  5679.0   1.98     4.7    0.77       219   23.9   8.6600e-02   23.9      169
 1120.4  6131.2   2.06     4.7    0.97       191   29.7   7.5485e-02   29.7      207
 1238.3  6776.7   2.17     8.8    1.20       849    8.4   3.3639e-01    8.4      147
 1316.6  7205.2   2.24     7.0    1.07       519   10.8   2.0558e-01   10.8       81
 1369.8  7496.6   2.38     5.5    0.94       219   19.1   8.6855e-02   19.1       74
 1377.6  7539.1   2.39    14.8    0.94      2166    4.0   8.5800e-01    4.0       77
 1408.5  7708.3   2.42    10.1    1.30      1164    6.1   4.6117e-01    6.1       67
 1460.7  7994.2   2.49    13.6    0.73      1704    4.8   6.7482e-01    4.8       45
 1757.3  9617.4   2.64     3.9    0.89       137   20.7   5.4248e-02   20.7       18
 1764.6  9657.6   2.65     3.7    0.89       180   16.1   7.1344e-02   16.1       18
 1771.2  9693.9   2.65     3.9    0.89       131   20.8   5.1855e-02   20.8       19
 1919.2 10504.0   2.79     6.6    0.74       257   14.5   1.0173e-01   14.5       23
 2034.7 11136.0   2.89     3.6    0.68        42   54.6   1.6515e-02   54.6       19
 2203.5 12060.1   3.05     3.8    0.71        44   51.8   1.7258e-02   51.8       14
 2598.0 14219.1   3.41     3.7    0.59        74   29.3   2.9176e-02   29.3        7
 2613.8 14306.0   3.42     5.4    0.59       216   14.5   8.5575e-02   14.5        7
